,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000163219643,30.0
1,0.01,0.01,-0.000173731611,30.0
2,0.02,0.02,-0.000166530373,30.0
3,0.03,0.03,-0.000168630926,30.0
4,0.04,0.04,-0.000148851676,30.0
5,0.05,0.05,-0.000148244288,30.0
6,0.06,0.06,-0.000148771151,30.0
7,0.07,0.07,-0.000141342142,30.0
8,0.08,0.08,-0.000132546507,30.0
9,0.09,0.09,-0.000124089078,30.0
10,0.1,0.1,-0.000109378305,30.0
11,0.11,0.11,-9.07033987e-05,30.0
12,0.12,0.12,-6.97185748e-05,30.0
13,0.13,0.13,-3.68252486e-05,30.0
14,0.14,0.14,5.67586457e-06,30.0
15,0.15,0.15,6.12519426e-05,30.0
16,0.16,0.16,0.000139485465,30.0
17,0.17,0.17,0.000254746698,30.0
18,0.18,0.18,0.000407136875,30.0
19,0.19,0.19,0.000604722302,30.0
20,0.2,0.2,0.000867404167,30.0
21,0.21,0.21,0.00120562542,30.0
22,0.22,0.22,0.00164614337,30.0
23,0.23,0.23,0.00221179032,30.0
24,0.24,0.24,0.00292751063,30.0
25,0.25,0.25,0.00382866629,30.0
26,0.26,0.26,0.00495473298,30.0
27,0.27,0.27,0.0063202282,30.0
28,0.28,0.28,0.00796410766,30.0
29,0.29,0.29,0.0099035002,30.0
30,0.3,0.3,0.0121395447,30.0
31,0.31,0.31,0.0147008666,30.0
32,0.32,0.32,0.0175852227,30.0
33,0.33,0.33,0.0208038083,30.0
34,0.34,0.34,0.0243116169,30.0
35,0.35000000000000003,0.35,0.0280488688,30.0
36,0.36,0.36,0.0319216053,30.0
37,0.37,0.37,0.0357661857,30.0
38,0.38,0.38,0.038906524,30.0
39,0.39,0.39,0.0408791964,30.0
40,0.4,0.4,0.0422634678,30.0
41,0.41000000000000003,0.41,0.0435301127,30.0
42,0.42,0.42,0.0450674208,30.0
43,0.43,0.43,0.0469628099,30.0
44,0.44,0.44,0.0493868527,30.0
45,0.45,0.45,0.0522759299,30.0
46,0.46,0.46,0.0557943056,30.0
47,0.47000000000000003,0.47,0.0599947468,30.0
48,0.48,0.48,0.0649244595,30.0
49,0.49,0.49,0.0705806714,30.0
50,0.5,0.5,0.0770436406,30.0
51,0.51,0.51,0.0839078707,30.0
52,0.52,0.52,0.0879804175,30.0
53,0.53,0.53,0.0901820639,30.0
54,0.54,0.54,0.092019636,30.0
55,0.55,0.55,0.0939033927,30.0
56,0.56,0.56,0.0957985103,30.0
57,0.5700000000000001,0.57,0.0979138132,30.0
58,0.58,0.58,0.100672778,30.0
59,0.59,0.59,0.105317598,30.0
60,0.6,0.6,0.113011905,30.0
61,0.61,0.61,0.122187013,30.0
62,0.62,0.62,0.133232381,30.0
63,0.63,0.63,0.146044414,30.0
64,0.64,0.64,0.160834065,30.0
65,0.65,0.65,0.180432361,30.0
66,0.66,0.66,0.207274349,30.0
67,0.67,0.67,0.234580476,30.0
68,0.68,0.68,0.248886377,30.0
69,0.6900000000000001,0.69,0.257570712,30.0
70,0.7000000000000001,0.7,0.265857421,30.0
71,0.71,0.71,0.274000318,30.0
72,0.72,0.72,0.282144102,30.0
73,0.73,0.73,0.290305071,30.0
74,0.74,0.74,0.298488287,30.0
75,0.75,0.75,0.306680196,30.0
76,0.76,0.76,0.314935149,30.0
77,0.77,0.77,0.323161911,30.0
78,0.78,0.78,0.331458217,30.0
79,0.79,0.79,0.339746746,30.0
80,0.8,0.8,0.348058863,30.0
81,0.81,0.81,0.356420509,30.0
82,0.8200000000000001,0.82,0.364791841,30.0
83,0.8300000000000001,0.83,0.37320376,30.0
84,0.84,0.84,0.381571706,30.0
85,0.85,0.85,0.389963096,30.0
86,0.86,0.86,0.398424609,30.0
87,0.87,0.87,0.406948914,30.0
88,0.88,0.88,0.41540549,30.0
89,0.89,0.89,0.423875033,30.0
90,0.9,0.9,0.43239045,30.0
91,0.91,0.91,0.440910091,30.0
