,Vin,Vin_real,Vout,temp
0,0.0,2e-05,-3.33082796e-05,-40.0
1,0.01,0.01002,-3.59096081e-05,-40.0
2,0.02,0.01999,-3.62292229e-05,-40.0
3,0.03,0.02999,-3.68401496e-05,-40.0
4,0.04,0.04001,-3.55952857e-05,-40.0
5,0.05,0.04996,-3.63965086e-05,-40.0
6,0.06,0.06004,-3.70674926e-05,-40.0
7,0.07,0.07003,-3.71556225e-05,-40.0
8,0.08,0.07997,-3.55409811e-05,-40.0
9,0.09,0.09002,-3.68465925e-05,-40.0
10,0.1,0.09998,-3.34042331e-05,-40.0
11,0.11,0.11001,-3.5445948e-05,-40.0
12,0.12,0.12002,-3.46463358e-05,-40.0
13,0.13,0.13003,-3.28027406e-05,-40.0
14,0.14,0.14,-3.31345509e-05,-40.0
15,0.15,0.15002,-3.1737588e-05,-40.0
16,0.16,0.15998,-2.99156226e-05,-40.0
17,0.17,0.17003,-3.06570185e-05,-40.0
18,0.18,0.17998,-2.87259837e-05,-40.0
19,0.19,0.18999,-3.55207319e-05,-40.0
20,0.2,0.19996,-2.05473885e-05,-40.0
21,0.21,0.21,-2.17846591e-05,-40.0
22,0.22,0.22,-2.48247963e-05,-40.0
23,0.23,0.23,-1.97369614e-05,-40.0
24,0.24,0.24,-1.85542256e-05,-40.0
25,0.25,0.25,-1.58788035e-05,-40.0
26,0.26,0.26,-1.15588265e-05,-40.0
27,0.27,0.27,-6.70914943e-06,-40.0
28,0.28,0.28,1.29111491e-06,-40.0
29,0.29,0.29,1.10454639e-05,-40.0
30,0.3,0.3,2.53126173e-05,-40.0
31,0.31,0.31,5.34338871e-05,-40.0
32,0.32,0.32,9.96261635e-05,-40.0
33,0.33,0.33,0.000205203283,-40.0
34,0.34,0.34,0.000416008223,-40.0
35,0.35000000000000003,0.35,0.000795874204,-40.0
36,0.36,0.36,0.00141172819,-40.0
37,0.37,0.37,0.00231788814,-40.0
38,0.38,0.38,0.00350825168,-40.0
39,0.39,0.39,0.00492479619,-40.0
40,0.4,0.4,0.00660165165,-40.0
41,0.41000000000000003,0.41,0.00860307146,-40.0
42,0.42,0.42,0.0109184512,-40.0
43,0.43,0.43,0.0135524157,-40.0
44,0.44,0.44,0.0166294594,-40.0
45,0.45,0.45,0.0200645249,-40.0
46,0.46,0.46,0.0240449422,-40.0
47,0.47000000000000003,0.47,0.0284679693,-40.0
48,0.48,0.48,0.0335331299,-40.0
49,0.49,0.49,0.0391933783,-40.0
50,0.5,0.5,0.0455385871,-40.0
51,0.51,0.51,0.0525676434,-40.0
52,0.52,0.52,0.0603074865,-40.0
53,0.53,0.53,0.0688957602,-40.0
54,0.54,0.54,0.0782824599,-40.0
55,0.55,0.55,0.0885042073,-40.0
56,0.56,0.56,0.0995789048,-40.0
57,0.5700000000000001,0.57,0.111485075,-40.0
58,0.58,0.58,0.124067462,-40.0
59,0.59,0.59,0.135810836,-40.0
60,0.6,0.6,0.144083807,-40.0
61,0.61,0.61,0.151156013,-40.0
62,0.62,0.62,0.156909329,-40.0
63,0.63,0.63,0.160832137,-40.0
64,0.64,0.64,0.164042823,-40.0
65,0.65,0.65,0.167220306,-40.0
66,0.66,0.66,0.172161787,-40.0
67,0.67,0.67,0.18846193,-40.0
68,0.68,0.68,0.204820743,-40.0
69,0.6900000000000001,0.69,0.214473098,-40.0
70,0.7000000000000001,0.7,0.22274658,-40.0
71,0.71,0.71,0.230805607,-40.0
72,0.72,0.72,0.238901315,-40.0
73,0.73,0.73,0.247017689,-40.0
74,0.74,0.74,0.255151684,-40.0
75,0.75,0.75,0.263359258,-40.0
76,0.76,0.76,0.271596766,-40.0
77,0.77,0.77,0.279848479,-40.0
78,0.78,0.78,0.288148242,-40.0
79,0.79,0.79,0.296477971,-40.0
80,0.8,0.8,0.304808042,-40.0
81,0.81,0.81,0.313183945,-40.0
82,0.8200000000000001,0.82,0.321555608,-40.0
83,0.8300000000000001,0.83,0.329992339,-40.0
84,0.84,0.84,0.338362996,-40.0
85,0.85,0.85,0.346814721,-40.0
86,0.86,0.86,0.355249534,-40.0
87,0.87,0.87,0.363792091,-40.0
88,0.88,0.88,0.372309017,-40.0
89,0.89,0.89,0.380875055,-40.0
90,0.9,0.9,0.389465784,-40.0
91,0.91,0.91,0.398059335,-40.0
92,0.92,0.92,0.406644104,-40.0
93,0.93,0.93,0.415252129,-40.0
94,0.9400000000000001,0.94,0.423841504,-40.0
95,0.9500000000000001,0.95,0.432429628,-40.0
96,0.96,0.96,0.441059897,-40.0
97,0.97,0.97,0.449692179,-40.0
98,0.98,0.98,0.458351135,-40.0
99,0.99,0.99,0.467024954,-40.0
100,1.0,1.0,0.47567299,-40.0
101,1.01,1.01,0.484302372,-40.0
102,1.02,1.02,0.492860803,-40.0
103,1.03,1.03,0.501439478,-40.0
104,1.04,1.04,0.509843081,-40.0
105,1.05,1.05,0.518016948,-40.0
106,1.06,1.06,0.525764924,-40.0
107,1.07,1.07,0.532803687,-40.0
108,1.08,1.08,0.538934387,-40.0
109,1.09,1.09,0.543817216,-40.0
110,1.1,1.1,0.54746601,-40.0
111,1.11,1.11,0.550545693,-40.0
112,1.12,1.12,0.552995613,-40.0
113,1.1300000000000001,1.13,0.555017706,-40.0
114,1.1400000000000001,1.14,0.556949207,-40.0
115,1.1500000000000001,1.15,0.558367587,-40.0
116,1.16,1.16,0.559855819,-40.0
117,1.17,1.17,0.56122992,-40.0
118,1.18,1.18,0.562236762,-40.0
119,1.19,1.19,0.563096956,-40.0
120,1.2,1.2,0.564105669,-40.0
121,1.21,1.21,0.565133601,-40.0
122,1.22,1.22,0.565986758,-40.0
123,1.23,1.23,0.566683235,-40.0
124,1.24,1.24,0.56748806,-40.0
125,1.25,1.25,0.568225333,-40.0
126,1.26,1.26,0.569216812,-40.0
127,1.27,1.27,0.569811926,-40.0
128,1.28,1.28,0.57017116,-40.0
129,1.29,1.29,0.570833975,-40.0
130,1.3,1.3,0.571379944,-40.0
131,1.31,1.31,0.571872616,-40.0
132,1.32,1.32,0.572192766,-40.0
