,Vin,Vin_real,Vout,temp
0,0.0,0.00066,0.00777869953,-40.0
1,0.01,0.01077,0.00778258852,-40.0
2,0.02,0.02071,0.00778287109,-40.0
3,0.03,0.03088,0.00778437804,-40.0
4,0.04,0.04074,0.00778679091,-40.0
5,0.05,0.05073,0.0077853928,-40.0
6,0.06,0.06061,0.00779056416,-40.0
7,0.07,0.07058,0.00780105139,-40.0
8,0.08,0.08056,0.00780645125,-40.0
9,0.09,0.09048,0.00782434853,-40.0
10,0.1,0.10049,0.00783397172,-40.0
11,0.11,0.11055,0.00785514545,-40.0
12,0.12,0.12074,0.00787602258,-40.0
13,0.13,0.1307,0.00790637264,-40.0
14,0.14,0.14075,0.00793987098,-40.0
15,0.15,0.15081,0.00798401901,-40.0
16,0.16,0.16096,0.00803130498,-40.0
17,0.17,0.17077,0.00809862542,-40.0
18,0.18,0.18089,0.0081624163,-40.0
19,0.19,0.1908,0.00824801877,-40.0
20,0.2,0.20069,0.0083289699,-40.0
21,0.21,0.21073,0.00842140508,-40.0
22,0.22,0.2205,0.00850776504,-40.0
23,0.23,0.2305,0.00861332513,-40.0
24,0.24,0.2404,0.00871357534,-40.0
25,0.25,0.2503,0.0088106959,-40.0
26,0.26,0.2603,0.00892522937,-40.0
27,0.27,0.2702,0.00902451014,-40.0
28,0.28,0.2801,0.00914691617,-40.0
29,0.29,0.2901,0.00928160631,-40.0
30,0.3,0.3001,0.00945564888,-40.0
31,0.31,0.3102,0.00963502342,-40.0
32,0.32,0.3204,0.0098407304,-40.0
33,0.33,0.3306,0.0100742446,-40.0
34,0.34,0.3405,0.0103720478,-40.0
35,0.35000000000000003,0.3506,0.0107652444,-40.0
36,0.36,0.3606,0.0112374287,-40.0
37,0.37,0.3708,0.0118386924,-40.0
38,0.38,0.3809,0.0125812223,-40.0
39,0.39,0.391,0.0135762285,-40.0
40,0.4,0.401,0.0150226299,-40.0
41,0.41000000000000003,0.4112,0.0174068825,-40.0
42,0.42,0.4213,0.0221396991,-40.0
43,0.43,0.4314,0.0300137657,-40.0
44,0.44,0.4416,0.0390270585,-40.0
45,0.45,0.4519,0.0485846451,-40.0
46,0.46,0.4618,0.058442185,-40.0
47,0.47000000000000003,0.4721,0.0678864507,-40.0
48,0.48,0.4821,0.077749006,-40.0
49,0.49,0.4924,0.0881049872,-40.0
50,0.5,0.5023,0.098030944,-40.0
51,0.51,0.5122,0.108128049,-40.0
52,0.52,0.5218,0.117898588,-40.0
53,0.53,0.5314,0.12817116,-40.0
54,0.54,0.5411,0.137328422,-40.0
55,0.55,0.5507,0.141452605,-40.0
56,0.56,0.5604,0.14527398,-40.0
57,0.5700000000000001,0.5701,0.149000455,-40.0
58,0.58,0.5797,0.15254581,-40.0
59,0.59,0.5895,0.156276994,-40.0
60,0.6,0.5996,0.159542726,-40.0
61,0.61,0.6095,0.16249377,-40.0
62,0.62,0.6196,0.165584449,-40.0
63,0.63,0.6297,0.168698212,-40.0
64,0.64,0.6398,0.171902267,-40.0
65,0.65,0.65,0.175284257,-40.0
66,0.66,0.66,0.178632794,-40.0
67,0.67,0.6701,0.182146171,-40.0
68,0.68,0.6801,0.184448256,-40.0
69,0.6900000000000001,0.6901,0.186075502,-40.0
70,0.7000000000000001,0.7,0.1886765,-40.0
71,0.71,0.7101,0.193161028,-40.0
72,0.72,0.72,0.20222944,-40.0
73,0.73,0.73,0.297768558,-40.0
74,0.74,0.74,0.305655497,-40.0
75,0.75,0.75,0.313647415,-40.0
