,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000160201105,30.0
1,0.01,0.01,-0.000158891998,30.0
2,0.02,0.02,-0.000162554737,30.0
3,0.03,0.03,-0.000158940313,30.0
4,0.04,0.04,-0.000153821221,30.0
5,0.05,0.05,-0.000152217623,30.0
6,0.06,0.05999,-0.000147149147,30.0
7,0.07,0.07,-0.000140125063,30.0
8,0.08,0.08,-0.000132482087,30.0
9,0.09,0.09,-0.000126095302,30.0
10,0.1,0.1,-0.00011184007,30.0
11,0.11,0.11,-9.41751781e-05,30.0
12,0.12,0.12,-7.58798903e-05,30.0
13,0.13,0.13,-5.30291862e-05,30.0
14,0.14,0.14,-2.63247841e-05,30.0
15,0.15,0.15,6.33386913e-06,30.0
16,0.16,0.16,4.24666024e-05,30.0
17,0.17,0.17,8.18088335e-05,30.0
18,0.18,0.18,0.000123762376,30.0
19,0.19,0.19,0.000169286629,30.0
20,0.2,0.19999,0.000213156668,30.0
21,0.21,0.21,0.000251157582,30.0
22,0.22,0.22,0.000290113293,30.0
23,0.23,0.23,0.00032249356,30.0
24,0.24,0.24,0.000351505579,30.0
25,0.25,0.25,0.000374906154,30.0
26,0.26,0.26,0.000396325814,30.0
27,0.27,0.27,0.000417842103,30.0
28,0.28,0.28,0.000431683206,30.0
29,0.29,0.29,0.000447019774,30.0
30,0.3,0.3,0.000462545,30.0
31,0.31,0.31,0.000477810246,30.0
32,0.32,0.32,0.00049676814,30.0
33,0.33,0.33,0.000511616956,30.0
34,0.34,0.34,0.000532130134,30.0
35,0.35000000000000003,0.35,0.000560026306,30.0
36,0.36,0.36,0.000591125075,30.0
37,0.37,0.37,0.00063321436,30.0
38,0.38,0.38,0.00069172385,30.0
39,0.39,0.39,0.00078182216,30.0
40,0.4,0.4,0.000906364479,30.0
41,0.41000000000000003,0.41,0.00112315628,30.0
42,0.42,0.42,0.00157759586,30.0
43,0.43,0.43,0.00291123077,30.0
44,0.44,0.44,0.00790187331,30.0
45,0.45,0.45,0.0163174204,30.0
46,0.46,0.46,0.0251906373,30.0
47,0.47000000000000003,0.47,0.0340007249,30.0
48,0.48,0.48,0.0429933191,30.0
49,0.49,0.49,0.0520100776,30.0
50,0.5,0.5,0.0598823155,30.0
51,0.51,0.51,0.0632676523,30.0
52,0.52,0.52,0.0658568681,30.0
53,0.53,0.53,0.0681033808,30.0
54,0.54,0.54,0.0702294235,30.0
55,0.55,0.55,0.0723000167,30.0
56,0.56,0.56,0.0743109615,30.0
57,0.5700000000000001,0.57,0.0762679729,30.0
58,0.58,0.58,0.0781611142,30.0
59,0.59,0.59,0.080013213,30.0
60,0.6,0.6,0.081851496,30.0
61,0.61,0.61,0.0836716931,30.0
62,0.62,0.62,0.0854674704,30.0
63,0.63,0.63,0.0871579209,30.0
64,0.64,0.64,0.0889188263,30.0
65,0.65,0.65,0.0906203847,30.0
66,0.66,0.66,0.0922816783,30.0
67,0.67,0.67,0.0939406919,30.0
68,0.68,0.68,0.0956627336,30.0
69,0.6900000000000001,0.69,0.0973942243,30.0
70,0.7000000000000001,0.7,0.0991839024,30.0
71,0.71,0.71,0.100896102,30.0
72,0.72,0.72,0.102716285,30.0
73,0.73,0.73,0.104313616,30.0
74,0.74,0.74,0.106106897,30.0
75,0.75,0.75,0.108198855,30.0
76,0.76,0.76,0.110334781,30.0
77,0.77,0.77,0.112791722,30.0
78,0.78,0.78,0.115193071,30.0
79,0.79,0.79,0.117278455,30.0
80,0.8,0.8,0.11896121,30.0
81,0.81,0.81,0.119163473,30.0
82,0.8200000000000001,0.82,0.118982294,30.0
83,0.8300000000000001,0.83,0.120517023,30.0
84,0.84,0.84,0.122128395,30.0
85,0.85,0.85,0.123825203,30.0
86,0.86,0.86,0.125380072,30.0
87,0.87,0.87,0.126974693,30.0
88,0.88,0.88,0.1285874,30.0
89,0.89,0.89,0.130156619,30.0
90,0.9,0.9,0.131732117,30.0
91,0.91,0.91,0.133219663,30.0
92,0.92,0.92,0.134900892,30.0
93,0.93,0.93,0.136459634,30.0
94,0.9400000000000001,0.94,0.137996627,30.0
95,0.9500000000000001,0.95,0.139695086,30.0
96,0.96,0.96,0.141378252,30.0
97,0.97,0.97,0.143208911,30.0
98,0.98,0.98,0.497366367,30.0
99,0.99,0.99,0.504159924,30.0
100,1.0,1.0,0.510340775,30.0
101,1.01,1.01,0.515680149,30.0
102,1.02,1.02,0.520192206,30.0
103,1.03,1.03,0.524399143,30.0
104,1.04,1.04,0.527725181,30.0
105,1.05,1.05,0.530897925,30.0
106,1.06,1.06,0.533619602,30.0
107,1.07,1.07,0.536121474,30.0
108,1.08,1.08,0.538511657,30.0
109,1.09,1.09,0.540462181,30.0
110,1.1,1.1,0.542401433,30.0
111,1.11,1.11,0.544191831,30.0
112,1.12,1.12,0.546253721,30.0
113,1.1300000000000001,1.13,0.547459648,30.0
114,1.1400000000000001,1.14,0.548839223,30.0
115,1.1500000000000001,1.15,0.550241664,30.0
116,1.16,1.16,0.551716443,30.0
117,1.17,1.17,0.552738372,30.0
118,1.18,1.18,0.553893907,30.0
119,1.19,1.19,0.554940999,30.0
120,1.2,1.2,0.556044947,30.0
121,1.21,1.21,0.557099385,30.0
122,1.22,1.22,0.558017295,30.0
123,1.23,1.23,0.558979794,30.0
124,1.24,1.24,0.559783236,30.0
125,1.25,1.25,0.560603156,30.0
126,1.26,1.26,0.561338419,30.0
127,1.27,1.27,0.562125924,30.0
128,1.28,1.28,0.563074955,30.0
129,1.29,1.29,0.563646945,30.0
130,1.3,1.3,0.564257111,30.0
131,1.31,1.31,0.564804391,30.0
132,1.32,1.32,0.5655522,30.0
