,Vin,Vin_real,Vout,temp
0,0.0,0.0,-3.45374965e-05,30.0
1,0.01,0.01,-3.96115251e-05,30.0
2,0.02,0.02,-3.63417438e-05,30.0
3,0.03,0.03,-3.75256302e-05,30.0
4,0.04,0.04,-3.60741326e-05,30.0
5,0.05,0.05,-3.6344275e-05,30.0
6,0.06,0.06,-3.77486012e-05,30.0
7,0.07,0.07,-3.48909366e-05,30.0
8,0.08,0.08,-3.71804738e-05,30.0
9,0.09,0.09,-3.36992267e-05,30.0
10,0.1,0.1,-3.42358298e-05,30.0
11,0.11,0.11,-4.18828841e-05,30.0
12,0.12,0.12,-2.89160498e-05,30.0
13,0.13,0.13,-3.58223986e-05,30.0
14,0.14,0.14,-2.56559329e-05,30.0
15,0.15,0.15,-2.80474063e-05,30.0
16,0.16,0.16,-2.06355185e-05,30.0
17,0.17,0.17,-2.26024495e-05,30.0
18,0.18,0.18,-2.91452336e-05,30.0
19,0.19,0.19,-2.65119206e-05,30.0
20,0.2,0.2,-2.80810015e-05,30.0
21,0.21,0.21,-2.55358184e-05,30.0
22,0.22,0.22,-2.46073478e-05,30.0
23,0.23,0.23,-2.35932784e-05,30.0
24,0.24,0.24,-2.15011706e-05,30.0
25,0.25,0.25,-2.41593349e-05,30.0
26,0.26,0.26,-1.95940667e-05,30.0
27,0.27,0.27,-2.26068215e-05,30.0
28,0.28,0.28,-1.99106901e-05,30.0
29,0.29,0.29,-1.68880408e-05,30.0
30,0.3,0.3,-1.73806939e-05,30.0
31,0.31,0.31,-1.41905287e-05,30.0
32,0.32,0.32,-1.46889345e-05,30.0
33,0.33,0.33,-1.19435608e-05,30.0
34,0.34,0.34,-1.04715839e-05,30.0
35,0.35000000000000003,0.35,-9.05805355e-06,30.0
36,0.36,0.36,-5.8342931e-06,30.0
37,0.37,0.37,-2.2022817e-05,30.0
38,0.38,0.38,3.67566218e-05,30.0
39,0.39,0.39,0.000125805814,30.0
40,0.4,0.4,0.00112504776,30.0
41,0.41000000000000003,0.41,0.00334373359,30.0
42,0.42,0.42,0.00616665868,30.0
43,0.43,0.43,0.00941238214,30.0
44,0.44,0.44,0.0130130679,30.0
45,0.45,0.45,0.0171798497,30.0
46,0.46,0.46,0.0219846081,30.0
47,0.47000000000000003,0.47,0.0266637693,30.0
48,0.48,0.48,0.0324067422,30.0
49,0.49,0.49,0.0384369776,30.0
50,0.5,0.5,0.045314822,30.0
51,0.51,0.51,0.052563418,30.0
52,0.52,0.52,0.0605814388,30.0
53,0.53,0.53,0.0692692625,30.0
54,0.54,0.54,0.0787227623,30.0
55,0.55,0.55,0.0890208613,30.0
56,0.56,0.56,0.100221498,30.0
57,0.5700000000000001,0.57,0.11207255,30.0
58,0.58,0.58,0.124736417,30.0
59,0.59,0.59,0.136850823,30.0
60,0.6,0.6,0.145293242,30.0
61,0.61,0.61,0.151873293,30.0
62,0.62,0.62,0.156427016,30.0
63,0.63,0.63,0.15956767,30.0
64,0.64,0.64,0.161751043,30.0
65,0.65,0.65,0.163981334,30.0
66,0.66,0.66,0.166084341,30.0
67,0.67,0.67,0.16804401,30.0
68,0.68,0.68,0.169805019,30.0
69,0.6900000000000001,0.69,0.171600795,30.0
70,0.7000000000000001,0.7,0.173237827,30.0
71,0.71,0.71,0.174956882,30.0
72,0.72,0.72,0.176550575,30.0
73,0.73,0.73,0.178185675,30.0
74,0.74,0.74,0.179721519,30.0
75,0.75,0.75,0.18124743,30.0
76,0.76,0.76,0.182707628,30.0
77,0.77,0.77,0.184070155,30.0
78,0.78,0.78,0.185583127,30.0
79,0.79,0.79,0.187054156,30.0
80,0.8,0.8,0.188505775,30.0
81,0.81,0.81,0.19003176,30.0
82,0.8200000000000001,0.82,0.191588427,30.0
83,0.8300000000000001,0.83,0.193018389,30.0
84,0.84,0.84,0.194311244,30.0
85,0.85,0.85,0.19561471,30.0
86,0.86,0.86,0.197065684,30.0
87,0.87,0.87,0.365207768,30.0
88,0.88,0.88,0.373728792,30.0
89,0.89,0.89,0.382255399,30.0
90,0.9,0.9,0.390766632,30.0
91,0.91,0.91,0.399390333,30.0
92,0.92,0.92,0.407972955,30.0
93,0.93,0.93,0.416568987,30.0
94,0.9400000000000001,0.94,0.425178225,30.0
95,0.9500000000000001,0.95,0.433837802,30.0
96,0.96,0.96,0.442440405,30.0
97,0.97,0.97,0.451026139,30.0
98,0.98,0.98,0.45966671,30.0
99,0.99,0.99,0.468273805,30.0
100,1.0,1.0,0.476805276,30.0
101,1.01,1.01,0.485269884,30.0
102,1.02,1.02,0.493664279,30.0
103,1.03,1.03,0.501732291,30.0
104,1.04,1.04,0.509318371,30.0
105,1.05,1.05,0.516017747,30.0
106,1.06,1.06,0.52154526,30.0
107,1.07,1.07,0.525879768,30.0
108,1.08,1.08,0.529391616,30.0
109,1.09,1.09,0.532392209,30.0
110,1.1,1.1,0.53489096,30.0
111,1.11,1.11,0.536918268,30.0
112,1.12,1.12,0.53890171,30.0
113,1.1300000000000001,1.13,0.540692479,30.0
114,1.1400000000000001,1.14,0.542175053,30.0
115,1.1500000000000001,1.15,0.543631629,30.0
116,1.16,1.16,0.545024266,30.0
117,1.17,1.17,0.54622539,30.0
118,1.18,1.18,0.547046516,30.0
119,1.19,1.19,0.544572547,30.0
120,1.2,1.2,0.54563346,30.0
121,1.21,1.21,0.54641844,30.0
122,1.22,1.22,0.547233576,30.0
123,1.23,1.23,0.549309539,30.0
124,1.24,1.24,0.55206832,30.0
125,1.25,1.25,0.55249215,30.0
126,1.26,1.26,0.553115105,30.0
127,1.27,1.27,0.550698782,30.0
128,1.28,1.28,0.551433675,30.0
129,1.29,1.29,0.551988842,30.0
130,1.3,1.3,0.552387268,30.0
131,1.31,1.31,0.552974085,30.0
132,1.32,1.32,0.553433202,30.0
