,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.00016986641,70.0
1,0.01,0.01,-0.000160964942,70.0
2,0.02,0.02,-0.000149155371,70.0
3,0.03,0.03,-0.000137221561,70.0
4,0.04,0.04,-0.000122722453,70.0
5,0.05,0.05,-0.000104367347,70.0
6,0.06,0.06,-7.71636894e-05,70.0
7,0.07,0.07001,-4.58463532e-05,70.0
8,0.08,0.08,-1.05993952e-05,70.0
9,0.09,0.09,3.55161416e-05,70.0
10,0.1,0.1,0.000101035911,70.0
11,0.11,0.11,0.000177341434,70.0
12,0.12,0.12,0.000270186798,70.0
13,0.13,0.13,0.000388883,70.0
14,0.14,0.14001,0.000540573759,70.0
15,0.15,0.15,0.000731882835,70.0
16,0.16,0.16,0.000971433309,70.0
17,0.17,0.17,0.00127786558,70.0
18,0.18,0.18,0.00166725243,70.0
19,0.19,0.19,0.00216117689,70.0
20,0.2,0.2,0.00279838529,70.0
21,0.21,0.21001,0.0036115685,70.0
22,0.22,0.22,0.00464291704,70.0
23,0.23,0.23,0.00591409213,70.0
24,0.24,0.24,0.00745211569,70.0
25,0.25,0.25,0.00923390923,70.0
26,0.26,0.26,0.0113066236,70.0
27,0.27,0.27,0.0136738319,70.0
28,0.28,0.28,0.0163088319,70.0
29,0.29,0.29,0.0192241073,70.0
30,0.3,0.3,0.0224201804,70.0
31,0.31,0.31,0.0258194159,70.0
32,0.32,0.32,0.0294739388,70.0
33,0.33,0.33,0.0332541014,70.0
34,0.34,0.34,0.0369388902,70.0
35,0.35000000000000003,0.35,0.040323033,70.0
36,0.36,0.36,0.043212361,70.0
37,0.37,0.37,0.0454035254,70.0
38,0.38,0.38,0.0475493611,70.0
39,0.39,0.39,0.0496559673,70.0
40,0.4,0.4,0.0517698852,70.0
41,0.41000000000000003,0.41,0.0541589572,70.0
42,0.42,0.42,0.0569650085,70.0
43,0.43,0.43,0.0599086978,70.0
44,0.44,0.44,0.0632819467,70.0
45,0.45,0.45,0.0675114965,70.0
46,0.46,0.46,0.0721733807,70.0
47,0.47000000000000003,0.47,0.0776358217,70.0
48,0.48,0.48,0.0828396348,70.0
49,0.49,0.49,0.0848142421,70.0
50,0.5,0.5,0.0861168887,70.0
51,0.51,0.51,0.0869218929,70.0
52,0.52,0.52,0.08814115,70.0
53,0.53,0.53,0.0897936894,70.0
54,0.54,0.54,0.0899086676,70.0
55,0.55,0.55,0.0897315057,70.0
56,0.56,0.56,0.0911616717,70.0
57,0.5700000000000001,0.57,0.0912751154,70.0
58,0.58,0.58,0.0925885914,70.0
59,0.59,0.59,0.0934525422,70.0
60,0.6,0.6,0.0936137211,70.0
61,0.61,0.61,0.0941410612,70.0
62,0.62,0.62,0.0947152599,70.0
63,0.63,0.63,0.0945834335,70.0
64,0.64,0.64,0.0965889371,70.0
65,0.65,0.65,0.0962867267,70.0
66,0.66,0.66,0.0972153069,70.0
67,0.67,0.67,0.0977346749,70.0
68,0.68,0.68,0.0984071556,70.0
69,0.6900000000000001,0.69,0.0990022701,70.0
70,0.7000000000000001,0.7,0.0996295164,70.0
71,0.71,0.71,0.100451702,70.0
72,0.72,0.72,0.101248792,70.0
73,0.73,0.73,0.101937675,70.0
74,0.74,0.74,0.102893417,70.0
75,0.75,0.75,0.103789451,70.0
76,0.76,0.76,0.103584089,70.0
77,0.77,0.77,0.105287843,70.0
78,0.78,0.78,0.106446232,70.0
79,0.79,0.79,0.107720279,70.0
80,0.8,0.8,0.108167082,70.0
81,0.81,0.81,0.108902676,70.0
82,0.8200000000000001,0.82,0.110159046,70.0
83,0.8300000000000001,0.83,0.111129623,70.0
84,0.84,0.84,0.112484126,70.0
85,0.85,0.85,0.11440627,70.0
86,0.86,0.86,0.115704244,70.0
87,0.87,0.87,0.116871756,70.0
88,0.88,0.88,0.118398697,70.0
89,0.89,0.89,0.120533473,70.0
90,0.9,0.9,0.122819047,70.0
91,0.91,0.91,0.124909159,70.0
92,0.92,0.92,0.127415163,70.0
93,0.93,0.93,0.478770999,70.0
94,0.9400000000000001,0.94,0.486421547,70.0
95,0.9500000000000001,0.95,0.493812627,70.0
96,0.96,0.96,0.500718408,70.0
97,0.97,0.97,0.507038497,70.0
98,0.98,0.98,0.51262409,70.0
99,0.99,0.99,0.517548358,70.0
100,1.0,1.0,0.521947901,70.0
101,1.01,1.01,0.525761971,70.0
102,1.02,1.02,0.529522613,70.0
103,1.03,1.03,0.5324577,70.0
104,1.04,1.04,0.535342083,70.0
105,1.05,1.05,0.537832633,70.0
106,1.06,1.06,0.54021037,70.0
107,1.07,1.07,0.54236265,70.0
108,1.08,1.08,0.544302114,70.0
109,1.09,1.09,0.546240986,70.0
110,1.1,1.1,0.547872382,70.0
111,1.11,1.11,0.549707115,70.0
112,1.12,1.12,0.551298159,70.0
113,1.1300000000000001,1.13,0.552707248,70.0
114,1.1400000000000001,1.14,0.55392873,70.0
115,1.1500000000000001,1.15,0.555127412,70.0
116,1.16,1.16,0.556646982,70.0
117,1.17,1.17,0.557592919,70.0
118,1.18,1.18,0.558628383,70.0
119,1.19,1.19,0.559695045,70.0
120,1.2,1.2,0.560882771,70.0
121,1.21,1.21,0.561678536,70.0
122,1.22,1.22,0.56257273,70.0
123,1.23,1.23,0.563407615,70.0
124,1.24,1.24,0.564555284,70.0
125,1.25,1.25,0.565352792,70.0
126,1.26,1.26,0.566261301,70.0
127,1.27,1.27,0.5670982,70.0
128,1.28,1.28,0.567872195,70.0
129,1.29,1.29,0.56874317,70.0
130,1.3,1.3,0.569437602,70.0
131,1.31,1.31,0.56991587,70.0
132,1.32,1.32,0.570538809,70.0
