,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,1.0,0.0,30.0,1.08,1.08,0.0,0.0,0.549565073
1,1.0,0.0,30.0,1.08,1.08,1.0,1.0,0.549480457
2,1.0,0.0,30.0,1.08,1.08,2.0,2.0,0.549549147
3,1.0,0.0,30.0,1.08,1.08,3.0,3.0,0.549460189
4,1.0,0.0,30.0,1.08,1.08,4.0,4.0,0.549412893
5,1.0,0.0,30.0,1.08,1.08,5.0,5.0,0.549518399
6,1.0,0.0,30.0,1.08,1.08,6.0,6.0,0.549612237
7,1.0,0.0,30.0,1.08,1.08,7.0,7.0,0.549672749
8,1.0,0.0,30.0,1.08,1.08,8.0,8.0,0.549573264
9,1.0,0.0,30.0,1.08,1.08,9.0,9.0,0.549549164
10,1.0,0.0,30.0,1.08,1.08,10.0,10.0,0.549289607
11,1.0,0.0,30.0,1.08,1.08,11.0,11.0,0.549330993
12,1.0,0.0,30.0,1.08,1.08,12.0,12.0,0.549445853
13,1.0,0.0,30.0,1.08,1.08,13.0,13.0,0.549400897
14,1.0,0.0,30.0,1.08,1.08,14.0,14.0,0.549529776
15,1.0,0.0,30.0,1.08,1.08,15.0,15.0,0.549568473
16,1.0,1.0,30.0,1.08,1.08,0.0,0.0,0.549519081
17,1.0,1.0,30.0,1.08,1.08,1.0,1.0,0.549623438
18,1.0,1.0,30.0,1.08,1.08,2.0,2.0,0.549590946
19,1.0,1.0,30.0,1.08,1.08,3.0,3.0,0.549572061
20,1.0,1.0,30.0,1.08,1.08,4.0,4.0,0.549502566
21,1.0,1.0,30.0,1.08,1.08,5.0,5.0,0.549509321
22,1.0,1.0,30.0,1.08,1.08,6.0,6.0,0.549555827
23,1.0,1.0,30.0,1.08,1.08,7.0,7.0,0.549567268
24,1.0,1.0,30.0,1.08,1.08,8.0,8.0,0.549628244
25,1.0,1.0,30.0,1.08,1.08,9.0,9.0,0.549647101
26,1.0,1.0,30.0,1.08,1.08,10.0,10.0,0.549485605
27,1.0,1.0,30.0,1.08,1.08,11.0,11.0,0.549630955
28,1.0,1.0,30.0,1.08,1.08,12.0,12.0,0.549638975
29,1.0,1.0,30.0,1.08,1.08,13.0,13.0,0.54952213
30,1.0,1.0,30.0,1.08,1.08,14.0,14.0,0.549541736
31,1.0,1.0,30.0,1.08,1.08,15.0,15.0,0.549535345
32,1.0,2.0,30.0,1.08,1.08,0.0,0.0,0.549435898
33,1.0,2.0,30.0,1.08,1.08,1.0,1.0,0.549517122
34,1.0,2.0,30.0,1.08,1.08,2.0,2.0,0.549546064
35,1.0,2.0,30.0,1.08,1.08,3.0,3.0,0.549437982
36,1.0,2.0,30.0,1.08,1.08,4.0,4.0,0.5494385
37,1.0,2.0,30.0,1.08,1.08,5.0,5.0,0.549533804
38,1.0,2.0,30.0,1.08,1.08,6.0,6.0,0.549541562
39,1.0,2.0,30.0,1.08,1.08,7.0,7.0,0.549545097
40,1.0,2.0,30.0,1.08,1.08,8.0,8.0,0.549483529
41,1.0,2.0,30.0,1.08,1.08,9.0,9.0,0.549577222
42,1.0,2.0,30.0,1.08,1.08,10.0,10.0,0.549545251
43,1.0,2.0,30.0,1.08,1.08,11.0,11.0,0.549565896
44,1.0,2.0,30.0,1.08,1.08,12.0,12.0,0.549602771
45,1.0,2.0,30.0,1.08,1.08,13.0,13.0,0.549452081
46,1.0,2.0,30.0,1.08,1.08,14.0,14.0,0.549542965
47,1.0,2.0,30.0,1.08,1.08,15.0,15.0,0.549718217
48,1.0,3.0,30.0,1.08,1.08,0.0,0.0,0.549706483
49,1.0,3.0,30.0,1.08,1.08,1.0,1.0,0.549670747
50,1.0,3.0,30.0,1.08,1.08,2.0,2.0,0.549647178
51,1.0,3.0,30.0,1.08,1.08,3.0,3.0,0.549522656
52,1.0,3.0,30.0,1.08,1.08,4.0,4.0,0.549480039
53,1.0,3.0,30.0,1.08,1.08,5.0,5.0,0.549457277
54,1.0,3.0,30.0,1.08,1.08,6.0,6.0,0.549430589
55,1.0,3.0,30.0,1.08,1.08,7.0,7.0,0.549468603
56,1.0,3.0,30.0,1.08,1.08,8.0,8.0,0.549426517
57,1.0,3.0,30.0,1.08,1.08,9.0,9.0,0.549593749
58,1.0,3.0,30.0,1.08,1.08,10.0,10.0,0.549566076
59,1.0,3.0,30.0,1.08,1.08,11.0,11.0,0.549552029
60,1.0,3.0,30.0,1.08,1.08,12.0,12.0,0.549644785
61,1.0,3.0,30.0,1.08,1.08,13.0,13.0,0.549531069
62,1.0,3.0,30.0,1.08,1.08,14.0,14.0,0.549450052
63,1.0,3.0,30.0,1.08,1.08,15.0,15.0,0.549468165
64,1.0,4.0,30.0,1.08,1.08,0.0,0.0,0.549440506
65,1.0,4.0,30.0,1.08,1.08,1.0,1.0,0.54939071
66,1.0,4.0,30.0,1.08,1.08,2.0,2.0,0.549398894
67,1.0,4.0,30.0,1.08,1.08,3.0,3.0,0.549635215
68,1.0,4.0,30.0,1.08,1.08,4.0,4.0,0.549641696
69,1.0,4.0,30.0,1.08,1.08,5.0,5.0,0.549653293
70,1.0,4.0,30.0,1.08,1.08,6.0,6.0,0.549660277
71,1.0,4.0,30.0,1.08,1.08,7.0,7.0,0.549682798
72,1.0,4.0,30.0,1.08,1.08,8.0,8.0,0.54970357
73,1.0,4.0,30.0,1.08,1.08,9.0,9.0,0.549590322
74,1.0,4.0,30.0,1.08,1.08,10.0,10.0,0.549392237
75,1.0,4.0,30.0,1.08,1.08,11.0,11.0,0.549426532
76,1.0,4.0,30.0,1.08,1.08,12.0,12.0,0.549424407
77,1.0,4.0,30.0,1.08,1.08,13.0,13.0,0.549413411
78,1.0,4.0,30.0,1.08,1.08,14.0,14.0,0.549334919
79,1.0,4.0,30.0,1.08,1.08,15.0,15.0,0.549366679
80,1.0,5.0,30.0,1.08,1.08,0.0,0.0,0.549367663
81,1.0,5.0,30.0,1.08,1.08,1.0,1.0,0.549405468
82,1.0,5.0,30.0,1.08,1.08,2.0,2.0,0.549438543
83,1.0,5.0,30.0,1.08,1.08,3.0,3.0,0.5493985
84,1.0,5.0,30.0,1.08,1.08,4.0,4.0,0.549406205
85,1.0,5.0,30.0,1.08,1.08,5.0,5.0,0.549376156
86,1.0,5.0,30.0,1.08,1.08,6.0,6.0,0.549349469
87,1.0,5.0,30.0,1.08,1.08,7.0,7.0,0.549317547
88,1.0,5.0,30.0,1.08,1.08,8.0,8.0,0.549409698
89,1.0,5.0,30.0,1.08,1.08,9.0,9.0,0.549422705
90,1.0,5.0,30.0,1.08,1.08,10.0,10.0,0.549407519
91,1.0,5.0,30.0,1.08,1.08,11.0,11.0,0.549370979
92,1.0,5.0,30.0,1.08,1.08,12.0,12.0,0.549304329
93,1.0,5.0,30.0,1.08,1.08,13.0,13.0,0.549281833
94,1.0,5.0,30.0,1.08,1.08,14.0,14.0,0.549461718
95,1.0,5.0,30.0,1.08,1.08,15.0,15.0,0.549506228
96,1.0,6.0,30.0,1.08,1.08,0.0,0.0,0.549452375
97,1.0,6.0,30.0,1.08,1.08,1.0,1.0,0.549404344
98,1.0,6.0,30.0,1.08,1.08,2.0,2.0,0.549329701
99,1.0,6.0,30.0,1.08,1.08,3.0,3.0,0.549499389
100,1.0,6.0,30.0,1.08,1.08,4.0,4.0,0.549380308
101,1.0,6.0,30.0,1.08,1.08,5.0,5.0,0.549555671
102,1.0,6.0,30.0,1.08,1.08,6.0,6.0,0.549618018
103,1.0,6.0,30.0,1.08,1.08,7.0,7.0,0.549518959
104,1.0,6.0,30.0,1.08,1.08,8.0,8.0,0.549379952
105,1.0,6.0,30.0,1.08,1.08,9.0,9.0,0.549471559
106,1.0,6.0,30.0,1.08,1.08,10.0,10.0,0.549494176
107,1.0,6.0,30.0,1.08,1.08,11.0,11.0,0.549360443
108,1.0,6.0,30.0,1.08,1.08,12.0,12.0,0.549423591
