,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000164114622,30.0
1,0.01,0.01,-0.00016407781,30.0
2,0.02,0.02,-0.000161270937,30.0
3,0.03,0.03,-0.00015915658,30.0
4,0.04,0.04,-0.000158595206,30.0
5,0.05,0.05,-0.00015105116,30.0
6,0.06,0.06,-0.000147271085,30.0
7,0.07,0.07,-0.000136568158,30.0
8,0.08,0.08,-0.000133400073,30.0
9,0.09,0.09001,-0.000119616488,30.0
10,0.1,0.1,-0.000105032253,30.0
11,0.11,0.11,-8.8899638e-05,30.0
12,0.12,0.12,-6.78135825e-05,30.0
13,0.13,0.13,-3.47822134e-05,30.0
14,0.14,0.14,8.86235521e-06,30.0
15,0.15,0.15,6.53610201e-05,30.0
16,0.16,0.16,0.000143488709,30.0
17,0.17,0.17,0.000255657781,30.0
18,0.18,0.18,0.000406764159,30.0
19,0.19,0.19,0.000603818121,30.0
20,0.2,0.2,0.000861707596,30.0
21,0.21,0.21,0.00120091815,30.0
22,0.22,0.22,0.00164002347,30.0
23,0.23,0.23,0.00219423587,30.0
24,0.24,0.24,0.00291157128,30.0
25,0.25,0.25,0.00380397502,30.0
26,0.26,0.26,0.00491966777,30.0
27,0.27,0.27,0.00626860935,30.0
28,0.28,0.28,0.00790268547,30.0
29,0.29,0.29,0.00984119223,30.0
30,0.3,0.3,0.0120826158,30.0
31,0.31,0.31,0.0146346934,30.0
32,0.32,0.32,0.0175212191,30.0
33,0.33,0.33,0.0206944346,30.0
34,0.34,0.34,0.0241732817,30.0
35,0.35000000000000003,0.35,0.0278749256,30.0
36,0.36,0.36,0.0316933238,30.0
37,0.37,0.37,0.0353060887,30.0
38,0.38,0.38,0.0381780991,30.0
39,0.39,0.39,0.0402743153,30.0
40,0.4,0.4,0.0420793829,30.0
41,0.41000000000000003,0.41,0.0439866782,30.0
42,0.42,0.42,0.0461814984,30.0
43,0.43,0.43,0.0487515217,30.0
44,0.44,0.44,0.0519146186,30.0
45,0.45,0.45,0.055470878,30.0
46,0.46,0.46,0.0597639091,30.0
47,0.47000000000000003,0.47,0.0645509154,30.0
48,0.48,0.48,0.0700708214,30.0
49,0.49,0.49,0.0761497989,30.0
50,0.5,0.5,0.0829964815,30.0
51,0.51,0.51,0.0899583079,30.0
52,0.52,0.52,0.0929909106,30.0
53,0.53,0.53,0.0949337542,30.0
54,0.54,0.54,0.0966205467,30.0
55,0.55,0.55,0.0983210283,30.0
56,0.56,0.56,0.0998536659,30.0
57,0.5700000000000001,0.57,0.101352676,30.0
58,0.58,0.58,0.102907258,30.0
59,0.59,0.59,0.104302959,30.0
60,0.6,0.6,0.1057884,30.0
61,0.61,0.61,0.107287974,30.0
62,0.62,0.62,0.108825036,30.0
63,0.63,0.63,0.110322309,30.0
64,0.64,0.64,0.111990731,30.0
65,0.65,0.65,0.113674969,30.0
66,0.66,0.66,0.115399081,30.0
67,0.67,0.67,0.117378856,30.0
68,0.68,0.68,0.119349483,30.0
69,0.6900000000000001,0.69,0.122345953,30.0
70,0.7000000000000001,0.7,0.127456617,30.0
71,0.71,0.71,0.274187704,30.0
72,0.72,0.72,0.282326977,30.0
73,0.73,0.73,0.290501886,30.0
74,0.74,0.74,0.298681007,30.0
75,0.75,0.75,0.3068619,30.0
76,0.76,0.76,0.315113903,30.0
77,0.77,0.77,0.323358615,30.0
78,0.78,0.78,0.331622732,30.0
79,0.79,0.79,0.33992227,30.0
80,0.8,0.8,0.348226217,30.0
81,0.81,0.81,0.356555517,30.0
82,0.8200000000000001,0.82,0.36494604,30.0
83,0.8300000000000001,0.83,0.373335111,30.0
84,0.84,0.84,0.38175739,30.0
85,0.85,0.85,0.390170678,30.0
86,0.86,0.86,0.398615276,30.0
87,0.87,0.87,0.407083448,30.0
88,0.88,0.88,0.415555168,30.0
89,0.89,0.89,0.424037914,30.0
90,0.9,0.9,0.432528783,30.0
91,0.91,0.91,0.441075491,30.0
92,0.92,0.92,0.449608882,30.0
93,0.93,0.93,0.458128219,30.0
94,0.9400000000000001,0.94,0.46670683,30.0
95,0.9500000000000001,0.95,0.475254958,30.0
96,0.96,0.96,0.483833171,30.0
97,0.97,0.97,0.492363604,30.0
98,0.98,0.98,0.500887274,30.0
99,0.99,0.99,0.509331187,30.0
100,1.0,1.0,0.51778821,30.0
101,1.01,1.01,0.526166223,30.0
102,1.02,1.02,0.53437033,30.0
103,1.03,1.03,0.542302415,30.0
104,1.04,1.04,0.54978487,30.0
105,1.05,1.05,0.556403101,30.0
106,1.06,1.06,0.561981883,30.0
107,1.07,1.07,0.566599688,30.0
108,1.08,1.08,0.570510303,30.0
109,1.09,1.09,0.573731998,30.0
110,1.1,1.1,0.576432432,30.0
111,1.11,1.11,0.578542299,30.0
112,1.12,1.12,0.580534472,30.0
113,1.1300000000000001,1.13,0.582210272,30.0
114,1.1400000000000001,1.14,0.583481171,30.0
115,1.1500000000000001,1.15,0.584838791,30.0
116,1.16,1.16,0.586064396,30.0
117,1.17,1.17,0.587118735,30.0
118,1.18,1.18,0.588047058,30.0
119,1.19,1.19,0.589135977,30.0
120,1.2,1.2,0.590059505,30.0
121,1.21,1.21,0.590764543,30.0
122,1.22,1.22,0.591471866,30.0
123,1.23,1.23,0.59219906,30.0
124,1.24,1.24,0.592793172,30.0
125,1.25,1.25,0.593413474,30.0
126,1.26,1.26,0.594072553,30.0
127,1.27,1.27,0.594606174,30.0
128,1.28,1.28,0.59526307,30.0
129,1.29,1.29,0.595710251,30.0
130,1.3,1.3,0.596365594,30.0
131,1.31,1.31,0.596636406,30.0
132,1.32,1.32,0.597234882,30.0
