,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,2.0,1.0,30.0,1.08,1.08,0.0,0.0,0.579043023
1,2.0,1.0,30.0,1.08,1.08,1.0,1.0,0.57991923
2,2.0,1.0,30.0,1.08,1.08,2.0,2.0,0.58018893
3,2.0,1.0,30.0,1.08,1.08,3.0,3.0,0.581395053
4,2.0,1.0,30.0,1.08,1.08,4.0,4.0,0.581418417
5,2.0,1.0,30.0,1.08,1.08,5.0,5.0,0.582564989
6,2.0,1.0,30.0,1.08,1.08,6.0,6.0,0.583284965
7,2.0,1.0,30.0,1.08,1.08,7.0,7.0,0.584114294
8,2.0,1.0,30.0,1.08,1.08,8.0,8.0,0.584068123
9,2.0,1.0,30.0,1.08,1.08,9.0,9.0,0.584727639
10,2.0,1.0,30.0,1.08,1.08,10.0,10.0,0.585198838
11,2.0,1.0,30.0,1.08,1.08,11.0,11.0,0.585585614
12,2.0,1.0,30.0,1.08,1.08,12.0,12.0,0.585862019
13,2.0,1.0,30.0,1.08,1.08,13.0,13.0,0.586107847
14,2.0,1.0,30.0,1.08,1.08,14.0,14.0,0.586299224
15,2.0,1.0,30.0,1.08,1.08,15.0,15.0,0.586420933
16,2.0,1.0,30.0,1.2,1.2,0.0,0.0,0.606026241
17,2.0,1.0,30.0,1.2,1.2,1.0,1.0,0.606323786
18,2.0,1.0,30.0,1.2,1.2,2.0,2.0,0.605644103
19,2.0,1.0,30.0,1.2,1.2,3.0,3.0,0.607430271
20,2.0,1.0,30.0,1.2,1.2,4.0,4.0,0.607378333
21,2.0,1.0,30.0,1.2,1.2,5.0,5.0,0.610268633
22,2.0,1.0,30.0,1.2,1.2,6.0,6.0,0.612992403
23,2.0,1.0,30.0,1.2,1.2,7.0,7.0,0.616453527
24,2.0,1.0,30.0,1.2,1.2,8.0,8.0,0.617182969
25,2.0,1.0,30.0,1.2,1.2,9.0,9.0,0.621482817
26,2.0,1.0,30.0,1.2,1.2,10.0,10.0,0.625739316
27,2.0,1.0,30.0,1.2,1.2,11.0,11.0,0.630200313
28,2.0,1.0,30.0,1.2,1.2,12.0,12.0,0.635133437
29,2.0,1.0,30.0,1.2,1.2,13.0,13.0,0.639947382
30,2.0,1.0,30.0,1.2,1.2,14.0,14.0,0.644861892
31,2.0,1.0,30.0,1.2,1.2,15.0,15.0,0.649434022
32,2.0,1.0,30.0,1.32,1.32,0.0,0.0,0.615009229
33,2.0,1.0,30.0,1.32,1.32,1.0,1.0,0.613467723
34,2.0,1.0,30.0,1.32,1.32,2.0,2.0,0.611956563
35,2.0,1.0,30.0,1.32,1.32,3.0,3.0,0.612712038
36,2.0,1.0,30.0,1.32,1.32,4.0,4.0,0.612726291
37,2.0,1.0,30.0,1.32,1.32,5.0,5.0,0.614914345
38,2.0,1.0,30.0,1.32,1.32,6.0,6.0,0.617498727
39,2.0,1.0,30.0,1.32,1.32,7.0,7.0,0.620931211
40,2.0,1.0,30.0,1.32,1.32,8.0,8.0,0.621932869
41,2.0,1.0,30.0,1.32,1.32,9.0,9.0,0.626260332
42,2.0,1.0,30.0,1.32,1.32,10.0,10.0,0.630651518
43,2.0,1.0,30.0,1.32,1.32,11.0,11.0,0.635410473
44,2.0,1.0,30.0,1.32,1.32,12.0,12.0,0.640633905
45,2.0,1.0,30.0,1.32,1.32,13.0,13.0,0.646064713
46,2.0,1.0,30.0,1.32,1.32,14.0,14.0,0.651624598
47,2.0,1.0,30.0,1.32,1.32,15.0,15.0,0.656963753
