398.762030493208,0,0,433.794261332769,0,0,507.13709910529,0,0,337.189330705266,0,0,666.743256339008,0,0,566.496244231668,0,0,489.785900957206,0,0,376.183962965516,0,0,419.056098496506,0,0,320.027796195368,0,0,388.948020994211,0,0,454.967721031302,0,0,464.396082469127,0,0,726.331855298951,0,0,455.915060166552,0,0,547.881508147131,0,0
379.438338856443,0,1,416.367021378082,0,1,487.000983523464,0,1,320.875124790316,0,1,641.805561081319,0,1,542.899209201313,0,1,465.000964340784,0,1,367.519602758986,0,1,405.780312873547,0,1,302.678785819342,0,1,375.811580336954,0,1,437.461451043378,0,1,447.24460753199,0,1,706.096695768133,0,1,431.194708597587,0,1,525.35945217299,0,1
375.296681573645,0,2,418.781828895263,0,2,489.487469495184,0,2,325.017167436446,0,2,630.053467886866,0,2,535.277020662278,0,2,454.393225946805,0,2,384.062481025895,0,2,416.039136554144,0,2,305.246266649625,0,2,381.553658389752,0,2,433.111308234711,0,2,442.574995328021,0,2,695.167446078035,0,2,432.016871506621,0,2,515.451698366426,0,2
396.972528642463,0,3,419.057932136595,0,3,498.311581240725,0,3,323.291260325657,0,3,613.474555219187,0,3,519.146265412916,0,3,439.377657819782,0,3,423.719088735671,0,3,440.521063355775,0,3,304.62397438552,0,3,392.465255805194,0,3,424.734567680665,0,3,430.841444353497,0,3,674.332298472744,0,3,414.52896286054,0,3,496.937121150129,0,3
429.131353713979,0,4,478.828410237451,0,4,596.032761529482,0,4,383.099400362344,0,4,623.519023779896,0,4,548.221188746674,0,4,461.228704432146,0,4,568.397409956063,0,4,563.225978657749,0,4,378.681046301965,0,4,490.142142748401,0,4,455.088923694872,0,4,464.123401378178,0,4,684.986015282039,0,4,434.299352345055,0,4,511.525785391592,0,4
379.028543038035,0,5,546.067749805397,0,5,683.713463382099,0,5,452.852939522734,0,5,606.864751893039,0,5,569.131468150011,0,5,465.191132858822,0,5,674.019758257473,0,5,663.978817548031,0,5,471.475974035219,0,5,587.90763120142,0,5,475.305485199189,0,5,479.601387735368,0,5,660.324629575385,0,5,428.913624575432,0,5,501.061009235966,0,5
423.177007882976,0,6,656.289656263958,0,6,769.966427283173,0,6,580.278882284712,0,6,599.003849836701,0,6,645.890077101753,0,6,511.416898751999,0,6,766.076676531925,0,6,759.184626236238,0,6,608.189443315153,0,6,704.650707474204,0,6,552.268000040014,0,6,550.58187035353,0,6,649.933468383706,0,6,440.611585724087,0,6,507.162867405419,0,6
491.118756180657,0,7,735.316645465837,0,7,810.186299696921,0,7,680.977534042028,0,7,597.002181765605,0,7,721.392575076296,0,7,584.539039474812,0,7,810.217857296379,0,7,807.894549767947,0,7,709.023721720039,0,7,775.93931360714,0,7,641.591974299576,0,7,636.525637371454,0,7,632.998021704545,0,7,471.4189192521,0,7,529.644464975199,0,7
629.717390343603,0,8,806.443775805577,0,8,837.640864760293,0,8,791.834614473129,0,8,663.073157174796,0,8,808.283560792728,0,8,726.482507926428,0,8,841.064852785639,0,8,842.283932690831,0,8,806.746061309278,0,8,832.099242619007,0,8,765.258036557033,0,8,761.460689676657,0,8,677.136187734138,0,8,613.684515630004,0,8,646.300765231391,0,8
708.054557967915,0,9,826.766052649504,0,9,844.544037769311,0,9,821.686323038803,0,9,709.77434161765,0,9,832.583519554412,0,9,786.520591535169,0,9,848.8388852384,0,9,851.060075239494,0,9,836.640535698567,0,9,846.411395861339,0,9,807.556940579295,0,9,802.471670912199,0,9,714.880128957926,0,9,697.294799523683,0,9,719.069666713514,0,9
770.219505801358,0,10,838.791511304897,0,10,848.917694668724,0,10,839.575748217533,0,10,768.749620374958,0,10,847.09967167455,0,10,827.421199065071,0,10,854.014914429941,0,10,855.890696906399,0,10,852.751118524316,0,10,854.487749454702,0,10,834.281281385958,0,10,827.625086871028,0,10,775.590087253495,0,10,774.037750781875,0,10,782.883707550156,0,10
800.143468762781,0,11,843.740553272349,0,11,851.073588445832,0,11,847.748095828937,0,11,804.897254796036,0,11,853.88243806395,0,11,845.181883786255,0,11,856.793413927917,0,11,858.044391490205,0,11,860.015843160568,0,11,858.785871724848,0,11,846.304683623729,0,11,838.989175202288,0,11,814.608091529071,0,11,813.7335742801,0,11,813.127314203166,0,11
821.636049387024,0,12,848.415977013624,0,12,852.863639352542,0,12,853.564080436983,0,12,832.564162790183,0,12,859.346149670616,0,12,857.055601931072,0,12,858.804403038685,0,12,859.944261533398,0,12,865.708780264085,0,12,861.913110112264,0,12,854.952338492484,0,12,847.416494709845,0,12,844.678412657652,0,12,842.465507482056,0,12,835.578332601319,0,12
829.085158696869,0,13,850.19171825108,0,13,853.425049118513,0,13,856.485911058823,0,13,842.889332296754,0,13,861.69597174182,0,13,861.441374932534,0,13,859.695193567656,0,13,861.22638632082,0,13,867.063529460596,0,13,863.003591154407,0,13,857.994308926184,0,13,850.507180277518,0,13,854.714820854989,0,13,851.886662930952,0,13,843.406259055665,0,13
835.272703307934,0,14,851.481851454906,0,14,854.079491189803,0,14,857.967876963485,0,14,849.590757310566,0,14,862.86338173662,0,14,864.63176211603,0,14,860.105091149679,0,14,862.625845472947,0,14,868.455064245394,0,14,863.948802031315,0,14,860.590925887479,0,14,852.700310773297,0,14,861.781739635133,0,14,858.291649529317,0,14,848.443552204945,0,14
838.073794853738,0,15,852.586959993575,0,15,854.624765951846,0,15,858.578429676997,0,15,852.461560154946,0,15,864.053502447097,0,15,866.098220096693,0,15,860.696502203946,0,15,863.230388783984,0,15,869.359622883551,0,15,864.974670956851,0,15,861.938057226426,0,15,854.346178616162,0,15,864.781038636929,0,15,861.957228088756,0,15,850.935981403146,0,15
412.7893405694,1,0,391.990572381507,1,0,461.710757639422,1,0,291.506124381867,1,0,616.343694963286,1,0,509.792474684408,1,0,461.741261380416,1,0,327.957641591667,1,0,372.682249956119,1,0,271.256929976184,1,0,349.608828498007,1,0,406.253951684841,1,0,422.340112214129,1,0,684.53226175482,1,0,417.733196644665,1,0,499.040976524075,1,0
389.453204951027,1,1,377.470179732296,1,1,441.767327289093,1,1,274.846331213913,1,1,597.399213467474,1,1,480.297894302539,1,1,435.364368794041,1,1,314.614304719016,1,1,358.028930002622,1,1,250.306681227675,1,1,332.189779510359,1,1,386.603453762589,1,1,403.453616034948,1,1,660.395884633648,1,1,393.769605227454,1,1,474.294782614241,1,1
385.158284242457,1,2,374.172554297107,1,2,441.162215846598,1,2,272.964598181808,1,2,593.098565411268,1,2,485.605990968044,1,2,430.181614163983,1,2,319.369307570799,1,2,363.256854993467,1,2,247.276672452701,1,2,330.120745215289,1,2,381.057805024567,1,2,397.685656136324,1,2,649.147937847182,1,2,389.06983127769,1,2,464.51002435453,1,2
367.744246280952,1,3,369.598980811113,1,3,431.650226386418,1,3,265.575414417044,1,3,571.646191336872,1,3,465.815020613224,1,3,418.945815064861,1,3,332.829538643355,1,3,369.699250898002,1,3,240.566325903797,1,3,328.971864434519,1,3,368.533204227552,1,3,383.46437522915,1,3,627.054839935402,1,3,368.641685322594,1,3,444.633065680155,1,3
386.337787916794,1,4,408.755650279282,1,4,488.536773480404,1,4,301.622476529303,1,4,577.822994791109,1,4,488.898349389249,1,4,434.54582600833,1,4,430.522439557529,1,4,444.549927600813,1,4,283.871451596353,1,4,386.176523285764,1,4,393.309238062052,1,4,410.497979087978,1,4,639.55909714498,1,4,387.957016293776,1,4,460.573361807095,1,4
