,Vin,Vin_real,Vout,temp
0,0.0,0.0,-3.94019002e-05,-40.0
1,0.01,0.01,-3.66082045e-05,-40.0
2,0.02,0.02001,-3.68136876e-05,-40.0
3,0.03,0.02999,-3.64475918e-05,-40.0
4,0.04,0.04001,-3.91738669e-05,-40.0
5,0.05,0.05001,-3.81519739e-05,-40.0
6,0.06,0.05999,-3.74232338e-05,-40.0
7,0.07,0.07,-3.43205082e-05,-40.0
8,0.08,0.08,-3.46520884e-05,-40.0
9,0.09,0.08999,-3.30648293e-05,-40.0
10,0.1,0.10001,-3.32859595e-05,-40.0
11,0.11,0.11,-3.66569866e-05,-40.0
12,0.12,0.12,-2.9106346e-05,-40.0
13,0.13,0.12999,-3.63325397e-05,-40.0
14,0.14,0.14,-3.54079808e-05,-40.0
15,0.15,0.15,-3.21936546e-05,-40.0
16,0.16,0.15999,-3.11066422e-05,-40.0
17,0.17,0.17001,-2.74887132e-05,-40.0
18,0.18,0.18,-2.94855578e-05,-40.0
19,0.19,0.19,-2.54435466e-05,-40.0
20,0.2,0.2,-2.62871088e-05,-40.0
21,0.21,0.20999,-2.47293031e-05,-40.0
22,0.22,0.22,-2.14744785e-05,-40.0
23,0.23,0.23,-2.37244378e-05,-40.0
24,0.24,0.24,-1.87169093e-05,-40.0
25,0.25,0.25,-1.55962355e-05,-40.0
26,0.26,0.26,-1.06641812e-05,-40.0
27,0.27,0.27,-5.7799885e-06,-40.0
28,0.28,0.28,-2.2771116e-06,-40.0
29,0.29,0.29,1.16722679e-05,-40.0
30,0.3,0.3,2.20398447e-05,-40.0
31,0.31,0.31,4.79304839e-05,-40.0
32,0.32,0.32,8.74490469e-05,-40.0
33,0.33,0.33,0.000155819691,-40.0
34,0.34,0.34,0.000304283409,-40.0
35,0.35000000000000003,0.35,0.000542189107,-40.0
36,0.36,0.36,0.0011777085,-40.0
37,0.37,0.37,0.00199656344,-40.0
38,0.38,0.38,0.00306903583,-40.0
39,0.39,0.39,0.00438987262,-40.0
40,0.4,0.4,0.00584454633,-40.0
41,0.41000000000000003,0.41,0.00779868868,-40.0
42,0.42,0.42,0.00992188564,-40.0
43,0.43,0.43,0.012430515,-40.0
44,0.44,0.44,0.0153102352,-40.0
45,0.45,0.45,0.0186454188,-40.0
46,0.46,0.46,0.0224170937,-40.0
47,0.47000000000000003,0.47,0.0266932815,-40.0
48,0.48,0.48,0.0316103549,-40.0
49,0.49,0.49,0.0371818668,-40.0
50,0.5,0.5,0.0433507308,-40.0
51,0.51,0.51,0.0500772202,-40.0
52,0.52,0.52,0.057687539,-40.0
53,0.53,0.53,0.0661412783,-40.0
54,0.54,0.54,0.0752693801,-40.0
55,0.55,0.55,0.0856224061,-40.0
56,0.56,0.56,0.0964783042,-40.0
57,0.5700000000000001,0.57,0.108158205,-40.0
58,0.58,0.58,0.120740036,-40.0
59,0.59,0.59,0.133730473,-40.0
60,0.6,0.6,0.140104079,-40.0
61,0.61,0.61,0.143770839,-40.0
62,0.62,0.62,0.147769032,-40.0
63,0.63,0.63,0.16077023,-40.0
64,0.64,0.64,0.174149408,-40.0
65,0.65,0.65,0.182868567,-40.0
66,0.66,0.66,0.190957955,-40.0
67,0.67,0.67,0.19894907,-40.0
68,0.68,0.68,0.206917176,-40.0
69,0.6900000000000001,0.69,0.214941708,-40.0
70,0.7000000000000001,0.7,0.222945006,-40.0
71,0.71,0.71,0.230973725,-40.0
72,0.72,0.72,0.239026806,-40.0
73,0.73,0.73,0.24713709,-40.0
74,0.74,0.74,0.255326606,-40.0
75,0.75,0.75,0.26354668,-40.0
76,0.76,0.76,0.271748231,-40.0
77,0.77,0.77,0.280009373,-40.0
78,0.78,0.78,0.288302846,-40.0
79,0.79,0.79,0.296627899,-40.0
80,0.8,0.8,0.305027423,-40.0
81,0.81,0.81,0.313467697,-40.0
82,0.8200000000000001,0.82,0.321872484,-40.0
83,0.8300000000000001,0.83,0.330239178,-40.0
84,0.84,0.84,0.338664693,-40.0
85,0.85,0.85,0.347164804,-40.0
86,0.86,0.86,0.355648542,-40.0
87,0.87,0.87,0.364149226,-40.0
88,0.88,0.88,0.372673861,-40.0
89,0.89,0.89,0.381254216,-40.0
90,0.9,0.9,0.389775059,-40.0
91,0.91,0.91,0.39835989,-40.0
92,0.92,0.92,0.406967202,-40.0
93,0.93,0.93,0.415559876,-40.0
94,0.9400000000000001,0.94,0.424182575,-40.0
95,0.9500000000000001,0.95,0.432843872,-40.0
96,0.96,0.96,0.44150279,-40.0
97,0.97,0.97,0.450171724,-40.0
98,0.98,0.98,0.458836085,-40.0
99,0.99,0.99,0.467591907,-40.0
100,1.0,1.0,0.476327955,-40.0
101,1.01,1.01,0.485016008,-40.0
102,1.02,1.02,0.493717253,-40.0
103,1.03,1.03,0.502384151,-40.0
104,1.04,1.04,0.511097279,-40.0
105,1.05,1.05,0.51980964,-40.0
106,1.06,1.06,0.528476682,-40.0
107,1.07,1.07,0.53708929,-40.0
108,1.08,1.08,0.54546939,-40.0
109,1.09,1.09,0.553669888,-40.0
110,1.1,1.1,0.561505685,-40.0
111,1.11,1.11,0.568484405,-40.0
112,1.12,1.12,0.574274189,-40.0
113,1.1300000000000001,1.13,0.578660397,-40.0
114,1.1400000000000001,1.14,0.581912399,-40.0
115,1.1500000000000001,1.15,0.584365561,-40.0
116,1.16,1.16,0.58619175,-40.0
117,1.17,1.17,0.587879485,-40.0
118,1.18,1.18,0.589270592,-40.0
119,1.19,1.19,0.590495655,-40.0
120,1.2,1.2,0.591543282,-40.0
121,1.21,1.21,0.592523531,-40.0
122,1.22,1.22,0.593290363,-40.0
123,1.23,1.23,0.593989101,-40.0
124,1.24,1.24,0.594574598,-40.0
125,1.25,1.25,0.595365459,-40.0
126,1.26,1.26,0.595908259,-40.0
127,1.27,1.27,0.596378668,-40.0
128,1.28,1.28,0.596757112,-40.0
129,1.29,1.29,0.597103031,-40.0
130,1.3,1.3,0.597373829,-40.0
131,1.31,1.31,0.597692857,-40.0
132,1.32,1.32,0.598172045,-40.0
