,Vin,Vin_real,Vout,temp
0,0.0,-1e-05,-3.51815582e-05,-40.0
1,0.01,0.00999,-3.48865646e-05,-40.0
2,0.02,0.02,-3.61088783e-05,-40.0
3,0.03,0.03,-3.467786e-05,-40.0
4,0.04,0.04001,-3.71208768e-05,-40.0
5,0.05,0.05,-3.50329109e-05,-40.0
6,0.06,0.06,-3.40890233e-05,-40.0
7,0.07,0.07001,-3.60363955e-05,-40.0
8,0.08,0.08,-3.94417082e-05,-40.0
9,0.09,0.09,-3.34859201e-05,-40.0
10,0.1,0.10001,-3.35153734e-05,-40.0
11,0.11,0.11001,-3.16929478e-05,-40.0
12,0.12,0.12,-3.27571799e-05,-40.0
13,0.13,0.12999,-3.16027469e-05,-40.0
14,0.14,0.14,-2.96832173e-05,-40.0
15,0.15,0.15,-2.95957777e-05,-40.0
16,0.16,0.16,-2.48620732e-05,-40.0
17,0.17,0.17,-2.5069167e-05,-40.0
18,0.18,0.18,-2.36926834e-05,-40.0
19,0.19,0.19,-1.79281119e-05,-40.0
20,0.2,0.19999,-1.16204944e-05,-40.0
21,0.21,0.21,3.3185634e-06,-40.0
22,0.22,0.22,2.8803989e-05,-40.0
23,0.23,0.23,6.61586517e-05,-40.0
24,0.24,0.24,0.000133065142,-40.0
25,0.25,0.25,0.00022351774,-40.0
26,0.26,0.26,0.000358346401,-40.0
27,0.27,0.27,0.000544913311,-40.0
28,0.28,0.28,0.000811578358,-40.0
29,0.29,0.29,0.00117869932,-40.0
30,0.3,0.3,0.00167857548,-40.0
31,0.31,0.31,0.00235461738,-40.0
32,0.32,0.32,0.00324013629,-40.0
33,0.33,0.33,0.00439440039,-40.0
34,0.34,0.34,0.00583567052,-40.0
35,0.35000000000000003,0.35,0.00762398272,-40.0
36,0.36,0.36,0.00978533764,-40.0
37,0.37,0.37,0.0123170368,-40.0
38,0.38,0.38,0.0152195909,-40.0
39,0.39,0.39,0.0185114593,-40.0
40,0.4,0.4,0.0221426718,-40.0
41,0.41000000000000003,0.41,0.0260833007,-40.0
42,0.42,0.42,0.0302686989,-40.0
43,0.43,0.43,0.0344638528,-40.0
44,0.44,0.44,0.0382328585,-40.0
45,0.45,0.45,0.0415917909,-40.0
46,0.46,0.46,0.044948658,-40.0
47,0.47000000000000003,0.47,0.0486701348,-40.0
48,0.48,0.48,0.0529300463,-40.0
49,0.49,0.49,0.057793222,-40.0
50,0.5,0.5,0.0635499767,-40.0
51,0.51,0.51,0.0698240148,-40.0
52,0.52,0.52,0.0769071569,-40.0
53,0.53,0.53,0.0848950673,-40.0
54,0.54,0.54,0.0936585628,-40.0
55,0.55,0.55,0.103218054,-40.0
56,0.56,0.56,0.113080617,-40.0
57,0.5700000000000001,0.57,0.121964162,-40.0
58,0.58,0.58,0.129783894,-40.0
59,0.59,0.59,0.137060061,-40.0
60,0.6,0.6,0.14391326,-40.0
61,0.61,0.61,0.149403338,-40.0
62,0.62,0.62,0.153861553,-40.0
63,0.63,0.63,0.16597667,-40.0
64,0.64,0.64,0.174854903,-40.0
65,0.65,0.65,0.182910017,-40.0
66,0.66,0.66,0.190879372,-40.0
67,0.67,0.67,0.198827244,-40.0
68,0.68,0.68,0.206765767,-40.0
69,0.6900000000000001,0.69,0.214782994,-40.0
70,0.7000000000000001,0.7,0.222792968,-40.0
71,0.71,0.71,0.230833206,-40.0
72,0.72,0.72,0.238898298,-40.0
73,0.73,0.73,0.247033184,-40.0
74,0.74,0.74,0.255217102,-40.0
75,0.75,0.75,0.263421733,-40.0
76,0.76,0.76,0.27167876,-40.0
77,0.77,0.77,0.279925599,-40.0
78,0.78,0.78,0.288157429,-40.0
79,0.79,0.79,0.296502572,-40.0
80,0.8,0.8,0.304863488,-40.0
81,0.81,0.81,0.313265192,-40.0
82,0.8200000000000001,0.82,0.321668428,-40.0
83,0.8300000000000001,0.83,0.330059936,-40.0
84,0.84,0.84,0.338505835,-40.0
85,0.85,0.85,0.346983313,-40.0
86,0.86,0.86,0.355490995,-40.0
87,0.87,0.87,0.363996983,-40.0
88,0.88,0.88,0.37253974,-40.0
89,0.89,0.89,0.381104076,-40.0
90,0.9,0.9,0.389647957,-40.0
91,0.91,0.91,0.398235613,-40.0
92,0.92,0.92,0.406871525,-40.0
93,0.93,0.93,0.415523384,-40.0
94,0.9400000000000001,0.94,0.424120898,-40.0
95,0.9500000000000001,0.95,0.432761381,-40.0
96,0.96,0.96,0.44140188,-40.0
97,0.97,0.97,0.45010088,-40.0
98,0.98,0.98,0.458772357,-40.0
99,0.99,0.99,0.467473449,-40.0
100,1.0,1.0,0.476154399,-40.0
101,1.01,1.01,0.484843103,-40.0
102,1.02,1.02,0.493531144,-40.0
103,1.03,1.03,0.502179853,-40.0
104,1.04,1.04,0.510813855,-40.0
105,1.05,1.05,0.519411002,-40.0
106,1.06,1.06,0.52790763,-40.0
107,1.07,1.07,0.536112265,-40.0
108,1.08,1.08,0.543778371,-40.0
109,1.09,1.09,0.550432102,-40.0
110,1.1,1.1,0.556023281,-40.0
111,1.11,1.11,0.560792968,-40.0
112,1.12,1.12,0.564620206,-40.0
113,1.1300000000000001,1.13,0.567772473,-40.0
114,1.1400000000000001,1.14,0.570043322,-40.0
115,1.1500000000000001,1.15,0.572149142,-40.0
116,1.16,1.16,0.57362138,-40.0
117,1.17,1.17,0.575012925,-40.0
118,1.18,1.18,0.576135961,-40.0
119,1.19,1.19,0.577032494,-40.0
120,1.2,1.2,0.577634628,-40.0
121,1.21,1.21,0.578245871,-40.0
122,1.22,1.22,0.578631456,-40.0
123,1.23,1.23,0.578986459,-40.0
124,1.24,1.24,0.579261679,-40.0
125,1.25,1.25,0.5795861,-40.0
126,1.26,1.26,0.579884229,-40.0
127,1.27,1.27,0.580103239,-40.0
128,1.28,1.28,0.580155012,-40.0
129,1.29,1.29,0.580292227,-40.0
130,1.3,1.3,0.580574685,-40.0
131,1.31,1.31,0.580758306,-40.0
132,1.32,1.32,0.580916553,-40.0
