,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000163003376,30.0
1,0.01,0.01,-0.000163254154,30.0
2,0.02,0.02,-0.000166974411,30.0
3,0.03,0.03,-0.000165656101,30.0
4,0.04,0.04,-0.00015899553,30.0
5,0.05,0.05,-0.000157732437,30.0
6,0.06,0.06,-0.000151005146,30.0
7,0.07,0.07,-0.000141986342,30.0
8,0.08,0.08,-0.000136812033,30.0
9,0.09,0.09,-0.000126785516,30.0
10,0.1,0.1,-0.000113367745,30.0
11,0.11,0.11,-9.45985097e-05,30.0
12,0.12,0.12,-7.41635567e-05,30.0
13,0.13,0.13,-5.08066953e-05,30.0
14,0.14,0.14,-1.52836515e-05,30.0
15,0.15,0.15,9.90227852e-06,30.0
16,0.16,0.16,6.94769997e-05,30.0
17,0.17,0.17,0.00013792558,30.0
18,0.18,0.18,0.000208325166,30.0
19,0.19,0.19,0.000280565325,30.0
20,0.2,0.2,0.000363720077,30.0
21,0.21,0.21,0.00045392192,30.0
22,0.22,0.22,0.000539119707,30.0
23,0.23,0.23,0.000621489915,30.0
24,0.24,0.24,0.000699173566,30.0
25,0.25,0.25,0.000772274192,30.0
26,0.26,0.26,0.000837485666,30.0
27,0.27,0.27,0.000891915987,30.0
28,0.28,0.28,0.000939547696,30.0
29,0.29,0.29,0.00100437035,30.0
30,0.3,0.3,0.00106004766,30.0
31,0.31,0.31,0.00108764934,30.0
32,0.32,0.32,0.00113937402,30.0
33,0.33,0.33,0.00121550009,30.0
34,0.34,0.34,0.00129221514,30.0
35,0.35000000000000003,0.35,0.00139804804,30.0
36,0.36,0.36,0.00155677669,30.0
37,0.37,0.37,0.00176523989,30.0
38,0.38,0.38,0.00227641972,30.0
39,0.39,0.39,0.00311613017,30.0
40,0.4,0.4,0.00518909074,30.0
41,0.41000000000000003,0.41,0.00910878943,30.0
42,0.42,0.42,0.0141421747,30.0
43,0.43,0.43,0.0198555041,30.0
44,0.44,0.44,0.0263198951,30.0
45,0.45,0.45,0.032820573,30.0
46,0.46,0.46,0.0396444554,30.0
47,0.47000000000000003,0.47,0.0466559796,30.0
48,0.48,0.48,0.0542109465,30.0
49,0.49,0.49,0.0620136429,30.0
50,0.5,0.5,0.0702015941,30.0
51,0.51,0.51,0.0768266372,30.0
52,0.52,0.52,0.0797141706,30.0
53,0.53,0.53,0.0818910016,30.0
54,0.54,0.54,0.0839187255,30.0
55,0.55,0.55,0.0859385464,30.0
56,0.56,0.56,0.0879158387,30.0
57,0.5700000000000001,0.57,0.0899410272,30.0
58,0.58,0.58,0.0918901127,30.0
59,0.59,0.59,0.0940250568,30.0
60,0.6,0.6,0.0962785844,30.0
61,0.61,0.61,0.0989472025,30.0
62,0.62,0.62,0.102509372,30.0
63,0.63,0.63,0.107495453,30.0
64,0.64,0.64,0.115097614,30.0
65,0.65,0.65,0.123942617,30.0
66,0.66,0.66,0.136401306,30.0
67,0.67,0.67,0.163870296,30.0
68,0.68,0.68,0.241990914,30.0
69,0.6900000000000001,0.69,0.256803294,30.0
70,0.7000000000000001,0.7,0.265371177,30.0
71,0.71,0.71,0.273573248,30.0
72,0.72,0.72,0.281745149,30.0
73,0.73,0.73,0.289902591,30.0
74,0.74,0.74,0.298116819,30.0
75,0.75,0.75,0.30627616,30.0
76,0.76,0.76,0.314522143,30.0
77,0.77,0.77,0.32277295,30.0
78,0.78,0.78,0.331021359,30.0
79,0.79,0.79,0.339345628,30.0
80,0.8,0.8,0.347642864,30.0
81,0.81,0.81,0.355995539,30.0
82,0.8200000000000001,0.82,0.36430022,30.0
83,0.8300000000000001,0.83,0.37269824,30.0
84,0.84,0.84,0.381131061,30.0
85,0.85,0.85,0.389518508,30.0
86,0.86,0.86,0.397961116,30.0
87,0.87,0.87,0.406468545,30.0
88,0.88,0.88,0.414944845,30.0
89,0.89,0.89,0.423385162,30.0
90,0.9,0.9,0.431887049,30.0
91,0.91,0.91,0.440350702,30.0
92,0.92,0.92,0.448861368,30.0
93,0.93,0.93,0.457349128,30.0
94,0.9400000000000001,0.94,0.46587802,30.0
95,0.9500000000000001,0.95,0.474317934,30.0
96,0.96,0.96,0.482791011,30.0
97,0.97,0.97,0.491184934,30.0
98,0.98,0.98,0.499457177,30.0
99,0.99,0.99,0.507647217,30.0
100,1.0,1.0,0.515448262,30.0
101,1.01,1.01,0.522836929,30.0
