,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000159388952,30.0
1,0.01,0.01,-0.000158434156,30.0
2,0.02,0.02,-0.000156934089,30.0
3,0.03,0.02999,-0.000158967921,30.0
4,0.04,0.04001,-0.000155657192,30.0
5,0.05,0.05,-0.00014992611,30.0
6,0.06,0.06001,-0.000143336862,30.0
7,0.07,0.07,-0.00014426405,30.0
8,0.08,0.08001,-0.000132442975,30.0
9,0.09,0.08999,-0.000118489137,30.0
10,0.1,0.09999,-0.000107622859,30.0
11,0.11,0.11001,-9.35907964e-05,30.0
12,0.12,0.12001,-7.4669714e-05,30.0
13,0.13,0.13001,-4.63087969e-05,30.0
14,0.14,0.13999,-1.39354324e-05,30.0
15,0.15,0.15001,2.0467163e-05,30.0
16,0.16,0.16,6.40657174e-05,30.0
17,0.17,0.17,0.000115875524,30.0
18,0.18,0.18,0.000177601414,30.0
19,0.19,0.19,0.000243477795,30.0
20,0.2,0.2,0.000312209363,30.0
21,0.21,0.21,0.000386738733,30.0
22,0.22,0.22,0.000465204627,30.0
23,0.23,0.23,0.000540928069,30.0
24,0.24,0.24,0.0006111505,30.0
25,0.25,0.25,0.000678515443,30.0
26,0.26,0.26,0.000739148494,30.0
27,0.27,0.27,0.000788873853,30.0
28,0.28,0.28,0.000838845388,30.0
29,0.29,0.29,0.000887717182,30.0
30,0.3,0.3,0.000939296918,30.0
31,0.31,0.31,0.000976154376,30.0
32,0.32,0.32,0.00102820576,30.0
33,0.33,0.33,0.00108097726,30.0
34,0.34,0.34,0.00114508209,30.0
35,0.35000000000000003,0.35,0.00121856694,30.0
36,0.36,0.36,0.00132692143,30.0
37,0.37,0.37,0.00148594917,30.0
38,0.38,0.38,0.00170870672,30.0
39,0.39,0.39,0.00204641261,30.0
40,0.4,0.4,0.00271530416,30.0
41,0.41000000000000003,0.41,0.00415818164,30.0
42,0.42,0.42,0.00737605634,30.0
43,0.43,0.43,0.0124814862,30.0
44,0.44,0.44,0.0185681826,30.0
45,0.45,0.45,0.0252414141,30.0
46,0.46,0.46,0.0321975876,30.0
47,0.47000000000000003,0.47,0.0395175825,30.0
48,0.48,0.48,0.0472969128,30.0
49,0.49,0.49,0.0554451652,30.0
50,0.5,0.5,0.0640329117,30.0
51,0.51,0.51,0.0720756256,30.0
52,0.52,0.52,0.075701898,30.0
53,0.53,0.53,0.0781436517,30.0
54,0.54,0.54,0.0803497685,30.0
55,0.55,0.55,0.0823890719,30.0
56,0.56,0.56,0.0843808955,30.0
57,0.5700000000000001,0.57,0.086261461,30.0
58,0.58,0.58,0.0880751264,30.0
59,0.59,0.59,0.0899554964,30.0
60,0.6,0.6,0.0916853283,30.0
61,0.61,0.61,0.0934378637,30.0
62,0.62,0.62,0.0953259779,30.0
