,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000170432386,30.0
1,0.01,0.01,-0.000164922173,30.0
2,0.02,0.02,-0.00016337149,30.0
3,0.03,0.03,-0.00016623128,30.0
4,0.04,0.04,-0.000158105153,30.0
5,0.05,0.05,-0.000156404925,30.0
6,0.06,0.06,-0.00015275599,30.0
7,0.07,0.07,-0.000145531744,30.0
8,0.08,0.08,-0.000136211547,30.0
9,0.09,0.09,-0.000127965783,30.0
10,0.1,0.1,-0.000113827888,30.0
11,0.11,0.11,-9.59766381e-05,30.0
12,0.12,0.12,-7.45454754e-05,30.0
13,0.13,0.13,-4.18845215e-05,30.0
14,0.14,0.14,9.73202559e-07,30.0
15,0.15,0.15,5.31051098e-05,30.0
16,0.16,0.16,0.000137200854,30.0
17,0.17,0.17,0.00024535978,30.0
18,0.18,0.18,0.000389743467,30.0
19,0.19,0.19,0.000584156208,30.0
20,0.2,0.2,0.000839409064,30.0
21,0.21,0.21,0.00116846656,30.0
22,0.22,0.22,0.00159598087,30.0
23,0.23,0.23,0.00215262743,30.0
24,0.24,0.24,0.00285432258,30.0
25,0.25,0.25,0.00373486153,30.0
26,0.26,0.26,0.00483132261,30.0
27,0.27,0.27,0.00618057708,30.0
28,0.28,0.28,0.00779749216,30.0
29,0.29,0.29,0.00970463788,30.0
30,0.3,0.3,0.0119345118,30.0
31,0.31,0.31,0.0144777616,30.0
32,0.32,0.32,0.0173530161,30.0
33,0.33,0.33,0.020539861,30.0
34,0.34,0.34,0.0239874346,30.0
35,0.35000000000000003,0.35,0.0276639408,30.0
36,0.36,0.36,0.0314792215,30.0
37,0.37,0.37,0.0351293753,30.0
38,0.38,0.38,0.038103717,30.0
39,0.39,0.39,0.0401577588,30.0
40,0.4,0.4,0.0420532284,30.0
41,0.41000000000000003,0.41,0.0441201266,30.0
42,0.42,0.42,0.0462661003,30.0
43,0.43,0.43,0.0489215491,30.0
44,0.44,0.44,0.051943534,30.0
45,0.45,0.45,0.0555483315,30.0
46,0.46,0.46,0.0596997008,30.0
47,0.47000000000000003,0.47,0.0644882692,30.0
48,0.48,0.48,0.069967846,30.0
49,0.49,0.49,0.0760996917,30.0
50,0.5,0.5,0.0829522594,30.0
51,0.51,0.51,0.0900230454,30.0
52,0.52,0.52,0.0933115866,30.0
53,0.53,0.53,0.0952563352,30.0
54,0.54,0.54,0.0970174131,30.0
55,0.55,0.55,0.0987551756,30.0
56,0.56,0.56,0.100310109,30.0
57,0.5700000000000001,0.57,0.101648788,30.0
58,0.58,0.58,0.103138084,30.0
59,0.59,0.59,0.104672921,30.0
60,0.6,0.6,0.106160421,30.0
61,0.61,0.61,0.107792604,30.0
62,0.62,0.62,0.109381922,30.0
63,0.63,0.63,0.110986627,30.0
64,0.64,0.64,0.112584982,30.0
65,0.65,0.65,0.11421454,30.0
66,0.66,0.66,0.115981445,30.0
67,0.67,0.67,0.117912749,30.0
68,0.68,0.68,0.120108061,30.0
69,0.6900000000000001,0.69,0.122297378,30.0
70,0.7000000000000001,0.7,0.127273361,30.0
71,0.71,0.71,0.273917092,30.0
72,0.72,0.72,0.282045602,30.0
73,0.73,0.73,0.290180473,30.0
74,0.74,0.74,0.298356254,30.0
75,0.75,0.75,0.306536544,30.0
76,0.76,0.76,0.314812224,30.0
77,0.77,0.77,0.323048437,30.0
78,0.78,0.78,0.33132181,30.0
79,0.79,0.79,0.339598709,30.0
80,0.8,0.8,0.347932001,30.0
81,0.81,0.81,0.356304785,30.0
82,0.8200000000000001,0.82,0.364655379,30.0
83,0.8300000000000001,0.83,0.373033993,30.0
84,0.84,0.84,0.381432911,30.0
85,0.85,0.85,0.389896299,30.0
86,0.86,0.86,0.398322013,30.0
87,0.87,0.87,0.406802234,30.0
88,0.88,0.88,0.41523511,30.0
89,0.89,0.89,0.423746312,30.0
90,0.9,0.9,0.432257588,30.0
91,0.91,0.91,0.440792747,30.0
92,0.92,0.92,0.449291864,30.0
93,0.93,0.93,0.457810886,30.0
94,0.9400000000000001,0.94,0.466367002,30.0
95,0.9500000000000001,0.95,0.474951172,30.0
96,0.96,0.96,0.483510507,30.0
97,0.97,0.97,0.492056806,30.0
98,0.98,0.98,0.500626794,30.0
99,0.99,0.99,0.509086892,30.0
100,1.0,1.0,0.517486685,30.0
101,1.01,1.01,0.52585896,30.0
102,1.02,1.02,0.534047832,30.0
103,1.03,1.03,0.541915667,30.0
104,1.04,1.04,0.549238559,30.0
105,1.05,1.05,0.555703732,30.0
106,1.06,1.06,0.561259134,30.0
107,1.07,1.07,0.565869912,30.0
108,1.08,1.08,0.569742348,30.0
109,1.09,1.09,0.572943947,30.0
110,1.1,1.1,0.575602304,30.0
111,1.11,1.11,0.578015522,30.0
112,1.12,1.12,0.579831254,30.0
113,1.1300000000000001,1.13,0.581598459,30.0
114,1.1400000000000001,1.14,0.583155728,30.0
115,1.1500000000000001,1.15,0.58435175,30.0
116,1.16,1.16,0.585646618,30.0
117,1.17,1.17,0.586761899,30.0
118,1.18,1.18,0.587720336,30.0
119,1.19,1.19,0.588645856,30.0
120,1.2,1.2,0.589678583,30.0
121,1.21,1.21,0.59043812,30.0
122,1.22,1.22,0.591257465,30.0
123,1.23,1.23,0.591828383,30.0
124,1.24,1.24,0.592534272,30.0
125,1.25,1.25,0.593104281,30.0
126,1.26,1.26,0.593681961,30.0
127,1.27,1.27,0.594256005,30.0
128,1.28,1.28,0.59477331,30.0
129,1.29,1.29,0.595273299,30.0
130,1.3,1.3,0.595780264,30.0
131,1.31,1.31,0.596241302,30.0
132,1.32,1.32,0.596697175,30.0
