,Vin,Vin_real,Vout,temp,VCC
0,0.0,0.0,0.00141487234,70.0,2.5
1,0.01,0.01,0.00142165282,70.0,2.5
2,0.02,0.02,0.00143195413,70.0,2.5
3,0.03,0.03,0.00144622243,70.0,2.5
4,0.04,0.04,0.00146066492,70.0,2.5
5,0.05,0.05,0.0014799663,70.0,2.5
6,0.06,0.06,0.00150558587,70.0,2.5
7,0.07,0.07,0.00153654594,70.0,2.5
8,0.08,0.08,0.00157240792,70.0,2.5
9,0.09,0.09,0.00162345332,70.0,2.5
10,0.1,0.1,0.00168733072,70.0,2.5
11,0.11,0.11,0.00176550933,70.0,2.5
12,0.12,0.12,0.00185908559,70.0,2.5
13,0.13,0.13,0.00198166741,70.0,2.5
14,0.14,0.14,0.00213343152,70.0,2.5
15,0.15,0.15,0.0023258723,70.0,2.5
16,0.16,0.16,0.00257772715,70.0,2.5
17,0.17,0.17,0.00289912617,70.0,2.5
18,0.18,0.18,0.00332010234,70.0,2.5
19,0.19,0.19,0.00387570607,70.0,2.5
20,0.2,0.2,0.0045818028,70.0,2.5
21,0.21,0.21,0.00547887663,70.0,2.5
22,0.22,0.22,0.00657140537,70.0,2.5
23,0.23,0.23,0.0078551275,70.0,2.5
24,0.24,0.24,0.00938411407,70.0,2.5
25,0.25,0.25,0.0111756118,70.0,2.5
26,0.26,0.26,0.0132652338,70.0,2.5
27,0.27,0.27,0.0156489861,70.0,2.5
28,0.28,0.28,0.0183337573,70.0,2.5
29,0.29,0.29,0.021311538,70.0,2.5
30,0.3,0.3,0.0246066157,70.0,2.5
31,0.31,0.31,0.0282204897,70.0,2.5
32,0.32,0.32,0.0320921393,70.0,2.5
33,0.33,0.33,0.0362236802,70.0,2.5
34,0.34,0.34,0.0405560824,70.0,2.5
35,0.35000000000000003,0.35,0.0450360824,70.0,2.5
36,0.36,0.36,0.0496281865,70.0,2.5
37,0.37,0.37,0.0540905778,70.0,2.5
38,0.38,0.38,0.0580828064,70.0,2.5
39,0.39,0.39,0.0612516455,70.0,2.5
40,0.4,0.4,0.0639389972,70.0,2.5
41,0.41000000000000003,0.41,0.0665361103,70.0,2.5
42,0.42,0.42,0.0691500583,70.0,2.5
43,0.43,0.43,0.0722050794,70.0,2.5
44,0.44,0.44,0.0753936551,70.0,2.5
45,0.45,0.45,0.0790875896,70.0,2.5
46,0.46,0.46,0.0833914043,70.0,2.5
47,0.47000000000000003,0.47,0.0879840743,70.0,2.5
48,0.48,0.48,0.0932264229,70.0,2.5
49,0.49,0.49,0.0990644727,70.0,2.5
50,0.5,0.5,0.10459805,70.0,2.5
51,0.51,0.51,0.107843552,70.0,2.5
52,0.52,0.52,0.109940592,70.0,2.5
53,0.53,0.53,0.111851322,70.0,2.5
54,0.54,0.54,0.11410621,70.0,2.5
55,0.55,0.55,0.117006011,70.0,2.5
56,0.56,0.56,0.120808934,70.0,2.5
57,0.5700000000000001,0.57,0.126175001,70.0,2.5
58,0.58,0.58,0.132980935,70.0,2.5
59,0.59,0.59,0.141396405,70.0,2.5
60,0.6,0.6,0.151554467,70.0,2.5
61,0.61,0.61,0.163412684,70.0,2.5
62,0.62,0.62,0.177841869,70.0,2.5
63,0.63,0.63,0.195103653,70.0,2.5
64,0.64,0.64,0.215912175,70.0,2.5
65,0.65,0.65,0.238591298,70.0,2.5
