,Vin,Vin_real,Vout,temp
0,0.0,0.0,-4.050525e-05,-40.0
1,0.01,0.01,-4.10908653e-05,-40.0
2,0.02,0.02,-4.00006314e-05,-40.0
3,0.03,0.03,-4.07365048e-05,-40.0
4,0.04,0.04,-4.07006085e-05,-40.0
5,0.05,0.05,-3.86411755e-05,-40.0
6,0.06,0.06,-4.0951192e-05,-40.0
7,0.07,0.07,-3.65313497e-05,-40.0
8,0.08,0.08,-3.90224583e-05,-40.0
9,0.09,0.09,-3.66132668e-05,-40.0
10,0.1,0.1,-3.7037349e-05,-40.0
11,0.11,0.11,-3.60566447e-05,-40.0
12,0.12,0.12,-3.43835567e-05,-40.0
13,0.13,0.13,-3.61208438e-05,-40.0
14,0.14,0.14,-3.27505069e-05,-40.0
15,0.15,0.15,-3.42123592e-05,-40.0
16,0.16,0.16,-3.19824189e-05,-40.0
17,0.17,0.17,-3.09315329e-05,-40.0
18,0.18,0.18,-2.95534385e-05,-40.0
19,0.19,0.19,-2.48112202e-05,-40.0
20,0.2,0.2,-2.28495815e-05,-40.0
21,0.21,0.21,-1.08926747e-05,-40.0
22,0.22,0.22,7.39532029e-06,-40.0
23,0.23,0.23,4.89079667e-05,-40.0
24,0.24,0.24,0.000117222235,-40.0
25,0.25,0.25,0.000210017064,-40.0
26,0.26,0.26,0.000342400407,-40.0
27,0.27,0.27,0.000523230358,-40.0
28,0.28,0.28,0.000781291807,-40.0
29,0.29,0.29,0.00114424421,-40.0
30,0.3,0.3,0.00162444346,-40.0
31,0.31,0.31,0.00225291683,-40.0
32,0.32,0.32,0.00311650312,-40.0
33,0.33,0.33,0.00424143698,-40.0
34,0.34,0.34,0.00565049712,-40.0
35,0.35000000000000003,0.35,0.0073835155,-40.0
36,0.36,0.36,0.0094951679,-40.0
37,0.37,0.37,0.0119872019,-40.0
38,0.38,0.38,0.0148524513,-40.0
39,0.39,0.39,0.0180574946,-40.0
40,0.4,0.4,0.0216522502,-40.0
41,0.41000000000000003,0.41,0.0251795092,-40.0
42,0.42,0.42,0.0283866247,-40.0
43,0.43,0.43,0.0309020316,-40.0
44,0.44,0.44,0.0334927864,-40.0
45,0.45,0.45,0.0361663762,-40.0
46,0.46,0.46,0.0393804819,-40.0
47,0.47000000000000003,0.47,0.0430464218,-40.0
48,0.48,0.48,0.0473180341,-40.0
49,0.49,0.49,0.0521374262,-40.0
50,0.5,0.5,0.0577671905,-40.0
51,0.51,0.51,0.0640866475,-40.0
52,0.52,0.52,0.0711372721,-40.0
53,0.53,0.53,0.0790166411,-40.0
54,0.54,0.54,0.0877797003,-40.0
55,0.55,0.55,0.0973583971,-40.0
56,0.56,0.56,0.107797636,-40.0
57,0.5700000000000001,0.57,0.118621315,-40.0
58,0.58,0.58,0.128620455,-40.0
59,0.59,0.59,0.13660147,-40.0
60,0.6,0.6,0.143218552,-40.0
61,0.61,0.61,0.147893908,-40.0
62,0.62,0.62,0.150674131,-40.0
63,0.63,0.63,0.152942056,-40.0
64,0.64,0.64,0.154760144,-40.0
65,0.65,0.65,0.156568189,-40.0
66,0.66,0.66,0.158243016,-40.0
67,0.67,0.67,0.159820907,-40.0
68,0.68,0.68,0.161244606,-40.0
69,0.6900000000000001,0.69,0.162542952,-40.0
70,0.7000000000000001,0.7,0.163797291,-40.0
71,0.71,0.71,0.165011252,-40.0
72,0.72,0.72,0.166191044,-40.0
73,0.73,0.73,0.167506931,-40.0
74,0.74,0.74,0.168349545,-40.0
75,0.75,0.75,0.168935693,-40.0
76,0.76,0.76,0.17109714,-40.0
77,0.77,0.77,0.17218517,-40.0
78,0.78,0.78,0.173343789,-40.0
79,0.79,0.79,0.174488714,-40.0
80,0.8,0.8,0.175361784,-40.0
81,0.81,0.81,0.176069077,-40.0
82,0.8200000000000001,0.82,0.176535551,-40.0
83,0.8300000000000001,0.83,0.17679264,-40.0
84,0.84,0.84,0.177088991,-40.0
85,0.85,0.85,0.179488614,-40.0
86,0.86,0.86,0.182514409,-40.0
87,0.87,0.87,0.184240202,-40.0
88,0.88,0.88,0.185257472,-40.0
89,0.89,0.89,0.186228063,-40.0
90,0.9,0.9,0.186657962,-40.0
91,0.91,0.91,0.188986062,-40.0
92,0.92,0.92,0.190159841,-40.0
93,0.93,0.93,0.191233777,-40.0
94,0.9400000000000001,0.94,0.192298937,-40.0
95,0.9500000000000001,0.95,0.194840409,-40.0
96,0.96,0.96,0.19664895,-40.0
97,0.97,0.97,0.19899581,-40.0
98,0.98,0.98,0.202419336,-40.0
99,0.99,0.99,0.206256028,-40.0
100,1.0,1.0,0.207099806,-40.0
101,1.01,1.01,0.209090521,-40.0
102,1.02,1.02,0.211205122,-40.0
103,1.03,1.03,0.21359003,-40.0
104,1.04,1.04,0.216421844,-40.0
105,1.05,1.05,0.219082697,-40.0
106,1.06,1.06,0.222118321,-40.0
107,1.07,1.07,0.509677799,-40.0
108,1.08,1.08,0.512023176,-40.0
109,1.09,1.09,0.51449076,-40.0
110,1.1,1.1,0.516438973,-40.0
111,1.11,1.11,0.518267979,-40.0
112,1.12,1.12,0.519779346,-40.0
113,1.1300000000000001,1.13,0.521255003,-40.0
114,1.1400000000000001,1.14,0.522701467,-40.0
115,1.1500000000000001,1.15,0.524002306,-40.0
116,1.16,1.16,0.525221117,-40.0
117,1.17,1.17,0.526581412,-40.0
118,1.18,1.18,0.527261275,-40.0
119,1.19,1.19,0.528189207,-40.0
