 455.915060	417.733197	353.893041	304.761269	216.195608	176.513864	126.781229	89.785302	26.853516	33.182026	68.378917	98.394099	164.859959	183.873264	221.821901	244.706845
 431.194709	393.769605	337.605056	283.868186	189.400835	154.493407	99.787329	71.697740	30.516159	52.364539	90.035908	119.224091	192.258086	204.822687	244.992827	265.409161
 432.016872	389.069831	325.569406	278.086217	186.322895	149.708121	105.130483	63.747403	35.796519	65.057675	97.013632	129.779259	191.938918	215.380187	245.415442	272.195732
 414.528963	368.641685	309.006624	259.080599	171.278062	129.070559	82.154203	51.265802	53.651517	80.384680	115.012554	153.484290	213.612821	237.685161	261.917893	293.534712
 434.299352	387.957016	324.517764	280.130146	186.313149	140.873757	100.390357	60.170608	40.733451	65.661028	105.762241	136.752841	197.401001	218.939009	247.800648	279.813045
 428.913625	373.634656	310.307705	264.251596	168.697478	127.341542	82.289895	49.409099	60.098729	85.821150	122.476515	159.405731	213.713534	235.477190	270.160162	298.460109
 440.611586	381.140939	308.519905	259.711117	165.578752	126.082677	75.100201	46.059157	58.116732	85.715437	126.409579	160.247651	220.968270	245.217281	280.581925	307.450917
 471.418919	389.124498	307.211510	252.983156	158.263651	112.266903	61.881028	35.461473	71.233359	102.706738	141.235027	175.233208	235.683300	267.714563	296.090747	322.000913
 613.684516	487.014645	373.186765	311.247423	208.041357	161.951577	105.230427	67.547100	35.485353	62.251603	106.809591	136.431756	199.209348	221.560263	256.823224	281.917936
 697.294800	569.967958	412.680832	323.111941	211.262852	157.536239	93.381955	61.730001	43.518034	70.109002	113.451460	143.664049	209.728649	238.430121	276.862096	294.953866
 774.037751	675.973083	511.190286	391.928075	240.356664	176.335627	102.289273	66.710545	40.155903	66.337931	110.982432	144.748176	208.275768	229.335664	276.282333	300.909170
 813.733574	748.069085	606.518827	480.076508	285.671716	200.804670	119.739219	71.403081	38.406777	69.054574	122.111384	150.918640	215.687089	241.142403	288.631642	301.541180
 842.465507	810.951316	725.103773	621.574238	414.360681	303.060876	192.019830	124.725550	15.101017	46.701726	86.753419	127.879101	192.196432	217.673442	261.722873	284.758765
 851.886663	833.910021	781.259801	703.523285	517.708323	400.308431	261.408286	173.012970	30.048845	39.132239	80.616285	128.018960	191.603752	223.567977	261.418907	288.966350
 858.291650	848.511886	820.540041	774.869333	629.184301	522.539325	378.522216	277.074084	92.036257	41.236026	62.974528	100.461270	171.343894	209.835807	252.003128	281.947303
 861.957228	855.424314	838.889330	811.296705	707.558811	617.533574	483.275924	379.481137	173.671354	100.400391	44.945667	91.340591	154.263515	192.372777	245.188402	275.290697
