,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,15.0,14.0,-40.0,1.08,1.08,0.0,0.0,0.524090877
1,15.0,14.0,-40.0,1.08,1.08,0.0,1.0,0.534503936
2,15.0,14.0,-40.0,1.08,1.08,0.0,2.0,0.54122469
3,15.0,14.0,-40.0,1.08,1.08,0.0,3.0,0.543216311
4,15.0,14.0,-40.0,1.08,1.08,0.0,4.0,0.544081837
5,15.0,14.0,-40.0,1.08,1.08,0.0,5.0,0.544337571
6,15.0,14.0,-40.0,1.08,1.08,0.0,6.0,0.544446125
7,15.0,14.0,-40.0,1.08,1.08,0.0,7.0,0.544494909
8,15.0,14.0,-40.0,1.08,1.08,0.0,8.0,0.544522681
9,15.0,14.0,-40.0,1.08,1.08,0.0,9.0,0.544550289
10,15.0,14.0,-40.0,1.08,1.08,0.0,10.0,0.544537921
11,15.0,14.0,-40.0,1.08,1.08,0.0,11.0,0.544548841
12,15.0,14.0,-40.0,1.08,1.08,0.0,12.0,0.544547902
13,15.0,14.0,-40.0,1.08,1.08,0.0,13.0,0.544571537
14,15.0,14.0,-40.0,1.08,1.08,0.0,14.0,0.544599336
15,15.0,14.0,-40.0,1.08,1.08,0.0,15.0,0.544594814
16,15.0,14.0,-40.0,1.08,1.08,1.0,0.0,0.516894577
17,15.0,14.0,-40.0,1.08,1.08,1.0,1.0,0.528609164
18,15.0,14.0,-40.0,1.08,1.08,1.0,2.0,0.538281483
19,15.0,14.0,-40.0,1.08,1.08,1.0,3.0,0.542234864
20,15.0,14.0,-40.0,1.08,1.08,1.0,4.0,0.543800266
21,15.0,14.0,-40.0,1.08,1.08,1.0,5.0,0.544217003
22,15.0,14.0,-40.0,1.08,1.08,1.0,6.0,0.544393916
23,15.0,14.0,-40.0,1.08,1.08,1.0,7.0,0.544464256
24,15.0,14.0,-40.0,1.08,1.08,1.0,8.0,0.544517367
25,15.0,14.0,-40.0,1.08,1.08,1.0,9.0,0.544531184
26,15.0,14.0,-40.0,1.08,1.08,1.0,10.0,0.544539824
27,15.0,14.0,-40.0,1.08,1.08,1.0,11.0,0.544556587
28,15.0,14.0,-40.0,1.08,1.08,1.0,12.0,0.544576602
29,15.0,14.0,-40.0,1.08,1.08,1.0,13.0,0.544575185
30,15.0,14.0,-40.0,1.08,1.08,1.0,14.0,0.544553198
31,15.0,14.0,-40.0,1.08,1.08,1.0,15.0,0.544543813
32,15.0,14.0,-40.0,1.08,1.08,2.0,0.0,0.507165336
33,15.0,14.0,-40.0,1.08,1.08,2.0,1.0,0.519661986
34,15.0,14.0,-40.0,1.08,1.08,2.0,2.0,0.531901722
35,15.0,14.0,-40.0,1.08,1.08,2.0,3.0,0.539172061
36,15.0,14.0,-40.0,1.08,1.08,2.0,4.0,0.542918113
37,15.0,14.0,-40.0,1.08,1.08,2.0,5.0,0.543811798
38,15.0,14.0,-40.0,1.08,1.08,2.0,6.0,0.544191013
39,15.0,14.0,-40.0,1.08,1.08,2.0,7.0,0.544348618
40,15.0,14.0,-40.0,1.08,1.08,2.0,8.0,0.544464136
41,15.0,14.0,-40.0,1.08,1.08,2.0,9.0,0.544483915
42,15.0,14.0,-40.0,1.08,1.08,2.0,10.0,0.544513838
43,15.0,14.0,-40.0,1.08,1.08,2.0,11.0,0.544545045
44,15.0,14.0,-40.0,1.08,1.08,2.0,12.0,0.544593602
45,15.0,14.0,-40.0,1.08,1.08,2.0,13.0,0.544593268
46,15.0,14.0,-40.0,1.08,1.08,2.0,14.0,0.544555128
47,15.0,14.0,-40.0,1.08,1.08,2.0,15.0,0.544517454
48,15.0,14.0,-40.0,1.08,1.08,3.0,0.0,0.500981703
49,15.0,14.0,-40.0,1.08,1.08,3.0,1.0,0.513595432
50,15.0,14.0,-40.0,1.08,1.08,3.0,2.0,0.526630468
51,15.0,14.0,-40.0,1.08,1.08,3.0,3.0,0.535896735
52,15.0,14.0,-40.0,1.08,1.08,3.0,4.0,0.541999089
53,15.0,14.0,-40.0,1.08,1.08,3.0,5.0,0.543477503
54,15.0,14.0,-40.0,1.08,1.08,3.0,6.0,0.544110075
55,15.0,14.0,-40.0,1.08,1.08,3.0,7.0,0.544356198
56,15.0,14.0,-40.0,1.08,1.08,3.0,8.0,0.544492843
57,15.0,14.0,-40.0,1.08,1.08,3.0,9.0,0.544536118
58,15.0,14.0,-40.0,1.08,1.08,3.0,10.0,0.544538821
59,15.0,14.0,-40.0,1.08,1.08,3.0,11.0,0.544564661
60,15.0,14.0,-40.0,1.08,1.08,3.0,12.0,0.544583416
61,15.0,14.0,-40.0,1.08,1.08,3.0,13.0,0.544568188
62,15.0,14.0,-40.0,1.08,1.08,3.0,14.0,0.54455657
63,15.0,14.0,-40.0,1.08,1.08,3.0,15.0,0.544560371
64,15.0,14.0,-40.0,1.08,1.08,4.0,0.0,0.489054948
65,15.0,14.0,-40.0,1.08,1.08,4.0,1.0,0.501420754
66,15.0,14.0,-40.0,1.08,1.08,4.0,2.0,0.515287649
67,15.0,14.0,-40.0,1.08,1.08,4.0,3.0,0.526357018
68,15.0,14.0,-40.0,1.08,1.08,4.0,4.0,0.537645756
69,15.0,14.0,-40.0,1.08,1.08,4.0,5.0,0.541800369
70,15.0,14.0,-40.0,1.08,1.08,4.0,6.0,0.543471914
71,15.0,14.0,-40.0,1.08,1.08,4.0,7.0,0.544008776
72,15.0,14.0,-40.0,1.08,1.08,4.0,8.0,0.544346971
73,15.0,14.0,-40.0,1.08,1.08,4.0,9.0,0.544451117
74,15.0,14.0,-40.0,1.08,1.08,4.0,10.0,0.544495086
75,15.0,14.0,-40.0,1.08,1.08,4.0,11.0,0.544515608
76,15.0,14.0,-40.0,1.08,1.08,4.0,12.0,0.544555327
77,15.0,14.0,-40.0,1.08,1.08,4.0,13.0,0.544576257
78,15.0,14.0,-40.0,1.08,1.08,4.0,14.0,0.544580624
79,15.0,14.0,-40.0,1.08,1.08,4.0,15.0,0.544555976
80,15.0,14.0,-40.0,1.08,1.08,5.0,0.0,0.483376499
81,15.0,14.0,-40.0,1.08,1.08,5.0,1.0,0.496251541
82,15.0,14.0,-40.0,1.08,1.08,5.0,2.0,0.510144083
83,15.0,14.0,-40.0,1.08,1.08,5.0,3.0,0.521542371
84,15.0,14.0,-40.0,1.08,1.08,5.0,4.0,0.534372578
85,15.0,14.0,-40.0,1.08,1.08,5.0,5.0,0.540214015
86,15.0,14.0,-40.0,1.08,1.08,5.0,6.0,0.542934282
87,15.0,14.0,-40.0,1.08,1.08,5.0,7.0,0.543765728
88,15.0,14.0,-40.0,1.08,1.08,5.0,8.0,0.544254726
89,15.0,14.0,-40.0,1.08,1.08,5.0,9.0,0.544393375
90,15.0,14.0,-40.0,1.08,1.08,5.0,10.0,0.544457152
91,15.0,14.0,-40.0,1.08,1.08,5.0,11.0,0.544508484
92,15.0,14.0,-40.0,1.08,1.08,5.0,12.0,0.544520012
93,15.0,14.0,-40.0,1.08,1.08,5.0,13.0,0.544559028
94,15.0,14.0,-40.0,1.08,1.08,5.0,14.0,0.544547288
95,15.0,14.0,-40.0,1.08,1.08,5.0,15.0,0.544544641
96,15.0,14.0,-40.0,1.08,1.08,6.0,0.0,0.476358869
97,15.0,14.0,-40.0,1.08,1.08,6.0,1.0,0.48905604
98,15.0,14.0,-40.0,1.08,1.08,6.0,2.0,0.5029888
99,15.0,14.0,-40.0,1.08,1.08,6.0,3.0,0.514781188
100,15.0,14.0,-40.0,1.08,1.08,6.0,4.0,0.528805723
101,15.0,14.0,-40.0,1.08,1.08,6.0,5.0,0.536899203
102,15.0,14.0,-40.0,1.08,1.08,6.0,6.0,0.541734327
103,15.0,14.0,-40.0,1.08,1.08,6.0,7.0,0.543318892
104,15.0,14.0,-40.0,1.08,1.08,6.0,8.0,0.544093678
