337.189331	320.875125	325.017167	323.291260	383.099400	452.852940	580.278882	680.977534	791.834614	821.686323	839.575748	847.748096	853.564080	856.485911	857.967877	858.578430
291.506124	274.846331	272.964598	265.575414	301.622477	330.371338	426.290166	537.682096	709.115478	772.184460	814.773644	833.443403	846.717492	851.292397	854.639658	856.078160
228.351273	208.712092	206.180208	198.069362	226.413236	231.495397	277.698713	352.734188	548.459026	650.528933	742.805199	791.526880	827.710669	840.429106	848.227324	851.467698
188.116967	170.523796	170.200715	153.530009	177.591070	172.910534	199.859392	243.618630	415.165509	526.678347	648.315404	727.937657	796.691689	821.810635	838.552940	846.064318
110.518440	99.580307	93.803652	80.406662	94.763412	86.292008	95.990350	104.533468	211.758423	301.720644	437.172136	549.950425	683.288862	750.728928	799.652262	823.844771
86.113674	74.953730	72.720189	58.400878	70.714996	62.072379	62.648259	60.988666	131.785958	192.308579	316.179505	432.348622	586.840033	677.517082	755.587530	796.666744
56.122849	42.465886	37.803343	48.736291	38.194949	38.533724	36.830986	30.804513	55.002139	87.549146	178.858599	284.546044	447.482288	555.405189	664.737242	734.794693
43.957485	52.665143	53.835029	64.809034	51.374853	57.282367	57.088928	59.406383	33.266285	29.313130	87.252208	174.633932	336.524030	452.054558	577.760855	666.421880
105.279002	124.191793	128.823355	147.282765	125.711815	142.535272	142.521505	151.815962	101.756726	94.832970	60.539554	42.543019	122.906706	235.574948	373.764622	483.537394
129.110370	148.888582	156.604480	173.842867	156.513134	166.396557	169.148977	179.338659	133.278077	131.245193	108.243396	89.240961	63.671826	151.416389	281.025397	392.777132
166.426037	186.078826	190.822460	211.410483	194.918802	212.539303	213.335350	223.773861	179.015269	182.497938	162.310547	147.301036	87.502136	76.518852	181.934324	282.382842
194.648445	216.744159	223.161473	241.159781	224.370998	238.573166	238.266564	250.026491	208.005035	212.620587	196.418266	183.792487	125.932938	99.361229	121.807175	212.880648
246.279437	268.437323	273.263087	293.323079	275.694202	291.840919	296.196555	309.820243	268.365333	269.142911	258.806388	254.245329	204.771658	172.970738	126.251350	123.073405
269.707041	292.984747	294.320485	316.132580	297.557201	314.328795	317.897115	331.132310	290.475465	300.706948	293.496613	288.178492	243.287642	214.737911	170.418548	124.918083
304.713220	322.258513	331.266934	351.094862	333.249631	347.914197	349.257364	362.540156	325.887826	332.908150	326.356283	324.014681	288.793206	269.336658	215.190606	182.687115
324.846350	345.635671	352.759140	371.607134	356.503813	372.041244	377.262485	390.049273	350.920624	359.878369	353.704880	356.219211	322.082852	308.194631	260.637203	223.711578
