,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,12.0,11.0,-30.0,1.08,1.08,15.0,0.0,0.452968932
1,12.0,11.0,-30.0,1.08,1.08,15.0,1.0,0.46493742
2,12.0,11.0,-30.0,1.08,1.08,15.0,2.0,0.478483565
3,12.0,11.0,-30.0,1.08,1.08,15.0,3.0,0.490134334
4,12.0,11.0,-30.0,1.08,1.08,15.0,4.0,0.504862401
5,12.0,11.0,-30.0,1.08,1.08,15.0,5.0,0.515636261
6,12.0,11.0,-30.0,1.08,1.08,15.0,6.0,0.526271416
7,12.0,11.0,-30.0,1.08,1.08,15.0,7.0,0.534518739
8,12.0,11.0,-30.0,1.08,1.08,15.0,8.0,0.543743479
9,12.0,11.0,-30.0,1.08,1.08,15.0,9.0,0.547949908
10,12.0,11.0,-30.0,1.08,1.08,15.0,10.0,0.550046873
11,12.0,11.0,-30.0,1.08,1.08,15.0,11.0,0.550806911
12,12.0,11.0,-30.0,1.08,1.08,15.0,12.0,0.551243759
13,12.0,11.0,-30.0,1.08,1.08,15.0,13.0,0.55139575
14,12.0,11.0,-30.0,1.08,1.08,15.0,14.0,0.55147614
15,12.0,11.0,-30.0,1.08,1.08,15.0,15.0,0.55150738
16,12.0,11.0,-30.0,1.08,1.08,14.0,0.0,0.455800825
17,12.0,11.0,-30.0,1.08,1.08,14.0,1.0,0.467864324
18,12.0,11.0,-30.0,1.08,1.08,14.0,2.0,0.481429499
19,12.0,11.0,-30.0,1.08,1.08,14.0,3.0,0.493145212
20,12.0,11.0,-30.0,1.08,1.08,14.0,4.0,0.507859985
21,12.0,11.0,-30.0,1.08,1.08,14.0,5.0,0.518513184
22,12.0,11.0,-30.0,1.08,1.08,14.0,6.0,0.529035157
23,12.0,11.0,-30.0,1.08,1.08,14.0,7.0,0.536764245
24,12.0,11.0,-30.0,1.08,1.08,14.0,8.0,0.545316729
25,12.0,11.0,-30.0,1.08,1.08,14.0,9.0,0.548745948
26,12.0,11.0,-30.0,1.08,1.08,14.0,10.0,0.550346244
27,12.0,11.0,-30.0,1.08,1.08,14.0,11.0,0.55094622
28,12.0,11.0,-30.0,1.08,1.08,14.0,12.0,0.551298671
29,12.0,11.0,-30.0,1.08,1.08,14.0,13.0,0.551422417
30,12.0,11.0,-30.0,1.08,1.08,14.0,14.0,0.551502237
31,12.0,11.0,-30.0,1.08,1.08,14.0,15.0,0.551509753
32,12.0,11.0,-30.0,1.08,1.08,13.0,0.0,0.460150162
33,12.0,11.0,-30.0,1.08,1.08,13.0,1.0,0.472360381
34,12.0,11.0,-30.0,1.08,1.08,13.0,2.0,0.485881378
35,12.0,11.0,-30.0,1.08,1.08,13.0,3.0,0.497601081
36,12.0,11.0,-30.0,1.08,1.08,13.0,4.0,0.512173212
37,12.0,11.0,-30.0,1.08,1.08,13.0,5.0,0.522533104
38,12.0,11.0,-30.0,1.08,1.08,13.0,6.0,0.532358959
39,12.0,11.0,-30.0,1.08,1.08,13.0,7.0,0.539691242
40,12.0,11.0,-30.0,1.08,1.08,13.0,8.0,0.547202951
41,12.0,11.0,-30.0,1.08,1.08,13.0,9.0,0.54962968
42,12.0,11.0,-30.0,1.08,1.08,13.0,10.0,0.550679744
43,12.0,11.0,-30.0,1.08,1.08,13.0,11.0,0.551111991
44,12.0,11.0,-30.0,1.08,1.08,13.0,12.0,0.551375258
45,12.0,11.0,-30.0,1.08,1.08,13.0,13.0,0.551472903
46,12.0,11.0,-30.0,1.08,1.08,13.0,14.0,0.551544113
47,12.0,11.0,-30.0,1.08,1.08,13.0,15.0,0.551576255
48,12.0,11.0,-30.0,1.08,1.08,12.0,0.0,0.463525097
49,12.0,11.0,-30.0,1.08,1.08,12.0,1.0,0.475772296
50,12.0,11.0,-30.0,1.08,1.08,12.0,2.0,0.489275575
