,Vin,Vin_real,Vout,temp
0,0.0,-2e-05,-3.64521939e-05,-40.0
1,0.01,0.00999,-3.87675028e-05,-40.0
2,0.02,0.02,-3.76034054e-05,-40.0
3,0.03,0.03,-3.86639559e-05,-40.0
4,0.04,0.03999,-3.831995e-05,-40.0
5,0.05,0.05002,-3.68215112e-05,-40.0
6,0.06,0.06002,-3.80021761e-05,-40.0
7,0.07,0.06998,-3.686316e-05,-40.0
8,0.08,0.08,-3.65134016e-05,-40.0
9,0.09,0.09,-3.71100619e-05,-40.0
10,0.1,0.10002,-3.50262379e-05,-40.0
11,0.11,0.11001,-3.45531435e-05,-40.0
12,0.12,0.11998,-3.52897072e-05,-40.0
13,0.13,0.12999,-3.20026681e-05,-40.0
14,0.14,0.14,-3.48536597e-05,-40.0
15,0.15,0.15,-3.11494416e-05,-40.0
16,0.16,0.15998,-3.16773007e-05,-40.0
17,0.17,0.17,-3.21982567e-05,-40.0
18,0.18,0.18,-3.02987462e-05,-40.0
19,0.19,0.19,-3.05670477e-05,-40.0
20,0.2,0.20002,-2.97483368e-05,-40.0
21,0.21,0.21,-2.82195242e-05,-40.0
22,0.22,0.22,-2.88242382e-05,-40.0
23,0.23,0.23,-2.83591975e-05,-40.0
24,0.24,0.24,-2.69355426e-05,-40.0
25,0.25,0.25,-2.82733686e-05,-40.0
26,0.26,0.26,-2.60261706e-05,-40.0
27,0.27,0.27,-2.7552452e-05,-40.0
28,0.28,0.28,-2.60211083e-05,-40.0
29,0.29,0.29,-2.57242738e-05,-40.0
30,0.3,0.3,-2.71058197e-05,-40.0
31,0.31,0.31,-2.47184882e-05,-40.0
32,0.32,0.32,-2.53337869e-05,-40.0
33,0.33,0.33,-2.50031271e-05,-40.0
34,0.34,0.34,-2.37653964e-05,-40.0
35,0.35000000000000003,0.35,-2.50576618e-05,-40.0
36,0.36,0.36,-2.31450353e-05,-40.0
37,0.37,0.37,-2.18569118e-05,-40.0
38,0.38,0.38,-2.28893895e-05,-40.0
39,0.39,0.39,-2.11088429e-05,-40.0
40,0.4,0.4,-2.17427801e-05,-40.0
41,0.41000000000000003,0.41,-1.93087374e-05,-40.0
42,0.42,0.42,-1.81858287e-05,-40.0
43,0.43,0.43,-1.71554219e-05,-40.0
44,0.44,0.44,-1.10012839e-05,-40.0
45,0.45,0.45,2.27784793e-05,-40.0
46,0.46,0.46,0.00381024855,-40.0
47,0.47000000000000003,0.47,0.00950709949,-40.0
48,0.48,0.48,0.0157269277,-40.0
49,0.49,0.49,0.0225422699,-40.0
50,0.5,0.5,0.0297563467,-40.0
51,0.51,0.51,0.0377105083,-40.0
52,0.52,0.52,0.0462000031,-40.0
53,0.53,0.53,0.0554394165,-40.0
54,0.54,0.54,0.0653971962,-40.0
55,0.55,0.55,0.0761820293,-40.0
56,0.56,0.56,0.0876781397,-40.0
57,0.5700000000000001,0.57,0.100026631,-40.0
58,0.58,0.58,0.113343583,-40.0
59,0.59,0.59,0.124380974,-40.0
60,0.6,0.6,0.129155012,-40.0
61,0.61,0.61,0.13243066,-40.0
62,0.62,0.62,0.135349078,-40.0
63,0.63,0.63,0.138082217,-40.0
64,0.64,0.64,0.140693563,-40.0
65,0.65,0.65,0.143101541,-40.0
66,0.66,0.66,0.145398987,-40.0
67,0.67,0.67,0.147600725,-40.0
68,0.68,0.68,0.149706985,-40.0
69,0.6900000000000001,0.69,0.15183746,-40.0
70,0.7000000000000001,0.7,0.153710755,-40.0
71,0.71,0.71,0.15424929,-40.0
72,0.72,0.72,0.154505007,-40.0
73,0.73,0.73,0.154763523,-40.0
74,0.74,0.74,0.15531786,-40.0
75,0.75,0.75,0.156327146,-40.0
76,0.76,0.76,0.158531586,-40.0
77,0.77,0.77,0.161408286,-40.0
78,0.78,0.78,0.166460068,-40.0
79,0.79,0.79,0.167435699,-40.0
80,0.8,0.8,0.167449945,-40.0
81,0.81,0.81,0.168798485,-40.0
82,0.8200000000000001,0.82,0.170501457,-40.0
83,0.8300000000000001,0.83,0.172259567,-40.0
84,0.84,0.84,0.174652975,-40.0
85,0.85,0.85,0.177466448,-40.0
86,0.86,0.86,0.180849797,-40.0
87,0.87,0.87,0.188542817,-40.0
88,0.88,0.88,0.194096922,-40.0
89,0.89,0.89,0.195522566,-40.0
90,0.9,0.9,0.198096171,-40.0
91,0.91,0.91,0.200755434,-40.0
92,0.92,0.92,0.203104383,-40.0
93,0.93,0.93,0.205326608,-40.0
94,0.9400000000000001,0.94,0.209625808,-40.0
95,0.9500000000000001,0.95,0.432414814,-40.0
96,0.96,0.96,0.440936346,-40.0
97,0.97,0.97,0.449464126,-40.0
98,0.98,0.98,0.457973934,-40.0
99,0.99,0.99,0.466357296,-40.0
100,1.0,1.0,0.474667103,-40.0
101,1.01,1.01,0.482656279,-40.0
102,1.02,1.02,0.49014309,-40.0
103,1.03,1.03,0.496898028,-40.0
104,1.04,1.04,0.50269433,-40.0
105,1.05,1.05,0.507490529,-40.0
106,1.06,1.06,0.511838186,-40.0
107,1.07,1.07,0.51519729,-40.0
108,1.08,1.08,0.518661399,-40.0
109,1.09,1.09,0.521557034,-40.0
