,Vin,Vin_real,Vout,temp,VCC
0,0.0,0.0,0.00138424753,70.0,2.5
1,0.01,0.01,0.00138598482,70.0,2.5
2,0.02,0.02,0.00140724553,70.0,2.5
3,0.03,0.03,0.00142436966,70.0,2.5
4,0.04,0.04,0.00143826773,70.0,2.5
5,0.05,0.05,0.00146571985,70.0,2.5
6,0.06,0.06,0.00146992639,70.0,2.5
7,0.07,0.07,0.00150751277,70.0,2.5
8,0.08,0.08,0.00154346471,70.0,2.5
9,0.09,0.09,0.00159587096,70.0,2.5
10,0.1,0.1,0.00166772032,70.0,2.5
11,0.11,0.11,0.00174213281,70.0,2.5
12,0.12,0.12,0.00183506915,70.0,2.5
13,0.13,0.13,0.00195706444,70.0,2.5
14,0.14,0.14,0.00211354982,70.0,2.5
15,0.15,0.15,0.00231592627,70.0,2.5
16,0.16,0.16,0.00257065305,70.0,2.5
17,0.17,0.17,0.00290089498,70.0,2.5
18,0.18,0.18,0.00334333045,70.0,2.5
19,0.19,0.19,0.00390680006,70.0,2.5
20,0.2,0.2,0.00463222141,70.0,2.5
21,0.21,0.21,0.00552019737,70.0,2.5
22,0.22,0.22,0.00658405558,70.0,2.5
23,0.23,0.23,0.0078789334,70.0,2.5
24,0.24,0.24,0.00941222544,70.0,2.5
25,0.25,0.25,0.0112164029,70.0,2.5
26,0.26,0.26,0.0133150263,70.0,2.5
27,0.27,0.27,0.0156893535,70.0,2.5
28,0.28,0.28,0.0183575658,70.0,2.5
29,0.29,0.29,0.0213380667,70.0,2.5
30,0.3,0.3,0.0246097987,70.0,2.5
31,0.31,0.31,0.0281946991,70.0,2.5
32,0.32,0.32,0.0320601509,70.0,2.5
33,0.33,0.33,0.0361606319,70.0,2.5
34,0.34,0.34,0.0404831159,70.0,2.5
35,0.35000000000000003,0.35,0.045020352,70.0,2.5
36,0.36,0.36,0.0495252774,70.0,2.5
37,0.37,0.37,0.0537743626,70.0,2.5
38,0.38,0.38,0.0575429024,70.0,2.5
39,0.39,0.39,0.0606800594,70.0,2.5
40,0.4,0.4,0.0632520184,70.0,2.5
