,Vin,Vin_real,Vout,temp
0,0.0,0.0,-3.69082605e-05,-40.0
1,0.01,0.01002,-3.81268926e-05,-40.0
2,0.02,0.02002,-3.74839813e-05,-40.0
3,0.03,0.03,-3.74085071e-05,-40.0
4,0.04,0.04002,-3.78786101e-05,-40.0
5,0.05,0.05003,-3.54935796e-05,-40.0
6,0.06,0.05998,-3.65842737e-05,-40.0
7,0.07,0.07002,-3.55085364e-05,-40.0
8,0.08,0.08001,-3.63270172e-05,-40.0
9,0.09,0.09003,-3.50064489e-05,-40.0
10,0.1,0.1,-3.33506188e-05,-40.0
11,0.11,0.10998,-3.54760917e-05,-40.0
12,0.12,0.12001,-3.01678169e-05,-40.0
13,0.13,0.12999,-3.33381931e-05,-40.0
14,0.14,0.13998,-3.16770706e-05,-40.0
15,0.15,0.15001,-3.14000251e-05,-40.0
16,0.16,0.16002,-3.03749107e-05,-40.0
17,0.17,0.16998,-2.85725041e-05,-40.0
18,0.18,0.18002,-2.88914286e-05,-40.0
19,0.19,0.18999,-2.37872563e-05,-40.0
20,0.2,0.20002,-2.34328958e-05,-40.0
21,0.21,0.21001,-1.8811252e-05,-40.0
22,0.22,0.22,-1.15631985e-05,-40.0
23,0.23,0.23,-4.8855733e-06,-40.0
24,0.24,0.24,1.43000583e-05,-40.0
25,0.25,0.25,4.182973e-05,-40.0
26,0.26,0.26,9.44748197e-05,-40.0
27,0.27,0.27,0.000180547843,-40.0
28,0.28,0.28,0.000329420687,-40.0
29,0.29,0.29,0.000565941157,-40.0
30,0.3,0.3,0.000913712198,-40.0
31,0.31,0.31,0.00145707691,-40.0
32,0.32,0.32,0.00219165364,-40.0
33,0.33,0.33,0.00318654133,-40.0
34,0.34,0.34,0.00442843004,-40.0
35,0.35000000000000003,0.35,0.00597070535,-40.0
36,0.36,0.36,0.00773760751,-40.0
37,0.37,0.37,0.0096143734,-40.0
38,0.38,0.38,0.0115207799,-40.0
39,0.39,0.39,0.0132507189,-40.0
40,0.4,0.4,0.0148473358,-40.0
41,0.41000000000000003,0.41,0.0163140836,-40.0
42,0.42,0.42,0.0180234107,-40.0
43,0.43,0.43,0.0197327578,-40.0
44,0.44,0.44,0.0219238473,-40.0
45,0.45,0.45,0.0244230864,-40.0
46,0.46,0.46,0.0273969026,-40.0
47,0.47000000000000003,0.47,0.0310142282,-40.0
48,0.48,0.48,0.0352073454,-40.0
49,0.49,0.49,0.0400856557,-40.0
50,0.5,0.5,0.045746224,-40.0
51,0.51,0.51,0.0523173707,-40.0
52,0.52,0.52,0.0597246244,-40.0
53,0.53,0.53,0.067929711,-40.0
54,0.54,0.54,0.0771421957,-40.0
55,0.55,0.55,0.0872297799,-40.0
56,0.56,0.56,0.0981453463,-40.0
57,0.5700000000000001,0.57,0.110097819,-40.0
58,0.58,0.58,0.12296635,-40.0
59,0.59,0.59,0.135308001,-40.0
60,0.6,0.6,0.142745975,-40.0
61,0.61,0.61,0.147908025,-40.0
62,0.62,0.62,0.151512678,-40.0
63,0.63,0.63,0.154444832,-40.0
64,0.64,0.64,0.157212907,-40.0
65,0.65,0.65,0.159607064,-40.0
66,0.66,0.66,0.16202006,-40.0
67,0.67,0.67,0.164239556,-40.0
68,0.68,0.68,0.166391556,-40.0
69,0.6900000000000001,0.69,0.168537071,-40.0
70,0.7000000000000001,0.7,0.170703505,-40.0
71,0.71,0.71,0.172932237,-40.0
72,0.72,0.72,0.175362372,-40.0
73,0.73,0.73,0.247042582,-40.0
74,0.74,0.74,0.255198682,-40.0
75,0.75,0.75,0.263400043,-40.0
76,0.76,0.76,0.271647745,-40.0
77,0.77,0.77,0.279885404,-40.0
78,0.78,0.78,0.288206964,-40.0
79,0.79,0.79,0.296552809,-40.0
80,0.8,0.8,0.304878443,-40.0
81,0.81,0.81,0.31324976,-40.0
82,0.8200000000000001,0.82,0.321650574,-40.0
83,0.8300000000000001,0.83,0.330061631,-40.0
84,0.84,0.84,0.338429195,-40.0
85,0.85,0.85,0.346793651,-40.0
86,0.86,0.86,0.355339937,-40.0
87,0.87,0.87,0.363861287,-40.0
88,0.88,0.88,0.372377763,-40.0
89,0.89,0.89,0.380930857,-40.0
90,0.9,0.9,0.389477947,-40.0
91,0.91,0.91,0.398108985,-40.0
92,0.92,0.92,0.406714541,-40.0
93,0.93,0.93,0.415351629,-40.0
94,0.9400000000000001,0.94,0.423985995,-40.0
95,0.9500000000000001,0.95,0.432631575,-40.0
96,0.96,0.96,0.441234278,-40.0
97,0.97,0.97,0.449885829,-40.0
