,Vin,Vin_real,Vout,temp,VCC
0,0.0,0.0,0.0011894521,30.0,2.5
1,0.01,0.01,0.00119646751,30.0,2.5
2,0.02,0.02,0.00120960163,30.0,2.5
3,0.03,0.03,0.00120910392,30.0,2.5
4,0.04,0.04,0.00121230904,30.0,2.5
5,0.05,0.05,0.00120886967,30.0,2.5
6,0.06,0.06,0.00121208653,30.0,2.5
7,0.07,0.07,0.00121919307,30.0,2.5
8,0.08,0.08,0.00122492888,30.0,2.5
9,0.09,0.09,0.00123531003,30.0,2.5
10,0.1,0.1,0.00124896902,30.0,2.5
11,0.11,0.11,0.00126553376,30.0,2.5
12,0.12,0.12,0.00128132052,30.0,2.5
13,0.13,0.13,0.00130934538,30.0,2.5
14,0.14,0.14,0.0013395461,30.0,2.5
15,0.15,0.15,0.00137549414,30.0,2.5
16,0.16,0.16,0.00142532459,30.0,2.5
17,0.17,0.17,0.00148383918,30.0,2.5
18,0.18,0.18,0.0015467529,30.0,2.5
19,0.19,0.19,0.00161343366,30.0,2.5
20,0.2,0.2,0.0016876241,30.0,2.5
21,0.21,0.21,0.00176991904,30.0,2.5
22,0.22,0.22,0.0018500158,30.0,2.5
23,0.23,0.23,0.0019228454,30.0,2.5
24,0.24,0.24,0.00199919859,30.0,2.5
25,0.25,0.25,0.00206975937,30.0,2.5
26,0.26,0.26,0.00214247438,30.0,2.5
27,0.27,0.27,0.0022138518,30.0,2.5
28,0.28,0.28,0.00227978955,30.0,2.5
29,0.29,0.29,0.00235290494,30.0,2.5
30,0.3,0.3,0.0024189161,30.0,2.5
31,0.31,0.31,0.00250594889,30.0,2.5
32,0.32,0.32,0.00260783974,30.0,2.5
33,0.33,0.33,0.00272588529,30.0,2.5
34,0.34,0.34,0.00287947504,30.0,2.5
35,0.35000000000000003,0.35,0.00308473424,30.0,2.5
36,0.36,0.36,0.00338137427,30.0,2.5
37,0.37,0.37,0.00379718553,30.0,2.5
38,0.38,0.38,0.00451640212,30.0,2.5
39,0.39,0.39,0.00600166657,30.0,2.5
40,0.4,0.4,0.00906481175,30.0,2.5
41,0.41000000000000003,0.41,0.013877703,30.0,2.5
42,0.42,0.42,0.019637615,30.0,2.5
43,0.43,0.43,0.0260014531,30.0,2.5
44,0.44,0.44,0.0323653393,30.0,2.5
45,0.45,0.45,0.0392595849,30.0,2.5
46,0.46,0.46,0.0466441317,30.0,2.5
47,0.47000000000000003,0.47,0.0542989918,30.0,2.5
48,0.48,0.48,0.0622889649,30.0,2.5
49,0.49,0.49,0.0709241203,30.0,2.5
50,0.5,0.5,0.0799797812,30.0,2.5
51,0.51,0.51,0.0890704656,30.0,2.5
52,0.52,0.52,0.0959968027,30.0,2.5
53,0.53,0.53,0.099372285,30.0,2.5
54,0.54,0.54,0.102341559,30.0,2.5
55,0.55,0.55,0.105030125,30.0,2.5
56,0.56,0.56,0.107544682,30.0,2.5
57,0.5700000000000001,0.57,0.110098594,30.0,2.5
58,0.58,0.58,0.112623197,30.0,2.5
59,0.59,0.59,0.114818371,30.0,2.5
60,0.6,0.6,0.117290916,30.0,2.5
61,0.61,0.61,0.119679834,30.0,2.5
62,0.62,0.62,0.123038251,30.0,2.5
63,0.63,0.63,0.12766521,30.0,2.5
64,0.64,0.64,0.134364514,30.0,2.5
65,0.65,0.65,0.143812632,30.0,2.5
66,0.66,0.66,0.155495707,30.0,2.5
67,0.67,0.67,0.173562095,30.0,2.5
68,0.68,0.68,0.232658947,30.0,2.5
69,0.6900000000000001,0.69,0.258387741,30.0,2.5
70,0.7000000000000001,0.7,0.266201458,30.0,2.5
71,0.71,0.71,0.27403872,30.0,2.5
72,0.72,0.72,0.281805563,30.0,2.5
73,0.73,0.73,0.289808973,30.0,2.5
74,0.74,0.74,0.297899822,30.0,2.5
75,0.75,0.75,0.305837693,30.0,2.5
76,0.76,0.76,0.313888303,30.0,2.5
77,0.77,0.77,0.322068242,30.0,2.5
78,0.78,0.78,0.330259645,30.0,2.5
