,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,8.0,7.0,30.0,1.08,1.08,0.0,0.0,0.582437454
1,8.0,7.0,30.0,1.08,1.08,0.0,1.0,0.584073426
2,8.0,7.0,30.0,1.08,1.08,0.0,2.0,0.58485045
3,8.0,7.0,30.0,1.08,1.08,0.0,3.0,0.585164472
4,8.0,7.0,30.0,1.08,1.08,0.0,4.0,0.585340158
5,8.0,7.0,30.0,1.08,1.08,0.0,5.0,0.585415355
6,8.0,7.0,30.0,1.08,1.08,0.0,6.0,0.58545519
7,8.0,7.0,30.0,1.08,1.08,0.0,7.0,0.585467481
8,8.0,7.0,30.0,1.08,1.08,0.0,8.0,0.585463374
9,8.0,7.0,30.0,1.08,1.08,0.0,9.0,0.585469655
10,8.0,7.0,30.0,1.08,1.08,0.0,10.0,0.585474951
11,8.0,7.0,30.0,1.08,1.08,0.0,11.0,0.585469889
12,8.0,7.0,30.0,1.08,1.08,0.0,12.0,0.585474346
13,8.0,7.0,30.0,1.08,1.08,0.0,13.0,0.585482814
14,8.0,7.0,30.0,1.08,1.08,0.0,14.0,0.585481967
15,8.0,7.0,30.0,1.08,1.08,0.0,15.0,0.585481426
16,8.0,7.0,30.0,1.08,1.08,1.0,0.0,0.579317042
17,8.0,7.0,30.0,1.08,1.08,1.0,1.0,0.582727637
18,8.0,7.0,30.0,1.08,1.08,1.0,2.0,0.584292437
19,8.0,7.0,30.0,1.08,1.08,1.0,3.0,0.584853175
20,8.0,7.0,30.0,1.08,1.08,1.0,4.0,0.58519968
21,8.0,7.0,30.0,1.08,1.08,1.0,5.0,0.585330246
22,8.0,7.0,30.0,1.08,1.08,1.0,6.0,0.58540755
23,8.0,7.0,30.0,1.08,1.08,1.0,7.0,0.585441362
24,8.0,7.0,30.0,1.08,1.08,1.0,8.0,0.585455676
25,8.0,7.0,30.0,1.08,1.08,1.0,9.0,0.585469485
26,8.0,7.0,30.0,1.08,1.08,1.0,10.0,0.585477062
27,8.0,7.0,30.0,1.08,1.08,1.0,11.0,0.585471895
