,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,12.0,11.0,-20.0,1.08,1.08,0.0,0.0,0.54554002
1,12.0,11.0,-20.0,1.08,1.08,0.0,1.0,0.551275257
2,12.0,11.0,-20.0,1.08,1.08,0.0,2.0,0.553742726
3,12.0,11.0,-20.0,1.08,1.08,0.0,3.0,0.55454226
4,12.0,11.0,-20.0,1.08,1.08,0.0,4.0,0.554978226
5,12.0,11.0,-20.0,1.08,1.08,0.0,5.0,0.555100022
6,12.0,11.0,-20.0,1.08,1.08,0.0,6.0,0.555174337
7,12.0,11.0,-20.0,1.08,1.08,0.0,7.0,0.555213136
8,12.0,11.0,-20.0,1.08,1.08,0.0,8.0,0.55521721
9,12.0,11.0,-20.0,1.08,1.08,0.0,9.0,0.55520586
10,12.0,11.0,-20.0,1.08,1.08,0.0,10.0,0.555202006
11,12.0,11.0,-20.0,1.08,1.08,0.0,11.0,0.555196974
12,12.0,11.0,-20.0,1.08,1.08,0.0,12.0,0.555190184
13,12.0,11.0,-20.0,1.08,1.08,0.0,13.0,0.555206975
14,12.0,11.0,-20.0,1.08,1.08,0.0,14.0,0.555210318
15,12.0,11.0,-20.0,1.08,1.08,0.0,15.0,0.555204971
16,12.0,11.0,-20.0,1.08,1.08,1.0,0.0,0.538945425
17,12.0,11.0,-20.0,1.08,1.08,1.0,1.0,0.547679375
18,12.0,11.0,-20.0,1.08,1.08,1.0,2.0,0.552441827
19,12.0,11.0,-20.0,1.08,1.08,1.0,3.0,0.553990751
20,12.0,11.0,-20.0,1.08,1.08,1.0,4.0,0.554724106
21,12.0,11.0,-20.0,1.08,1.08,1.0,5.0,0.55498984
22,12.0,11.0,-20.0,1.08,1.08,1.0,6.0,0.555114841
23,12.0,11.0,-20.0,1.08,1.08,1.0,7.0,0.555157467
24,12.0,11.0,-20.0,1.08,1.08,1.0,8.0,0.555185036
25,12.0,11.0,-20.0,1.08,1.08,1.0,9.0,0.555214093
26,12.0,11.0,-20.0,1.08,1.08,1.0,10.0,0.555216654
27,12.0,11.0,-20.0,1.08,1.08,1.0,11.0,0.555222473
28,12.0,11.0,-20.0,1.08,1.08,1.0,12.0,0.555239132
29,12.0,11.0,-20.0,1.08,1.08,1.0,13.0,0.55521427
30,12.0,11.0,-20.0,1.08,1.08,1.0,14.0,0.555219822
31,12.0,11.0,-20.0,1.08,1.08,1.0,15.0,0.555223276
32,12.0,11.0,-20.0,1.08,1.08,2.0,0.0,0.529283905
33,12.0,11.0,-20.0,1.08,1.08,2.0,1.0,0.540400632
34,12.0,11.0,-20.0,1.08,1.08,2.0,2.0,0.549059759
35,12.0,11.0,-20.0,1.08,1.08,2.0,3.0,0.552621727
36,12.0,11.0,-20.0,1.08,1.08,2.0,4.0,0.554246811
37,12.0,11.0,-20.0,1.08,1.08,2.0,5.0,0.554706638
38,12.0,11.0,-20.0,1.08,1.08,2.0,6.0,0.554962914
39,12.0,11.0,-20.0,1.08,1.08,2.0,7.0,0.555088297
40,12.0,11.0,-20.0,1.08,1.08,2.0,8.0,0.555172087
41,12.0,11.0,-20.0,1.08,1.08,2.0,9.0,0.5551804
42,12.0,11.0,-20.0,1.08,1.08,2.0,10.0,0.555215157
43,12.0,11.0,-20.0,1.08,1.08,2.0,11.0,0.555220968
44,12.0,11.0,-20.0,1.08,1.08,2.0,12.0,0.555256652
45,12.0,11.0,-20.0,1.08,1.08,2.0,13.0,0.555249381
46,12.0,11.0,-20.0,1.08,1.08,2.0,14.0,0.555228594
47,12.0,11.0,-20.0,1.08,1.08,2.0,15.0,0.555230468
48,12.0,11.0,-20.0,1.08,1.08,3.0,0.0,0.522346229
49,12.0,11.0,-20.0,1.08,1.08,3.0,1.0,0.534262342
50,12.0,11.0,-20.0,1.08,1.08,3.0,2.0,0.545041241
51,12.0,11.0,-20.0,1.08,1.08,3.0,3.0,0.550881612
