,Vin,Vin_real,Vout,temp
0,0.0,1e-05,-0.000140879698,70.0
1,0.01,0.01,-0.000134907041,70.0
2,0.02,0.02,-0.000121339723,70.0
3,0.03,0.03,-0.000105179499,70.0
4,0.04,0.04,-8.94472082e-05,70.0
5,0.05,0.05,-7.08827367e-05,70.0
6,0.06,0.06,-4.26138482e-05,70.0
7,0.07,0.07,-8.43442217e-06,70.0
8,0.08,0.08,3.16555414e-05,70.0
9,0.09,0.09,8.10242896e-05,70.0
10,0.1,0.1,0.000147793347,70.0
11,0.11,0.11,0.000228157332,70.0
12,0.12,0.12,0.000328160222,70.0
13,0.13,0.13,0.000446844919,70.0
14,0.14,0.14,0.000604814331,70.0
15,0.15,0.15,0.000800556885,70.0
16,0.16,0.16,0.00103732579,70.0
17,0.17,0.17,0.00133652461,70.0
18,0.18,0.18,0.00171418012,70.0
19,0.19,0.19,0.00219168437,70.0
20,0.2,0.2,0.00279251847,70.0
21,0.21,0.21,0.0035475695,70.0
22,0.22,0.22,0.00450676071,70.0
23,0.23,0.23,0.00572264271,70.0
24,0.24,0.24,0.00722465087,70.0
25,0.25,0.25,0.00904092523,70.0
26,0.26,0.26,0.0111707526,70.0
27,0.27,0.27,0.0135320848,70.0
28,0.28,0.28,0.0162850402,70.0
29,0.29,0.29,0.0190419988,70.0
30,0.3,0.3,0.0221589526,70.0
31,0.31,0.31,0.0253889866,70.0
32,0.32,0.32,0.0285931491,70.0
33,0.33,0.33,0.0317369407,70.0
34,0.34,0.34,0.0345190071,70.0
35,0.35000000000000003,0.35,0.0367158818,70.0
36,0.36,0.36,0.0386830992,70.0
37,0.37,0.37,0.0401802,70.0
38,0.38,0.38,0.0418911016,70.0
39,0.39,0.39,0.0436990727,70.0
40,0.4,0.4,0.0457324494,70.0
41,0.41000000000000003,0.41,0.0480091015,70.0
42,0.42,0.42,0.0505755655,70.0
43,0.43,0.43,0.0537922508,70.0
44,0.44,0.44,0.0574492216,70.0
45,0.45,0.45,0.0616671529,70.0
