,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,12.0,11.0,0.0,1.08,1.08,0.0,0.0,0.553363977
1,12.0,11.0,0.0,1.08,1.08,0.0,1.0,0.561009823
2,12.0,11.0,0.0,1.08,1.08,0.0,2.0,0.565165284
3,12.0,11.0,0.0,1.08,1.08,0.0,3.0,0.566541265
4,12.0,11.0,0.0,1.08,1.08,0.0,4.0,0.567235164
5,12.0,11.0,0.0,1.08,1.08,0.0,5.0,0.567478208
6,12.0,11.0,0.0,1.08,1.08,0.0,6.0,0.567635938
7,12.0,11.0,0.0,1.08,1.08,0.0,7.0,0.567714487
8,12.0,11.0,0.0,1.08,1.08,0.0,8.0,0.567769834
9,12.0,11.0,0.0,1.08,1.08,0.0,9.0,0.567794946
10,12.0,11.0,0.0,1.08,1.08,0.0,10.0,0.567808965
11,12.0,11.0,0.0,1.08,1.08,0.0,11.0,0.567783784
12,12.0,11.0,0.0,1.08,1.08,0.0,12.0,0.567771452
13,12.0,11.0,0.0,1.08,1.08,0.0,13.0,0.567794222
14,12.0,11.0,0.0,1.08,1.08,0.0,14.0,0.56780034
15,12.0,11.0,0.0,1.08,1.08,0.0,15.0,0.567775582
16,12.0,11.0,0.0,1.08,1.08,1.0,0.0,0.545421367
17,12.0,11.0,0.0,1.08,1.08,1.0,1.0,0.555585846
18,12.0,11.0,0.0,1.08,1.08,1.0,2.0,0.562757572
19,12.0,11.0,0.0,1.08,1.08,1.0,3.0,0.565494311
20,12.0,11.0,0.0,1.08,1.08,1.0,4.0,0.566839201
21,12.0,11.0,0.0,1.08,1.08,1.0,5.0,0.56725418
22,12.0,11.0,0.0,1.08,1.08,1.0,6.0,0.567508504
23,12.0,11.0,0.0,1.08,1.08,1.0,7.0,0.567610463
24,12.0,11.0,0.0,1.08,1.08,1.0,8.0,0.56769654
25,12.0,11.0,0.0,1.08,1.08,1.0,9.0,0.567712623
26,12.0,11.0,0.0,1.08,1.08,1.0,10.0,0.567736919
