,Vin,Vin_real,Vout,temp,VCC
0,0.0,0.0,0.000892576663,-40.0,2.5
1,0.01,0.01,0.000891432354,-40.0,2.5
2,0.02,0.02,0.000891306487,-40.0,2.5
3,0.03,0.03,0.000892464832,-40.0,2.5
4,0.04,0.04,0.000889023393,-40.0,2.5
5,0.05,0.05,0.000887652432,-40.0,2.5
6,0.06,0.06,0.000891581922,-40.0,2.5
7,0.07,0.07,0.000893405958,-40.0,2.5
8,0.08,0.08,0.000894332358,-40.0,2.5
9,0.09,0.09,0.000892740267,-40.0,2.5
10,0.1,0.1,0.000894200968,-40.0,2.5
11,0.11,0.11,0.000894393566,-40.0,2.5
12,0.12,0.12,0.000896029147,-40.0,2.5
13,0.13,0.13,0.00089552798,-40.0,2.5
14,0.14,0.14,0.000895091472,-40.0,2.5
15,0.15,0.15,0.000899169379,-40.0,2.5
16,0.16,0.16,0.000898870474,-40.0,2.5
17,0.17,0.17,0.000904337521,-40.0,2.5
18,0.18,0.18,0.000904151596,-40.0,2.5
19,0.19,0.19,0.000903114286,-40.0,2.5
20,0.2,0.2,0.000908725378,-40.0,2.5
21,0.21,0.21,0.000910653652,-40.0,2.5
22,0.22,0.22,0.000916051898,-40.0,2.5
23,0.23,0.23,0.000919043713,-40.0,2.5
24,0.24,0.24,0.000926128393,-40.0,2.5
25,0.25,0.25,0.000936072578,-40.0,2.5
26,0.26,0.26,0.000948008545,-40.0,2.5
27,0.27,0.27,0.000958056507,-40.0,2.5
28,0.28,0.28,0.000973737651,-40.0,2.5
29,0.29,0.29,0.000990591406,-40.0,2.5
30,0.3,0.3,0.00101330914,-40.0,2.5
31,0.31,0.31,0.00105039343,-40.0,2.5
32,0.32,0.32,0.0011095224,-40.0,2.5
33,0.33,0.33,0.00122966166,-40.0,2.5
34,0.34,0.34,0.00143324731,-40.0,2.5
35,0.35000000000000003,0.35,0.00179718548,-40.0,2.5
36,0.36,0.36,0.00240964497,-40.0,2.5
37,0.37,0.37,0.00333962761,-40.0,2.5
38,0.38,0.38,0.00451339074,-40.0,2.5
39,0.39,0.39,0.00589174117,-40.0,2.5
40,0.4,0.4,0.00768365773,-40.0,2.5
41,0.41000000000000003,0.41,0.00976044956,-40.0,2.5
42,0.42,0.42,0.0121264461,-40.0,2.5
43,0.43,0.43,0.0149908707,-40.0,2.5
44,0.44,0.44,0.0182706577,-40.0,2.5
45,0.45,0.45,0.0220449868,-40.0,2.5
46,0.46,0.46,0.0263807328,-40.0,2.5
47,0.47000000000000003,0.47,0.03131774,-40.0,2.5
48,0.48,0.48,0.0369183565,-40.0,2.5
49,0.49,0.49,0.0432262255,-40.0,2.5
50,0.5,0.5,0.0502732534,-40.0,2.5
51,0.51,0.51,0.0579188389,-40.0,2.5
52,0.52,0.52,0.0663205215,-40.0,2.5
53,0.53,0.53,0.0754631539,-40.0,2.5
54,0.54,0.54,0.0854456805,-40.0,2.5
55,0.55,0.55,0.0963904612,-40.0,2.5
56,0.56,0.56,0.108219719,-40.0,2.5
57,0.5700000000000001,0.57,0.120710087,-40.0,2.5
58,0.58,0.58,0.131038174,-40.0,2.5
59,0.59,0.59,0.138759638,-40.0,2.5
60,0.6,0.6,0.146229754,-40.0,2.5
61,0.61,0.61,0.153532072,-40.0,2.5
