,Vin,Vin_real,Vout,temp,VCC
0,0.0,0.0,0.00139337554,70.0,2.5
1,0.01,0.01,0.00140228149,70.0,2.5
2,0.02,0.02,0.00141513673,70.0,2.5
3,0.03,0.03,0.00142432847,70.0,2.5
4,0.04,0.04,0.00144365263,70.0,2.5
5,0.05,0.05,0.00146498398,70.0,2.5
6,0.06,0.06,0.00149486969,70.0,2.5
7,0.07,0.07,0.00152619401,70.0,2.5
8,0.08,0.08,0.00156676185,70.0,2.5
9,0.09,0.09,0.00161777228,70.0,2.5
10,0.1,0.1,0.00168347394,70.0,2.5
11,0.11,0.11,0.00176252303,70.0,2.5
12,0.12,0.12,0.00185796912,70.0,2.5
13,0.13,0.13,0.00197916503,70.0,2.5
14,0.14,0.14,0.00212260649,70.0,2.5
15,0.15,0.15,0.00229646843,70.0,2.5
16,0.16,0.16,0.00249826571,70.0,2.5
17,0.17,0.17,0.00274550282,70.0,2.5
18,0.18,0.18,0.00303472476,70.0,2.5
19,0.19,0.19,0.0033644692,70.0,2.5
20,0.2,0.2,0.00371825149,70.0,2.5
21,0.21,0.21,0.00411554626,70.0,2.5
22,0.22,0.22,0.00453256625,70.0,2.5
23,0.23,0.23,0.00495627675,70.0,2.5
24,0.24,0.24,0.00538513101,70.0,2.5
25,0.25,0.25,0.00580088152,70.0,2.5
26,0.26,0.26,0.00620673892,70.0,2.5
27,0.27,0.27,0.00657611975,70.0,2.5
28,0.28,0.28,0.00692166568,70.0,2.5
29,0.29,0.29,0.00720756951,70.0,2.5
30,0.3,0.3,0.00751850156,70.0,2.5
31,0.31,0.31,0.00785491074,70.0,2.5
32,0.32,0.32,0.00813012094,70.0,2.5
33,0.33,0.33,0.00839141283,70.0,2.5
34,0.34,0.34,0.00871513545,70.0,2.5
35,0.35000000000000003,0.35,0.00913517004,70.0,2.5
36,0.36,0.36,0.00959721775,70.0,2.5
37,0.37,0.37,0.0101362988,70.0,2.5
38,0.38,0.38,0.0108518522,70.0,2.5
39,0.39,0.39,0.0117351547,70.0,2.5
40,0.4,0.4,0.0129441572,70.0,2.5
41,0.41000000000000003,0.41,0.0145432084,70.0,2.5
42,0.42,0.42,0.0169016822,70.0,2.5
43,0.43,0.43,0.0201558054,70.0,2.5
44,0.44,0.44,0.0250592936,70.0,2.5
45,0.45,0.45,0.0324568532,70.0,2.5
46,0.46,0.46,0.0409258086,70.0,2.5
47,0.47000000000000003,0.47,0.0505270543,70.0,2.5
48,0.48,0.48,0.0598967069,70.0,2.5
49,0.49,0.49,0.0666305315,70.0,2.5
50,0.5,0.5,0.0702343519,70.0,2.5
51,0.51,0.51,0.0729166101,70.0,2.5
52,0.52,0.52,0.0753273089,70.0,2.5
53,0.53,0.53,0.077935465,70.0,2.5
54,0.54,0.54,0.0799447427,70.0,2.5
55,0.55,0.55,0.0821666106,70.0,2.5
56,0.56,0.56,0.0842626034,70.0,2.5
57,0.5700000000000001,0.57,0.0862159214,70.0,2.5
58,0.58,0.58,0.0878427013,70.0,2.5
59,0.59,0.59,0.0895390301,70.0,2.5
60,0.6,0.6,0.091549119,70.0,2.5
61,0.61,0.61,0.0930309962,70.0,2.5
62,0.62,0.62,0.0944180123,70.0,2.5
63,0.63,0.63,0.0954278511,70.0,2.5
64,0.64,0.64,0.0966354316,70.0,2.5
65,0.65,0.65,0.0981754455,70.0,2.5
66,0.66,0.66,0.101406369,70.0,2.5
67,0.67,0.67,0.103108761,70.0,2.5
68,0.68,0.68,0.103795732,70.0,2.5
69,0.6900000000000001,0.69,0.104079787,70.0,2.5
70,0.7000000000000001,0.7,0.10481306,70.0,2.5
71,0.71,0.71,0.105383922,70.0,2.5
72,0.72,0.72,0.106097281,70.0,2.5
73,0.73,0.73,0.105283283,70.0,2.5
74,0.74,0.74,0.106314757,70.0,2.5
75,0.75,0.75,0.107445021,70.0,2.5
76,0.76,0.76,0.108392732,70.0,2.5
77,0.77,0.77,0.10961473,70.0,2.5
78,0.78,0.78,0.110973758,70.0,2.5
79,0.79,0.79,0.112246253,70.0,2.5
80,0.8,0.8,0.113720829,70.0,2.5
81,0.81,0.81,0.115166596,70.0,2.5
82,0.8200000000000001,0.82,0.11671571,70.0,2.5
83,0.8300000000000001,0.83,0.118318154,70.0,2.5
84,0.84,0.84,0.119966064,70.0,2.5
85,0.85,0.85,0.121651067,70.0,2.5
86,0.86,0.86,0.123432899,70.0,2.5
87,0.87,0.87,0.12514603,70.0,2.5
88,0.88,0.88,0.12706755,70.0,2.5
89,0.89,0.89,0.128971959,70.0,2.5
90,0.9,0.9,0.130832337,70.0,2.5
91,0.91,0.91,0.132732491,70.0,2.5
92,0.92,0.92,0.134787175,70.0,2.5
93,0.93,0.93,0.136781456,70.0,2.5
94,0.9400000000000001,0.94,0.138496839,70.0,2.5
95,0.9500000000000001,0.95,0.140582902,70.0,2.5
96,0.96,0.96,0.142917445,70.0,2.5
97,0.97,0.97,0.145166037,70.0,2.5
98,0.98,0.98,0.147505402,70.0,2.5
99,0.99,0.99,0.149840446,70.0,2.5
100,1.0,1.0,0.152695437,70.0,2.5
101,1.01,1.01,0.155806582,70.0,2.5
102,1.02,1.02,0.547959224,70.0,2.5
103,1.03,1.03,0.551971322,70.0,2.5
104,1.04,1.04,0.555134703,70.0,2.5
105,1.05,1.05,0.557862261,70.0,2.5
106,1.06,1.06,0.559909704,70.0,2.5
107,1.07,1.07,0.561882457,70.0,2.5
108,1.08,1.08,0.563378224,70.0,2.5
109,1.09,1.09,0.564868426,70.0,2.5
110,1.1,1.1,0.566017946,70.0,2.5
111,1.11,1.11,0.567368124,70.0,2.5
112,1.12,1.12,0.568339106,70.0,2.5
113,1.1300000000000001,1.13,0.569446784,70.0,2.5
114,1.1400000000000001,1.14,0.570316189,70.0,2.5
115,1.1500000000000001,1.15,0.571172936,70.0,2.5
116,1.16,1.16,0.572152717,70.0,2.5
117,1.17,1.17,0.572730933,70.0,2.5
118,1.18,1.18,0.573470217,70.0,2.5
119,1.19,1.19,0.574155231,70.0,2.5
120,1.2,1.2,0.575008898,70.0,2.5
121,1.21,1.21,0.57546011,70.0,2.5
122,1.22,1.22,0.576181291,70.0,2.5
123,1.23,1.23,0.57650106,70.0,2.5
124,1.24,1.24,0.577125044,70.0,2.5
125,1.25,1.25,0.577577801,70.0,2.5
126,1.26,1.26,0.578175244,70.0,2.5
127,1.27,1.27,0.578747999,70.0,2.5
128,1.28,1.28,0.579252295,70.0,2.5
129,1.29,1.29,0.579727469,70.0,2.5
130,1.3,1.3,0.58005357,70.0,2.5
131,1.31,1.31,0.580568838,70.0,2.5
132,1.32,1.32,0.580984418,70.0,2.5
