,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,3.0,2.0,30.0,1.08,1.08,0.0,0.0,0.585424999
1,3.0,2.0,30.0,1.08,1.08,1.0,1.0,0.585785913
2,3.0,2.0,30.0,1.08,1.08,2.0,2.0,0.585879704
3,3.0,2.0,30.0,1.08,1.08,3.0,3.0,0.586325405
4,3.0,2.0,30.0,1.08,1.08,4.0,4.0,0.586174209
5,3.0,2.0,30.0,1.08,1.08,5.0,5.0,0.586606234
6,3.0,2.0,30.0,1.08,1.08,6.0,6.0,0.586875952
7,3.0,2.0,30.0,1.08,1.08,7.0,7.0,0.587196566
8,3.0,2.0,30.0,1.08,1.08,8.0,8.0,0.587209292
9,3.0,2.0,30.0,1.08,1.08,9.0,9.0,0.587413345
10,3.0,2.0,30.0,1.08,1.08,10.0,10.0,0.587558524
11,3.0,2.0,30.0,1.08,1.08,11.0,11.0,0.587725685
12,3.0,2.0,30.0,1.08,1.08,12.0,12.0,0.587797522
13,3.0,2.0,30.0,1.08,1.08,13.0,13.0,0.588653454
14,3.0,2.0,30.0,1.08,1.08,14.0,14.0,0.589485792
15,3.0,2.0,30.0,1.08,1.08,15.0,15.0,0.589064581
16,3.0,2.0,30.0,1.2,1.2,0.0,0.0,0.622234426
17,3.0,2.0,30.0,1.2,1.2,1.0,1.0,0.622545494
18,3.0,2.0,30.0,1.2,1.2,2.0,2.0,0.621378742
19,3.0,2.0,30.0,1.2,1.2,3.0,3.0,0.623301271
20,3.0,2.0,30.0,1.2,1.2,4.0,4.0,0.622066795
21,3.0,2.0,30.0,1.2,1.2,5.0,5.0,0.625308445
22,3.0,2.0,30.0,1.2,1.2,6.0,6.0,0.627758925
23,3.0,2.0,30.0,1.2,1.2,7.0,7.0,0.631720415
24,3.0,2.0,30.0,1.2,1.2,8.0,8.0,0.633492392
25,3.0,2.0,30.0,1.2,1.2,9.0,9.0,0.63786042
26,3.0,2.0,30.0,1.2,1.2,10.0,10.0,0.64173379
27,3.0,2.0,30.0,1.2,1.2,11.0,11.0,0.64643042
28,3.0,2.0,30.0,1.2,1.2,12.0,12.0,0.650824734
29,3.0,2.0,30.0,1.2,1.2,13.0,13.0,0.65555697
30,3.0,2.0,30.0,1.2,1.2,14.0,14.0,0.660091136
31,3.0,2.0,30.0,1.2,1.2,15.0,15.0,0.664663593
32,3.0,2.0,30.0,1.32,1.32,0.0,0.0,0.62882467
33,3.0,2.0,30.0,1.32,1.32,1.0,1.0,0.627270623
34,3.0,2.0,30.0,1.32,1.32,2.0,2.0,0.62529707
35,3.0,2.0,30.0,1.32,1.32,3.0,3.0,0.626020933
36,3.0,2.0,30.0,1.32,1.32,4.0,4.0,0.625103449
37,3.0,2.0,30.0,1.32,1.32,5.0,5.0,0.627498331
38,3.0,2.0,30.0,1.32,1.32,6.0,6.0,0.629928971
39,3.0,2.0,30.0,1.32,1.32,7.0,7.0,0.633468877
40,3.0,2.0,30.0,1.32,1.32,8.0,8.0,0.636116195
41,3.0,2.0,30.0,1.32,1.32,9.0,9.0,0.640429595
42,3.0,2.0,30.0,1.32,1.32,10.0,10.0,0.644970288
43,3.0,2.0,30.0,1.32,1.32,11.0,11.0,0.649804269
44,3.0,2.0,30.0,1.32,1.32,12.0,12.0,0.654871877
45,3.0,2.0,30.0,1.32,1.32,13.0,13.0,0.660108673
46,3.0,2.0,30.0,1.32,1.32,14.0,14.0,0.665552438
47,3.0,2.0,30.0,1.32,1.32,15.0,15.0,0.671181462
