,Vin,Vin_real,Vout,temp
0,0.0,0.0,-0.000161685066,30.0
1,0.01,0.01001,-0.000153874138,30.0
2,0.02,0.02,-0.00014275248,30.0
3,0.03,0.03001,-0.000129695921,30.0
4,0.04,0.03999,-0.000113887707,30.0
5,0.05,0.05,-9.30754362e-05,30.0
6,0.06,0.05999,-7.29579819e-05,30.0
7,0.07,0.07002,-4.41737332e-05,30.0
8,0.08,0.07999,-8.82554377e-06,30.0
9,0.09,0.09001,3.82309856e-05,30.0
10,0.1,0.10001,9.22540808e-05,30.0
11,0.11,0.11001,0.000160854508,30.0
12,0.12,0.12001,0.000267720432,30.0
13,0.13,0.13,0.000384631278,30.0
14,0.14,0.13999,0.000480430761,30.0
15,0.15,0.15001,0.000637077261,30.0
16,0.16,0.15999,0.000872288585,30.0
17,0.17,0.16999,0.00103050187,30.0
18,0.18,0.17999,0.00130157905,30.0
19,0.19,0.19,0.00155176343,30.0
20,0.2,0.2,0.0018476055,30.0
21,0.21,0.20999,0.00215470498,30.0
22,0.22,0.22,0.00247885275,30.0
23,0.23,0.23,0.00280617321,30.0
24,0.24,0.24,0.00311930746,30.0
25,0.25,0.25,0.00342674514,30.0
26,0.26,0.26,0.00370881743,30.0
27,0.27,0.27,0.0039685981,30.0
28,0.28,0.28,0.00421639433,30.0
29,0.29,0.29,0.00444840766,30.0
30,0.3,0.3,0.00464626458,30.0
31,0.31,0.31,0.00483776461,30.0
32,0.32,0.32,0.00503921064,30.0
33,0.33,0.33,0.00522979039,30.0
34,0.34,0.34,0.00544454605,30.0
35,0.35000000000000003,0.35,0.0056959084,30.0
36,0.36,0.36,0.00599227964,30.0
37,0.37,0.37,0.00636887452,30.0
38,0.38,0.38,0.00680900595,30.0
39,0.39,0.39,0.00741529964,30.0
40,0.4,0.4,0.0083222416,30.0
41,0.41000000000000003,0.41,0.00963180643,30.0
42,0.42,0.42,0.0118576219,30.0
43,0.43,0.43,0.015734035,30.0
44,0.44,0.44,0.0222816912,30.0
45,0.45,0.45,0.0305875011,30.0
46,0.46,0.46,0.0401059444,30.0
47,0.47000000000000003,0.47,0.0498241082,30.0
48,0.48,0.48,0.0586907244,30.0
49,0.49,0.49,0.0621748862,30.0
50,0.5,0.5,0.06424374,30.0
51,0.51,0.51,0.0661756575,30.0
52,0.52,0.52,0.0680247171,30.0
53,0.53,0.53,0.0699409736,30.0
54,0.54,0.54,0.0720818168,30.0
55,0.55,0.55,0.0742284072,30.0
56,0.56,0.56,0.0769219673,30.0
57,0.5700000000000001,0.57,0.079817498,30.0
58,0.58,0.58,0.0832570421,30.0
59,0.59,0.59,0.0871397913,30.0
60,0.6,0.6,0.0914419149,30.0
61,0.61,0.61,0.0972195241,30.0
62,0.62,0.62,0.103276638,30.0
63,0.63,0.63,0.110235142,30.0
