,Vin,Vin_real,Vout,temp
0,0.0,0.0,-3.80928371e-05,-40.0
1,0.01,0.01,-3.88236482e-05,-40.0
2,0.02,0.02,-3.83109759e-05,-40.0
3,0.03,0.03,-3.67591529e-05,-40.0
4,0.04,0.04,-3.82898064e-05,-40.0
5,0.05,0.05,-3.61355704e-05,-40.0
6,0.06,0.06,-3.71381346e-05,-40.0
7,0.07,0.07,-3.52588733e-05,-40.0
8,0.08,0.08,-3.66717133e-05,-40.0
9,0.09,0.09,-3.59238745e-05,-40.0
10,0.1,0.1,-3.41983228e-05,-40.0
11,0.11,0.11,-3.59142101e-05,-40.0
12,0.12,0.12,-3.17746348e-05,-40.0
13,0.13,0.13,-3.45234601e-05,-40.0
14,0.14,0.14,-3.18054688e-05,-40.0
15,0.15,0.15,-3.14598522e-05,-40.0
16,0.16,0.16,-3.02854001e-05,-40.0
17,0.17,0.17,-2.74468342e-05,-40.0
18,0.18,0.18,-2.9552288e-05,-40.0
19,0.19,0.19,-2.49269626e-05,-40.0
20,0.2,0.2,-2.60316931e-05,-40.0
21,0.21,0.21,-2.17241416e-05,-40.0
22,0.22,0.22,-1.86798625e-05,-40.0
23,0.23,0.23,-1.65019258e-05,-40.0
24,0.24,0.24,-5.87456134e-06,-40.0
25,0.25,0.25,2.46763791e-06,-40.0
26,0.26,0.26,2.26965622e-05,-40.0
27,0.27,0.27,5.49134573e-05,-40.0
28,0.28,0.28,0.000120034799,-40.0
29,0.29,0.29,0.000236257001,-40.0
30,0.3,0.3,0.000433928512,-40.0
31,0.31,0.31,0.00078354936,-40.0
32,0.32,0.32,0.00130583859,-40.0
33,0.33,0.33,0.00208100111,-40.0
34,0.34,0.34,0.00307453417,-40.0
35,0.35000000000000003,0.35,0.00434530511,-40.0
36,0.36,0.36,0.00580727013,-40.0
37,0.37,0.37,0.00735927655,-40.0
38,0.38,0.38,0.00910306267,-40.0
39,0.39,0.39,0.0107611103,-40.0
40,0.4,0.4,0.0125422088,-40.0
41,0.41000000000000003,0.41,0.0144804574,-40.0
42,0.42,0.42,0.0166757382,-40.0
43,0.43,0.43,0.0191028932,-40.0
44,0.44,0.44,0.0218689738,-40.0
45,0.45,0.45,0.0250889432,-40.0
46,0.46,0.46,0.0286974774,-40.0
47,0.47000000000000003,0.47,0.032899929,-40.0
48,0.48,0.48,0.0377385265,-40.0
49,0.49,0.49,0.0431904544,-40.0
50,0.5,0.5,0.0492359013,-40.0
51,0.51,0.51,0.0560483414,-40.0
52,0.52,0.52,0.063652299,-40.0
53,0.53,0.53,0.0720420022,-40.0
54,0.54,0.54,0.0811781938,-40.0
55,0.55,0.55,0.0911887127,-40.0
56,0.56,0.56,0.102158324,-40.0
57,0.5700000000000001,0.57,0.113678297,-40.0
58,0.58,0.58,0.125824989,-40.0
59,0.59,0.59,0.135524967,-40.0
60,0.6,0.6,0.140962288,-40.0
61,0.61,0.61,0.144439491,-40.0
62,0.62,0.62,0.147378695,-40.0
63,0.63,0.63,0.157294423,-40.0
64,0.64,0.64,0.172513386,-40.0
65,0.65,0.65,0.18231068,-40.0
66,0.66,0.66,0.190464831,-40.0
67,0.67,0.67,0.198498929,-40.0
68,0.68,0.68,0.206494028,-40.0
69,0.6900000000000001,0.69,0.214481844,-40.0
70,0.7000000000000001,0.7,0.22248018,-40.0
71,0.71,0.71,0.230554205,-40.0
72,0.72,0.72,0.238657528,-40.0
73,0.73,0.73,0.246731799,-40.0
74,0.74,0.74,0.25488987,-40.0
75,0.75,0.75,0.263121791,-40.0
76,0.76,0.76,0.27136401,-40.0
77,0.77,0.77,0.279665347,-40.0
78,0.78,0.78,0.287956533,-40.0
79,0.79,0.79,0.296287813,-40.0
80,0.8,0.8,0.304630996,-40.0
81,0.81,0.81,0.31301932,-40.0
82,0.8200000000000001,0.82,0.321409907,-40.0
83,0.8300000000000001,0.83,0.329827815,-40.0
84,0.84,0.84,0.338249174,-40.0
85,0.85,0.85,0.346623341,-40.0
86,0.86,0.86,0.355134506,-40.0
87,0.87,0.87,0.363663025,-40.0
88,0.88,0.88,0.372198871,-40.0
89,0.89,0.89,0.380765681,-40.0
90,0.9,0.9,0.389328477,-40.0
91,0.91,0.91,0.397887185,-40.0
92,0.92,0.92,0.406530576,-40.0
93,0.93,0.93,0.415162361,-40.0
94,0.9400000000000001,0.94,0.423758854,-40.0
95,0.9500000000000001,0.95,0.432401995,-40.0
96,0.96,0.96,0.441056779,-40.0
97,0.97,0.97,0.449677708,-40.0
98,0.98,0.98,0.458379131,-40.0
99,0.99,0.99,0.467084103,-40.0
100,1.0,1.0,0.475772056,-40.0
101,1.01,1.01,0.484516301,-40.0
102,1.02,1.02,0.493230653,-40.0
103,1.03,1.03,0.501993932,-40.0
104,1.04,1.04,0.510722484,-40.0
105,1.05,1.05,0.519396644,-40.0
106,1.06,1.06,0.528007923,-40.0
107,1.07,1.07,0.536579262,-40.0
108,1.08,1.08,0.545082993,-40.0
109,1.09,1.09,0.553452199,-40.0
110,1.1,1.1,0.561471713,-40.0
111,1.11,1.11,0.56874146,-40.0
112,1.12,1.12,0.574975752,-40.0
113,1.1300000000000001,1.13,0.579875971,-40.0
114,1.1400000000000001,1.14,0.58353209,-40.0
115,1.1500000000000001,1.15,0.586316997,-40.0
116,1.16,1.16,0.588551312,-40.0
117,1.17,1.17,0.590395081,-40.0
118,1.18,1.18,0.591877233,-40.0
119,1.19,1.19,0.593229113,-40.0
120,1.2,1.2,0.59441135,-40.0
121,1.21,1.21,0.595379359,-40.0
122,1.22,1.22,0.596176905,-40.0
123,1.23,1.23,0.596908311,-40.0
124,1.24,1.24,0.597600961,-40.0
125,1.25,1.25,0.598358455,-40.0
126,1.26,1.26,0.598843216,-40.0
127,1.27,1.27,0.599521766,-40.0
128,1.28,1.28,0.599831131,-40.0
129,1.29,1.29,0.600229514,-40.0
130,1.3,1.3,0.600639138,-40.0
131,1.31,1.31,0.60100836,-40.0
132,1.32,1.32,0.601166938,-40.0
