,Vin,Vin_real,Vout,temp
0,0.0,-1e-05,-0.000166302602,70.0
1,0.01,0.00999,-0.000155661794,70.0
2,0.02,0.01999,-0.000143583038,70.0
3,0.03,0.03001,-0.000130804866,70.0
4,0.04,0.04002,-0.000112776461,70.0
5,0.05,0.04999,-9.08092316e-05,70.0
6,0.06,0.05999,-6.4157746e-05,70.0
7,0.07,0.07,-3.24308824e-05,70.0
8,0.08,0.07999,7.36458957e-06,70.0
9,0.09,0.08999,6.1272649e-05,70.0
10,0.1,0.1,0.000125087588,70.0
11,0.11,0.11,0.000202854065,70.0
12,0.12,0.12001,0.000297321434,70.0
13,0.13,0.13002,0.000413737627,70.0
14,0.14,0.14,0.000555332847,70.0
15,0.15,0.15001,0.000720342447,70.0
16,0.16,0.15999,0.000912578711,70.0
17,0.17,0.17,0.00114078206,70.0
18,0.18,0.17999,0.00139862322,70.0
19,0.19,0.19001,0.00167965559,70.0
20,0.2,0.2,0.00198179702,70.0
21,0.21,0.21,0.00230444013,70.0
22,0.22,0.22,0.00262935404,70.0
23,0.23,0.23,0.00295993921,70.0
24,0.24,0.24,0.00326942913,70.0
25,0.25,0.25,0.0035584841,70.0
26,0.26,0.26,0.00383786915,70.0
27,0.27,0.27,0.00410775226,70.0
28,0.28,0.28,0.00433803775,70.0
29,0.29,0.29,0.0045788053,70.0
30,0.3,0.3,0.00476229655,70.0
31,0.31,0.31,0.00495524373,70.0
32,0.32,0.32,0.0051143474,70.0
33,0.33,0.33,0.00534578095,70.0
34,0.34,0.34,0.00554282801,70.0
35,0.35000000000000003,0.35,0.00582011942,70.0
36,0.36,0.36,0.00609813555,70.0
37,0.37,0.37,0.00643092481,70.0
38,0.38,0.38,0.00684384798,70.0
39,0.39,0.39,0.00739290448,70.0
40,0.4,0.4,0.0081427582,70.0
41,0.41000000000000003,0.41,0.00928905507,70.0
42,0.42,0.42,0.0110631274,70.0
43,0.43,0.43,0.0140417277,70.0
44,0.44,0.44,0.0191702591,70.0
45,0.45,0.45,0.0270351461,70.0
46,0.46,0.46,0.0365408549,70.0
47,0.47000000000000003,0.47,0.0461911638,70.0
48,0.48,0.48,0.0510569097,70.0
49,0.49,0.49,0.053664851,70.0
50,0.5,0.5,0.0558981208,70.0
51,0.51,0.51,0.0578783901,70.0
52,0.52,0.52,0.0597820365,70.0
53,0.53,0.53,0.0616736294,70.0
54,0.54,0.54,0.0635325084,70.0
55,0.55,0.55,0.0653842483,70.0
56,0.56,0.56,0.0673162601,70.0
57,0.5700000000000001,0.57,0.0692650166,70.0
58,0.58,0.58,0.0711419769,70.0
59,0.59,0.59,0.0732869108,70.0
60,0.6,0.6,0.0754006147,70.0
61,0.61,0.61,0.0774305703,70.0
62,0.62,0.62,0.0795315444,70.0
63,0.63,0.63,0.0820465943,70.0
64,0.64,0.64,0.0839583737,70.0
65,0.65,0.65,0.0858832971,70.0
66,0.66,0.66,0.0875376816,70.0
67,0.67,0.67,0.0900654108,70.0
68,0.68,0.68,0.0929635988,70.0
69,0.6900000000000001,0.69,0.0951014695,70.0
70,0.7000000000000001,0.7,0.0966820402,70.0
71,0.71,0.71,0.0996406427,70.0
72,0.72,0.72,0.303407999,70.0
73,0.73,0.73,0.31281105,70.0
74,0.74,0.74,0.321574684,70.0
75,0.75,0.75,0.330134677,70.0
76,0.76,0.76,0.338547979,70.0
77,0.77,0.77,0.346917561,70.0
78,0.78,0.78,0.355286424,70.0
79,0.79,0.79,0.363637667,70.0
80,0.8,0.8,0.372012089,70.0
81,0.81,0.81,0.380382646,70.0
82,0.8200000000000001,0.82,0.388745127,70.0
83,0.8300000000000001,0.83,0.397095343,70.0
84,0.84,0.84,0.40548359,70.0
85,0.85,0.85,0.413883505,70.0
86,0.86,0.86,0.422293972,70.0
87,0.87,0.87,0.430697758,70.0
88,0.88,0.88,0.439060237,70.0
89,0.89,0.89,0.447432872,70.0
90,0.9,0.9,0.455766627,70.0
91,0.91,0.91,0.464075481,70.0
92,0.92,0.92,0.472230401,70.0
93,0.93,0.93,0.48038678,70.0
94,0.9400000000000001,0.94,0.488438478,70.0
95,0.9500000000000001,0.95,0.496220119,70.0
96,0.96,0.96,0.503751736,70.0
97,0.97,0.97,0.51073723,70.0
98,0.98,0.98,0.517170306,70.0
99,0.99,0.99,0.522900342,70.0
100,1.0,1.0,0.527912404,70.0
101,1.01,1.01,0.532304727,70.0
102,1.02,1.02,0.535982515,70.0
103,1.03,1.03,0.539355194,70.0
104,1.04,1.04,0.542407205,70.0
105,1.05,1.05,0.544921331,70.0
106,1.06,1.06,0.547367911,70.0
107,1.07,1.07,0.549488225,70.0
108,1.08,1.08,0.551452075,70.0
109,1.09,1.09,0.553360785,70.0
110,1.1,1.1,0.55509932,70.0
111,1.11,1.11,0.55654145,70.0
112,1.12,1.12,0.558067066,70.0
113,1.1300000000000001,1.13,0.559513128,70.0
114,1.1400000000000001,1.14,0.560891454,70.0
115,1.1500000000000001,1.15,0.562203752,70.0
116,1.16,1.16,0.563293413,70.0
117,1.17,1.17,0.564360454,70.0
118,1.18,1.18,0.565294793,70.0
119,1.19,1.19,0.566647287,70.0
120,1.2,1.2,0.567478826,70.0
121,1.21,1.21,0.568334494,70.0
122,1.22,1.22,0.569075301,70.0
123,1.23,1.23,0.570137604,70.0
124,1.24,1.24,0.570804899,70.0
125,1.25,1.25,0.571621406,70.0
126,1.26,1.26,0.572582811,70.0
127,1.27,1.27,0.573067388,70.0
128,1.28,1.28,0.573834225,70.0
129,1.29,1.29,0.574526626,70.0
130,1.3,1.3,0.575050245,70.0
131,1.31,1.31,0.575729941,70.0
132,1.32,1.32,0.576170708,70.0
