,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,1.0,0.0,-40.0,1.08,1.08,0.0,0.0,0.534534577
1,1.0,0.0,-40.0,1.08,1.08,0.0,1.0,0.541987858
2,1.0,0.0,-40.0,1.08,1.08,0.0,2.0,0.545085155
3,1.0,0.0,-40.0,1.08,1.08,0.0,3.0,0.545945236
4,1.0,0.0,-40.0,1.08,1.08,0.0,4.0,0.546345107
5,1.0,0.0,-40.0,1.08,1.08,0.0,5.0,0.546455526
6,1.0,0.0,-40.0,1.08,1.08,0.0,6.0,0.546508087
7,1.0,0.0,-40.0,1.08,1.08,0.0,7.0,0.546543696
8,1.0,0.0,-40.0,1.08,1.08,0.0,8.0,0.54657405
9,1.0,0.0,-40.0,1.08,1.08,0.0,9.0,0.54659113
10,1.0,0.0,-40.0,1.08,1.08,0.0,10.0,0.546653235
11,1.0,0.0,-40.0,1.08,1.08,0.0,11.0,0.5466368
12,1.0,0.0,-40.0,1.08,1.08,0.0,12.0,0.546565818
13,1.0,0.0,-40.0,1.08,1.08,0.0,13.0,0.546580941
14,1.0,0.0,-40.0,1.08,1.08,0.0,14.0,0.546580679
15,1.0,0.0,-40.0,1.08,1.08,0.0,15.0,0.546570153
16,1.0,0.0,-40.0,1.08,1.08,1.0,0.0,0.527934432
17,1.0,0.0,-40.0,1.08,1.08,1.0,1.0,0.538056771
18,1.0,0.0,-40.0,1.08,1.08,1.0,2.0,0.543800946
19,1.0,0.0,-40.0,1.08,1.08,1.0,3.0,0.545076258
20,1.0,0.0,-40.0,1.08,1.08,1.0,4.0,0.546042899
21,1.0,0.0,-40.0,1.08,1.08,1.0,5.0,0.546291706
22,1.0,0.0,-40.0,1.08,1.08,1.0,6.0,0.546406537
23,1.0,0.0,-40.0,1.08,1.08,1.0,7.0,0.546477639
24,1.0,0.0,-40.0,1.08,1.08,1.0,8.0,0.546535315
25,1.0,0.0,-40.0,1.08,1.08,1.0,9.0,0.546609084
26,1.0,0.0,-40.0,1.08,1.08,1.0,10.0,0.546590387
27,1.0,0.0,-40.0,1.08,1.08,1.0,11.0,0.546576614
28,1.0,0.0,-40.0,1.08,1.08,1.0,12.0,0.546578514
29,1.0,0.0,-40.0,1.08,1.08,1.0,13.0,0.546569906
30,1.0,0.0,-40.0,1.08,1.08,1.0,14.0,0.546542503
31,1.0,0.0,-40.0,1.08,1.08,1.0,15.0,0.546577861
32,1.0,0.0,-40.0,1.08,1.08,2.0,0.0,0.514284002
33,1.0,0.0,-40.0,1.08,1.08,2.0,1.0,0.527328098
34,1.0,0.0,-40.0,1.08,1.08,2.0,2.0,0.540166889
35,1.0,0.0,-40.0,1.08,1.08,2.0,3.0,0.544221932
36,1.0,0.0,-40.0,1.08,1.08,2.0,4.0,0.545790426
37,1.0,0.0,-40.0,1.08,1.08,2.0,5.0,0.546213121
38,1.0,0.0,-40.0,1.08,1.08,2.0,6.0,0.546417924
39,1.0,0.0,-40.0,1.08,1.08,2.0,7.0,0.546541431
40,1.0,0.0,-40.0,1.08,1.08,2.0,8.0,0.546587345
41,1.0,0.0,-40.0,1.08,1.08,2.0,9.0,0.546589911
42,1.0,0.0,-40.0,1.08,1.08,2.0,10.0,0.546572414
43,1.0,0.0,-40.0,1.08,1.08,2.0,11.0,0.546581584
