,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,1.0,0.0,-40.0,1.08,1.08,0.0,0.0,0.53059874
1,1.0,0.0,-40.0,1.08,1.08,0.0,1.0,0.539486689
2,1.0,0.0,-40.0,1.08,1.08,0.0,2.0,0.543686461
3,1.0,0.0,-40.0,1.08,1.08,0.0,3.0,0.544822927
4,1.0,0.0,-40.0,1.08,1.08,0.0,4.0,0.545275635
5,1.0,0.0,-40.0,1.08,1.08,0.0,5.0,0.545461119
6,1.0,0.0,-40.0,1.08,1.08,0.0,6.0,0.545541664
7,1.0,0.0,-40.0,1.08,1.08,0.0,7.0,0.545582736
8,1.0,0.0,-40.0,1.08,1.08,0.0,8.0,0.545587408
9,1.0,0.0,-40.0,1.08,1.08,0.0,9.0,0.545603918
10,1.0,0.0,-40.0,1.08,1.08,0.0,10.0,0.545596095
11,1.0,0.0,-40.0,1.08,1.08,0.0,11.0,0.545570759
12,1.0,0.0,-40.0,1.08,1.08,0.0,12.0,0.545566162
13,1.0,0.0,-40.0,1.08,1.08,0.0,13.0,0.545543063
14,1.0,0.0,-40.0,1.08,1.08,0.0,14.0,0.545524222
15,1.0,0.0,-40.0,1.08,1.08,0.0,15.0,0.545553341
16,1.0,0.0,-40.0,1.08,1.08,1.0,0.0,0.527165138
17,1.0,0.0,-40.0,1.08,1.08,1.0,1.0,0.537271338
18,1.0,0.0,-40.0,1.08,1.08,1.0,2.0,0.542889077
19,1.0,0.0,-40.0,1.08,1.08,1.0,3.0,0.54445817
20,1.0,0.0,-40.0,1.08,1.08,1.0,4.0,0.545132021
21,1.0,0.0,-40.0,1.08,1.08,1.0,5.0,0.54538003
22,1.0,0.0,-40.0,1.08,1.08,1.0,6.0,0.545469077
23,1.0,0.0,-40.0,1.08,1.08,1.0,7.0,0.545523779
24,1.0,0.0,-40.0,1.08,1.08,1.0,8.0,0.545603607
25,1.0,0.0,-40.0,1.08,1.08,1.0,9.0,0.545604264
26,1.0,0.0,-40.0,1.08,1.08,1.0,10.0,0.545582295
27,1.0,0.0,-40.0,1.08,1.08,1.0,11.0,0.545600553
28,1.0,0.0,-40.0,1.08,1.08,1.0,12.0,0.545600303
29,1.0,0.0,-40.0,1.08,1.08,1.0,13.0,0.545590741
30,1.0,0.0,-40.0,1.08,1.08,1.0,14.0,0.545652194
31,1.0,0.0,-40.0,1.08,1.08,1.0,15.0,0.545622162
32,1.0,0.0,-40.0,1.08,1.08,2.0,0.0,0.517600994
33,1.0,0.0,-40.0,1.08,1.08,2.0,1.0,0.529518202
34,1.0,0.0,-40.0,1.08,1.08,2.0,2.0,0.539336635
35,1.0,0.0,-40.0,1.08,1.08,2.0,3.0,0.543286667
36,1.0,0.0,-40.0,1.08,1.08,2.0,4.0,0.544827672
37,1.0,0.0,-40.0,1.08,1.08,2.0,5.0,0.545225933
38,1.0,0.0,-40.0,1.08,1.08,2.0,6.0,0.54540836
39,1.0,0.0,-40.0,1.08,1.08,2.0,7.0,0.545499617
40,1.0,0.0,-40.0,1.08,1.08,2.0,8.0,0.545500296
41,1.0,0.0,-40.0,1.08,1.08,2.0,9.0,0.545534678
42,1.0,0.0,-40.0,1.08,1.08,2.0,10.0,0.545546295
43,1.0,0.0,-40.0,1.08,1.08,2.0,11.0,0.545536157
44,1.0,0.0,-40.0,1.08,1.08,2.0,12.0,0.545536122
45,1.0,0.0,-40.0,1.08,1.08,2.0,13.0,0.545509349
46,1.0,0.0,-40.0,1.08,1.08,2.0,14.0,0.545562752
47,1.0,0.0,-40.0,1.08,1.08,2.0,15.0,0.545583139
48,1.0,0.0,-40.0,1.08,1.08,3.0,0.0,0.511239028
49,1.0,0.0,-40.0,1.08,1.08,3.0,1.0,0.523719863
50,1.0,0.0,-40.0,1.08,1.08,3.0,2.0,0.535475522
51,1.0,0.0,-40.0,1.08,1.08,3.0,3.0,0.541627958
52,1.0,0.0,-40.0,1.08,1.08,3.0,4.0,0.544362321
53,1.0,0.0,-40.0,1.08,1.08,3.0,5.0,0.545057628
54,1.0,0.0,-40.0,1.08,1.08,3.0,6.0,0.545346073
55,1.0,0.0,-40.0,1.08,1.08,3.0,7.0,0.545488296
56,1.0,0.0,-40.0,1.08,1.08,3.0,8.0,0.545596275
57,1.0,0.0,-40.0,1.08,1.08,3.0,9.0,0.545633151
58,1.0,0.0,-40.0,1.08,1.08,3.0,10.0,0.545614686
59,1.0,0.0,-40.0,1.08,1.08,3.0,11.0,0.545595049
60,1.0,0.0,-40.0,1.08,1.08,3.0,12.0,0.545577791
61,1.0,0.0,-40.0,1.08,1.08,3.0,13.0,0.545622516
62,1.0,0.0,-40.0,1.08,1.08,3.0,14.0,0.54560477
63,1.0,0.0,-40.0,1.08,1.08,3.0,15.0,0.545608483
64,1.0,0.0,-40.0,1.08,1.08,4.0,0.0,0.498094975
65,1.0,0.0,-40.0,1.08,1.08,4.0,1.0,0.511031736
66,1.0,0.0,-40.0,1.08,1.08,4.0,2.0,0.524541895
67,1.0,0.0,-40.0,1.08,1.08,4.0,3.0,0.534732529
68,1.0,0.0,-40.0,1.08,1.08,4.0,4.0,0.542282518
69,1.0,0.0,-40.0,1.08,1.08,4.0,5.0,0.544175271
70,1.0,0.0,-40.0,1.08,1.08,4.0,6.0,0.544977433
71,1.0,0.0,-40.0,1.08,1.08,4.0,7.0,0.545273604
72,1.0,0.0,-40.0,1.08,1.08,4.0,8.0,0.54546782
73,1.0,0.0,-40.0,1.08,1.08,4.0,9.0,0.545588213
74,1.0,0.0,-40.0,1.08,1.08,4.0,10.0,0.545650585
75,1.0,0.0,-40.0,1.08,1.08,4.0,11.0,0.545628028
76,1.0,0.0,-40.0,1.08,1.08,4.0,12.0,0.545592626
77,1.0,0.0,-40.0,1.08,1.08,4.0,13.0,0.545617127
78,1.0,0.0,-40.0,1.08,1.08,4.0,14.0,0.545632904
79,1.0,0.0,-40.0,1.08,1.08,4.0,15.0,0.545684391
80,1.0,0.0,-40.0,1.08,1.08,5.0,0.0,0.49265377
81,1.0,0.0,-40.0,1.08,1.08,5.0,1.0,0.505727738
82,1.0,0.0,-40.0,1.08,1.08,5.0,2.0,0.519615465
83,1.0,0.0,-40.0,1.08,1.08,5.0,3.0,0.530538663
84,1.0,0.0,-40.0,1.08,1.08,5.0,4.0,0.540532886
85,1.0,0.0,-40.0,1.08,1.08,5.0,5.0,0.543564608
86,1.0,0.0,-40.0,1.08,1.08,5.0,6.0,0.544759794
87,1.0,0.0,-40.0,1.08,1.08,5.0,7.0,0.545161738
88,1.0,0.0,-40.0,1.08,1.08,5.0,8.0,0.545395466
89,1.0,0.0,-40.0,1.08,1.08,5.0,9.0,0.545449458
90,1.0,0.0,-40.0,1.08,1.08,5.0,10.0,0.545513811
91,1.0,0.0,-40.0,1.08,1.08,5.0,11.0,0.54553893
92,1.0,0.0,-40.0,1.08,1.08,5.0,12.0,0.545523615
93,1.0,0.0,-40.0,1.08,1.08,5.0,13.0,0.545536431
94,1.0,0.0,-40.0,1.08,1.08,5.0,14.0,0.545573124
95,1.0,0.0,-40.0,1.08,1.08,5.0,15.0,0.545563644
96,1.0,0.0,-40.0,1.08,1.08,6.0,0.0,0.48535821
97,1.0,0.0,-40.0,1.08,1.08,6.0,1.0,0.498332375
98,1.0,0.0,-40.0,1.08,1.08,6.0,2.0,0.512357849
99,1.0,0.0,-40.0,1.08,1.08,6.0,3.0,0.524034683
100,1.0,0.0,-40.0,1.08,1.08,6.0,4.0,0.536536652
101,1.0,0.0,-40.0,1.08,1.08,6.0,5.0,0.54195359
102,1.0,0.0,-40.0,1.08,1.08,6.0,6.0,0.544222571
103,1.0,0.0,-40.0,1.08,1.08,6.0,7.0,0.54492093
104,1.0,0.0,-40.0,1.08,1.08,6.0,8.0,0.545247169
105,1.0,0.0,-40.0,1.08,1.08,6.0,9.0,0.545406996
106,1.0,0.0,-40.0,1.08,1.08,6.0,10.0,0.545453249
107,1.0,0.0,-40.0,1.08,1.08,6.0,11.0,0.545528559
108,1.0,0.0,-40.0,1.08,1.08,6.0,12.0,0.545536595
109,1.0,0.0,-40.0,1.08,1.08,6.0,13.0,0.545560338
110,1.0,0.0,-40.0,1.08,1.08,6.0,14.0,0.545560158
111,1.0,0.0,-40.0,1.08,1.08,6.0,15.0,0.545565623
112,1.0,0.0,-40.0,1.08,1.08,7.0,0.0,0.480423691
113,1.0,0.0,-40.0,1.08,1.08,7.0,1.0,0.493386686
114,1.0,0.0,-40.0,1.08,1.08,7.0,2.0,0.507509692
115,1.0,0.0,-40.0,1.08,1.08,7.0,3.0,0.519250073
116,1.0,0.0,-40.0,1.08,1.08,7.0,4.0,0.532931284
117,1.0,0.0,-40.0,1.08,1.08,7.0,5.0,0.540077962
118,1.0,0.0,-40.0,1.08,1.08,7.0,6.0,0.543556967
119,1.0,0.0,-40.0,1.08,1.08,7.0,7.0,0.544632041
120,1.0,0.0,-40.0,1.08,1.08,7.0,8.0,0.545200228
121,1.0,0.0,-40.0,1.08,1.08,7.0,9.0,0.545338744
122,1.0,0.0,-40.0,1.08,1.08,7.0,10.0,0.545423802
123,1.0,0.0,-40.0,1.08,1.08,7.0,11.0,0.545446278
124,1.0,0.0,-40.0,1.08,1.08,7.0,12.0,0.545480624
125,1.0,0.0,-40.0,1.08,1.08,7.0,13.0,0.545484348
126,1.0,0.0,-40.0,1.08,1.08,7.0,14.0,0.545523465
127,1.0,0.0,-40.0,1.08,1.08,7.0,15.0,0.545553173
128,1.0,0.0,-40.0,1.08,1.08,8.0,0.0,0.469036954
129,1.0,0.0,-40.0,1.08,1.08,8.0,1.0,0.479147132
130,1.0,0.0,-40.0,1.08,1.08,8.0,2.0,0.491796781
131,1.0,0.0,-40.0,1.08,1.08,8.0,3.0,0.504122732
132,1.0,0.0,-40.0,1.08,1.08,8.0,4.0,0.519263913
133,1.0,0.0,-40.0,1.08,1.08,8.0,5.0,0.52975046
134,1.0,0.0,-40.0,1.08,1.08,8.0,6.0,0.538694291
135,1.0,0.0,-40.0,1.08,1.08,8.0,7.0,0.542763504
136,1.0,0.0,-40.0,1.08,1.08,8.0,8.0,0.544619882
137,1.0,0.0,-40.0,1.08,1.08,8.0,9.0,0.545106219
138,1.0,0.0,-40.0,1.08,1.08,8.0,10.0,0.54538285
139,1.0,0.0,-40.0,1.08,1.08,8.0,11.0,0.54551251
