,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,2.0,1.0,-40.0,1.08,1.08,0.0,0.0,0.54230844
1,2.0,1.0,-40.0,1.08,1.08,0.0,1.0,0.543491801
2,2.0,1.0,-40.0,1.08,1.08,0.0,2.0,0.543995071
3,2.0,1.0,-40.0,1.08,1.08,0.0,3.0,0.54416914
4,2.0,1.0,-40.0,1.08,1.08,0.0,4.0,0.544294087
5,2.0,1.0,-40.0,1.08,1.08,0.0,5.0,0.544366645
6,2.0,1.0,-40.0,1.08,1.08,0.0,6.0,0.544396996
7,2.0,1.0,-40.0,1.08,1.08,0.0,7.0,0.544419953
8,2.0,1.0,-40.0,1.08,1.08,0.0,8.0,0.544428639
9,2.0,1.0,-40.0,1.08,1.08,0.0,9.0,0.544430831
10,2.0,1.0,-40.0,1.08,1.08,0.0,10.0,0.544452299
11,2.0,1.0,-40.0,1.08,1.08,0.0,11.0,0.544491254
12,2.0,1.0,-40.0,1.08,1.08,0.0,12.0,0.544459973
13,2.0,1.0,-40.0,1.08,1.08,0.0,13.0,0.544463015
14,2.0,1.0,-40.0,1.08,1.08,0.0,14.0,0.54445838
15,2.0,1.0,-40.0,1.08,1.08,0.0,15.0,0.544458448
16,2.0,1.0,-40.0,1.08,1.08,1.0,0.0,0.540662659
17,2.0,1.0,-40.0,1.08,1.08,1.0,1.0,0.542951687
18,2.0,1.0,-40.0,1.08,1.08,1.0,2.0,0.543829365
19,2.0,1.0,-40.0,1.08,1.08,1.0,3.0,0.544122329
20,2.0,1.0,-40.0,1.08,1.08,1.0,4.0,0.544294354
21,2.0,1.0,-40.0,1.08,1.08,1.0,5.0,0.544327581
22,2.0,1.0,-40.0,1.08,1.08,1.0,6.0,0.544368061
23,2.0,1.0,-40.0,1.08,1.08,1.0,7.0,0.544374568
24,2.0,1.0,-40.0,1.08,1.08,1.0,8.0,0.544396465
25,2.0,1.0,-40.0,1.08,1.08,1.0,9.0,0.544386386
26,2.0,1.0,-40.0,1.08,1.08,1.0,10.0,0.544381649
27,2.0,1.0,-40.0,1.08,1.08,1.0,11.0,0.544381493
28,2.0,1.0,-40.0,1.08,1.08,1.0,12.0,0.544354545
29,2.0,1.0,-40.0,1.08,1.08,1.0,13.0,0.544336872
30,2.0,1.0,-40.0,1.08,1.08,1.0,14.0,0.544344357
31,2.0,1.0,-40.0,1.08,1.08,1.0,15.0,0.544382017
32,2.0,1.0,-40.0,1.08,1.08,2.0,0.0,0.535833144
