,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,8.0,7.0,40.0,1.08,1.08,0.0,0.0,0.587885017
1,8.0,7.0,40.0,1.08,1.08,0.0,1.0,0.589852116
2,8.0,7.0,40.0,1.08,1.08,0.0,2.0,0.590787432
3,8.0,7.0,40.0,1.08,1.08,0.0,3.0,0.591171292
4,8.0,7.0,40.0,1.08,1.08,0.0,4.0,0.591442701
5,8.0,7.0,40.0,1.08,1.08,0.0,5.0,0.591536045
6,8.0,7.0,40.0,1.08,1.08,0.0,6.0,0.591582218
7,8.0,7.0,40.0,1.08,1.08,0.0,7.0,0.591622919
8,8.0,7.0,40.0,1.08,1.08,0.0,8.0,0.59165284
9,8.0,7.0,40.0,1.08,1.08,0.0,9.0,0.591663568
10,8.0,7.0,40.0,1.08,1.08,0.0,10.0,0.591663774
11,8.0,7.0,40.0,1.08,1.08,0.0,11.0,0.591645827
12,8.0,7.0,40.0,1.08,1.08,0.0,12.0,0.591635794
13,8.0,7.0,40.0,1.08,1.08,0.0,13.0,0.591637255
14,8.0,7.0,40.0,1.08,1.08,0.0,14.0,0.59163465
15,8.0,7.0,40.0,1.08,1.08,0.0,15.0,0.591634041
16,8.0,7.0,40.0,1.08,1.08,1.0,0.0,0.584020763
17,8.0,7.0,40.0,1.08,1.08,1.0,1.0,0.588164444
18,8.0,7.0,40.0,1.08,1.08,1.0,2.0,0.590097623
19,8.0,7.0,40.0,1.08,1.08,1.0,3.0,0.590817176
20,8.0,7.0,40.0,1.08,1.08,1.0,4.0,0.591278613
21,8.0,7.0,40.0,1.08,1.08,1.0,5.0,0.591421517
22,8.0,7.0,40.0,1.08,1.08,1.0,6.0,0.591523653
23,8.0,7.0,40.0,1.08,1.08,1.0,7.0,0.591574856
24,8.0,7.0,40.0,1.08,1.08,1.0,8.0,0.591614627
25,8.0,7.0,40.0,1.08,1.08,1.0,9.0,0.591622693
26,8.0,7.0,40.0,1.08,1.08,1.0,10.0,0.591615771
27,8.0,7.0,40.0,1.08,1.08,1.0,11.0,0.591616217
28,8.0,7.0,40.0,1.08,1.08,1.0,12.0,0.591625452
29,8.0,7.0,40.0,1.08,1.08,1.0,13.0,0.59162134
30,8.0,7.0,40.0,1.08,1.08,1.0,14.0,0.59162991
31,8.0,7.0,40.0,1.08,1.08,1.0,15.0,0.591649438
32,8.0,7.0,40.0,1.08,1.08,2.0,0.0,0.574946877
33,8.0,7.0,40.0,1.08,1.08,2.0,1.0,0.583177012
34,8.0,7.0,40.0,1.08,1.08,2.0,2.0,0.588144859
