,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,8.0,7.0,-20.0,1.08,1.08,0.0,0.0,0.554715884
1,8.0,7.0,-20.0,1.08,1.08,0.0,1.0,0.555129057
2,8.0,7.0,-20.0,1.08,1.08,0.0,2.0,0.555340181
3,8.0,7.0,-20.0,1.08,1.08,0.0,3.0,0.555436386
4,8.0,7.0,-20.0,1.08,1.08,0.0,4.0,0.555480379
5,8.0,7.0,-20.0,1.08,1.08,0.0,5.0,0.555518284
6,8.0,7.0,-20.0,1.08,1.08,0.0,6.0,0.555606248
7,8.0,7.0,-20.0,1.08,1.08,0.0,7.0,0.555631038
8,8.0,7.0,-20.0,1.08,1.08,0.0,8.0,0.555605883
9,8.0,7.0,-20.0,1.08,1.08,0.0,9.0,0.555600725
10,8.0,7.0,-20.0,1.08,1.08,0.0,10.0,0.555597031
11,8.0,7.0,-20.0,1.08,1.08,0.0,11.0,0.555590002
12,8.0,7.0,-20.0,1.08,1.08,0.0,12.0,0.555584131
13,8.0,7.0,-20.0,1.08,1.08,0.0,13.0,0.555590322
14,8.0,7.0,-20.0,1.08,1.08,0.0,14.0,0.555600396
15,8.0,7.0,-20.0,1.08,1.08,0.0,15.0,0.555659229
16,8.0,7.0,-20.0,1.08,1.08,1.0,0.0,0.554247292
17,8.0,7.0,-20.0,1.08,1.08,1.0,1.0,0.555020832
18,8.0,7.0,-20.0,1.08,1.08,1.0,2.0,0.555344188
19,8.0,7.0,-20.0,1.08,1.08,1.0,3.0,0.555489339
20,8.0,7.0,-20.0,1.08,1.08,1.0,4.0,0.55558145
21,8.0,7.0,-20.0,1.08,1.08,1.0,5.0,0.555641689
22,8.0,7.0,-20.0,1.08,1.08,1.0,6.0,0.555700769
23,8.0,7.0,-20.0,1.08,1.08,1.0,7.0,0.555676039
24,8.0,7.0,-20.0,1.08,1.08,1.0,8.0,0.555670832
25,8.0,7.0,-20.0,1.08,1.08,1.0,9.0,0.555659839
26,8.0,7.0,-20.0,1.08,1.08,1.0,10.0,0.555650041
27,8.0,7.0,-20.0,1.08,1.08,1.0,11.0,0.555647717
28,8.0,7.0,-20.0,1.08,1.08,1.0,12.0,0.555670659
29,8.0,7.0,-20.0,1.08,1.08,1.0,13.0,0.555665142
30,8.0,7.0,-20.0,1.08,1.08,1.0,14.0,0.555652797
31,8.0,7.0,-20.0,1.08,1.08,1.0,15.0,0.555642019
32,8.0,7.0,-20.0,1.08,1.08,2.0,0.0,0.552405926
33,8.0,7.0,-20.0,1.08,1.08,2.0,1.0,0.554316973
34,8.0,7.0,-20.0,1.08,1.08,2.0,2.0,0.55507839
35,8.0,7.0,-20.0,1.08,1.08,2.0,3.0,0.555348873
36,8.0,7.0,-20.0,1.08,1.08,2.0,4.0,0.555516583
