,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,13.0,12.0,60.0,1.08,1.08,0.0,0.0,0.574668703
1,13.0,12.0,60.0,1.08,1.08,0.0,1.0,0.585134579
2,13.0,12.0,60.0,1.08,1.08,0.0,2.0,0.59446191
3,13.0,12.0,60.0,1.08,1.08,0.0,3.0,0.59899785
4,13.0,12.0,60.0,1.08,1.08,0.0,4.0,0.601974768
5,13.0,12.0,60.0,1.08,1.08,0.0,5.0,0.602849587
6,13.0,12.0,60.0,1.08,1.08,0.0,6.0,0.603387454
7,13.0,12.0,60.0,1.08,1.08,0.0,7.0,0.603617957
8,13.0,12.0,60.0,1.08,1.08,0.0,8.0,0.603850961
9,13.0,12.0,60.0,1.08,1.08,0.0,9.0,0.603903854
10,13.0,12.0,60.0,1.08,1.08,0.0,10.0,0.603908118
11,13.0,12.0,60.0,1.08,1.08,0.0,11.0,0.603955461
12,13.0,12.0,60.0,1.08,1.08,0.0,12.0,0.603983237
13,13.0,12.0,60.0,1.08,1.08,0.0,13.0,0.603990254
14,13.0,12.0,60.0,1.08,1.08,0.0,14.0,0.603977946
15,13.0,12.0,60.0,1.08,1.08,0.0,15.0,0.603992182
16,13.0,12.0,60.0,1.08,1.08,1.0,0.0,0.564485427
17,13.0,12.0,60.0,1.08,1.08,1.0,1.0,0.576190011
18,13.0,12.0,60.0,1.08,1.08,1.0,2.0,0.58781696
19,13.0,12.0,60.0,1.08,1.08,1.0,3.0,0.595036848
20,13.0,12.0,60.0,1.08,1.08,1.0,4.0,0.60041134
21,13.0,12.0,60.0,1.08,1.08,1.0,5.0,0.602022257
22,13.0,12.0,60.0,1.08,1.08,1.0,6.0,0.602960179
23,13.0,12.0,60.0,1.08,1.08,1.0,7.0,0.603370387
24,13.0,12.0,60.0,1.08,1.08,1.0,8.0,0.603728064
25,13.0,12.0,60.0,1.08,1.08,1.0,9.0,0.603820767
26,13.0,12.0,60.0,1.08,1.08,1.0,10.0,0.603888177
27,13.0,12.0,60.0,1.08,1.08,1.0,11.0,0.603912385
28,13.0,12.0,60.0,1.08,1.08,1.0,12.0,0.603927056
29,13.0,12.0,60.0,1.08,1.08,1.0,13.0,0.603937312
30,13.0,12.0,60.0,1.08,1.08,1.0,14.0,0.603972651
31,13.0,12.0,60.0,1.08,1.08,1.0,15.0,0.603960437
32,13.0,12.0,60.0,1.08,1.08,2.0,0.0,0.550396723
33,13.0,12.0,60.0,1.08,1.08,2.0,1.0,0.56268704
34,13.0,12.0,60.0,1.08,1.08,2.0,2.0,0.576081613
35,13.0,12.0,60.0,1.08,1.08,2.0,3.0,0.585987912
36,13.0,12.0,60.0,1.08,1.08,2.0,4.0,0.595966563
37,13.0,12.0,60.0,1.08,1.08,2.0,5.0,0.599667132
38,13.0,12.0,60.0,1.08,1.08,2.0,6.0,0.601821824
39,13.0,12.0,60.0,1.08,1.08,2.0,7.0,0.602702067
40,13.0,12.0,60.0,1.08,1.08,2.0,8.0,0.603408848
41,13.0,12.0,60.0,1.08,1.08,2.0,9.0,0.603617554
42,13.0,12.0,60.0,1.08,1.08,2.0,10.0,0.603749776
43,13.0,12.0,60.0,1.08,1.08,2.0,11.0,0.603805566
44,13.0,12.0,60.0,1.08,1.08,2.0,12.0,0.603853113
45,13.0,12.0,60.0,1.08,1.08,2.0,13.0,0.603862243
46,13.0,12.0,60.0,1.08,1.08,2.0,14.0,0.603887947
47,13.0,12.0,60.0,1.08,1.08,2.0,15.0,0.603926553
48,13.0,12.0,60.0,1.08,1.08,3.0,0.0,0.540853584
49,13.0,12.0,60.0,1.08,1.08,3.0,1.0,0.553398765
50,13.0,12.0,60.0,1.08,1.08,3.0,2.0,0.567418432
51,13.0,12.0,60.0,1.08,1.08,3.0,3.0,0.578154412
52,13.0,12.0,60.0,1.08,1.08,3.0,4.0,0.590761307
53,13.0,12.0,60.0,1.08,1.08,3.0,5.0,0.596586327
54,13.0,12.0,60.0,1.08,1.08,3.0,6.0,0.600345034
55,13.0,12.0,60.0,1.08,1.08,3.0,7.0,0.601895637
56,13.0,12.0,60.0,1.08,1.08,3.0,8.0,0.603075484
57,13.0,12.0,60.0,1.08,1.08,3.0,9.0,0.603388364
58,13.0,12.0,60.0,1.08,1.08,3.0,10.0,0.603603626
59,13.0,12.0,60.0,1.08,1.08,3.0,11.0,0.603715573
60,13.0,12.0,60.0,1.08,1.08,3.0,12.0,0.603808375
61,13.0,12.0,60.0,1.08,1.08,3.0,13.0,0.603845468
62,13.0,12.0,60.0,1.08,1.08,3.0,14.0,0.603894346
63,13.0,12.0,60.0,1.08,1.08,3.0,15.0,0.603921372
64,13.0,12.0,60.0,1.08,1.08,4.0,0.0,0.523713486
65,13.0,12.0,60.0,1.08,1.08,4.0,1.0,0.536391702
66,13.0,12.0,60.0,1.08,1.08,4.0,2.0,0.550701205
67,13.0,12.0,60.0,1.08,1.08,4.0,3.0,0.562492884
68,13.0,12.0,60.0,1.08,1.08,4.0,4.0,0.57765143
69,13.0,12.0,60.0,1.08,1.08,4.0,5.0,0.58668202
70,13.0,12.0,60.0,1.08,1.08,4.0,6.0,0.594657032
71,13.0,12.0,60.0,1.08,1.08,4.0,7.0,0.598764626
72,13.0,12.0,60.0,1.08,1.08,4.0,8.0,0.601893714
73,13.0,12.0,60.0,1.08,1.08,4.0,9.0,0.602693453
74,13.0,12.0,60.0,1.08,1.08,4.0,10.0,0.603208625
75,13.0,12.0,60.0,1.08,1.08,4.0,11.0,0.603452593
76,13.0,12.0,60.0,1.08,1.08,4.0,12.0,0.603682842
77,13.0,12.0,60.0,1.08,1.08,4.0,13.0,0.603781178
78,13.0,12.0,60.0,1.08,1.08,4.0,14.0,0.603821112
79,13.0,12.0,60.0,1.08,1.08,4.0,15.0,0.603841486
80,13.0,12.0,60.0,1.08,1.08,5.0,0.0,0.515684199
81,13.0,12.0,60.0,1.08,1.08,5.0,1.0,0.52811601
82,13.0,12.0,60.0,1.08,1.08,5.0,2.0,0.542627773
83,13.0,12.0,60.0,1.08,1.08,5.0,3.0,0.554449372
84,13.0,12.0,60.0,1.08,1.08,5.0,4.0,0.570273821
85,13.0,12.0,60.0,1.08,1.08,5.0,5.0,0.580231058
86,13.0,12.0,60.0,1.08,1.08,5.0,6.0,0.590050955
87,13.0,12.0,60.0,1.08,1.08,5.0,7.0,0.595885778
88,13.0,12.0,60.0,1.08,1.08,5.0,8.0,0.600851438
89,13.0,12.0,60.0,1.08,1.08,5.0,9.0,0.602103191
90,13.0,12.0,60.0,1.08,1.08,5.0,10.0,0.60288514
91,13.0,12.0,60.0,1.08,1.08,5.0,11.0,0.603278627
92,13.0,12.0,60.0,1.08,1.08,5.0,12.0,0.603585615
93,13.0,12.0,60.0,1.08,1.08,5.0,13.0,0.603710684
94,13.0,12.0,60.0,1.08,1.08,5.0,14.0,0.603814627
95,13.0,12.0,60.0,1.08,1.08,5.0,15.0,0.603885766
96,13.0,12.0,60.0,1.08,1.08,6.0,0.0,0.505322693
97,13.0,12.0,60.0,1.08,1.08,6.0,1.0,0.51766255
98,13.0,12.0,60.0,1.08,1.08,6.0,2.0,0.532122564
99,13.0,12.0,60.0,1.08,1.08,6.0,3.0,0.544094278
100,13.0,12.0,60.0,1.08,1.08,6.0,4.0,0.560234212
101,13.0,12.0,60.0,1.08,1.08,6.0,5.0,0.570781514
102,13.0,12.0,60.0,1.08,1.08,6.0,6.0,0.582169457
103,13.0,12.0,60.0,1.08,1.08,6.0,7.0,0.590032814
104,13.0,12.0,60.0,1.08,1.08,6.0,8.0,0.598409618
105,13.0,12.0,60.0,1.08,1.08,6.0,9.0,0.600765442
106,13.0,12.0,60.0,1.08,1.08,6.0,10.0,0.602235544
107,13.0,12.0,60.0,1.08,1.08,6.0,11.0,0.602862986
108,13.0,12.0,60.0,1.08,1.08,6.0,12.0,0.603341541
109,13.0,12.0,60.0,1.08,1.08,6.0,13.0,0.603544665
110,13.0,12.0,60.0,1.08,1.08,6.0,14.0,0.603688131
111,13.0,12.0,60.0,1.08,1.08,6.0,15.0,0.603757613
112,13.0,12.0,60.0,1.08,1.08,7.0,0.0,0.498163218
113,13.0,12.0,60.0,1.08,1.08,7.0,1.0,0.510464984
114,13.0,12.0,60.0,1.08,1.08,7.0,2.0,0.524901614
115,13.0,12.0,60.0,1.08,1.08,7.0,3.0,0.536796256
116,13.0,12.0,60.0,1.08,1.08,7.0,4.0,0.552990151
117,13.0,12.0,60.0,1.08,1.08,7.0,5.0,0.56396942
118,13.0,12.0,60.0,1.08,1.08,7.0,6.0,0.575871195
119,13.0,12.0,60.0,1.08,1.08,7.0,7.0,0.584769921
120,13.0,12.0,60.0,1.08,1.08,7.0,8.0,0.595670543
121,13.0,12.0,60.0,1.08,1.08,7.0,9.0,0.599190715
122,13.0,12.0,60.0,1.08,1.08,7.0,10.0,0.601417749
123,13.0,12.0,60.0,1.08,1.08,7.0,11.0,0.602397022
124,13.0,12.0,60.0,1.08,1.08,7.0,12.0,0.603110232
125,13.0,12.0,60.0,1.08,1.08,7.0,13.0,0.603374889
126,13.0,12.0,60.0,1.08,1.08,7.0,14.0,0.603594841
127,13.0,12.0,60.0,1.08,1.08,7.0,15.0,0.603701076
128,13.0,12.0,60.0,1.08,1.08,8.0,0.0,0.482085959
129,13.0,12.0,60.0,1.08,1.08,8.0,1.0,0.49410342
130,13.0,12.0,60.0,1.08,1.08,8.0,2.0,0.508275023
131,13.0,12.0,60.0,1.08,1.08,8.0,3.0,0.519848204
132,13.0,12.0,60.0,1.08,1.08,8.0,4.0,0.536321991
133,13.0,12.0,60.0,1.08,1.08,8.0,5.0,0.547516642
134,13.0,12.0,60.0,1.08,1.08,8.0,6.0,0.560335793
135,13.0,12.0,60.0,1.08,1.08,8.0,7.0,0.570478852
136,13.0,12.0,60.0,1.08,1.08,8.0,8.0,0.585672081
137,13.0,12.0,60.0,1.08,1.08,8.0,9.0,0.592296117
138,13.0,12.0,60.0,1.08,1.08,8.0,10.0,0.597614224
139,13.0,12.0,60.0,1.08,1.08,8.0,11.0,0.600209735
140,13.0,12.0,60.0,1.08,1.08,8.0,12.0,0.602080479
141,13.0,12.0,60.0,1.08,1.08,8.0,13.0,0.602754677
142,13.0,12.0,60.0,1.08,1.08,8.0,14.0,0.603230461
143,13.0,12.0,60.0,1.08,1.08,8.0,15.0,0.603471102
144,13.0,12.0,60.0,1.08,1.08,9.0,0.0,0.476293141
145,13.0,12.0,60.0,1.08,1.08,9.0,1.0,0.488304987
146,13.0,12.0,60.0,1.08,1.08,9.0,2.0,0.502289933
147,13.0,12.0,60.0,1.08,1.08,9.0,3.0,0.513862135
148,13.0,12.0,60.0,1.08,1.08,9.0,4.0,0.530254563
149,13.0,12.0,60.0,1.08,1.08,9.0,5.0,0.541473563
150,13.0,12.0,60.0,1.08,1.08,9.0,6.0,0.554316829
151,13.0,12.0,60.0,1.08,1.08,9.0,7.0,0.564639555
152,13.0,12.0,60.0,1.08,1.08,9.0,8.0,0.580434046
153,13.0,12.0,60.0,1.08,1.08,9.0,9.0,0.588342245
154,13.0,12.0,60.0,1.08,1.08,9.0,10.0,0.59512325
155,13.0,12.0,60.0,1.08,1.08,9.0,11.0,0.598734784
156,13.0,12.0,60.0,1.08,1.08,9.0,12.0,0.601394509
157,13.0,12.0,60.0,1.08,1.08,9.0,13.0,0.602341088
158,13.0,12.0,60.0,1.08,1.08,9.0,14.0,0.602959188
159,13.0,12.0,60.0,1.08,1.08,9.0,15.0,0.603267569
160,13.0,12.0,60.0,1.08,1.08,10.0,0.0,0.46885357
161,13.0,12.0,60.0,1.08,1.08,10.0,1.0,0.48088646
162,13.0,12.0,60.0,1.08,1.08,10.0,2.0,0.494579504
163,13.0,12.0,60.0,1.08,1.08,10.0,3.0,0.505868548
164,13.0,12.0,60.0,1.08,1.08,10.0,4.0,0.522420211
165,13.0,12.0,60.0,1.08,1.08,10.0,5.0,0.533436043
166,13.0,12.0,60.0,1.08,1.08,10.0,6.0,0.546358147
167,13.0,12.0,60.0,1.08,1.08,10.0,7.0,0.556914785
168,13.0,12.0,60.0,1.08,1.08,10.0,8.0,0.57352081
169,13.0,12.0,60.0,1.08,1.08,10.0,9.0,0.582158205
170,13.0,12.0,60.0,1.08,1.08,10.0,10.0,0.590672932
171,13.0,12.0,60.0,1.08,1.08,10.0,11.0,0.595773341
172,13.0,12.0,60.0,1.08,1.08,10.0,12.0,0.599985168
173,13.0,12.0,60.0,1.08,1.08,10.0,13.0,0.601493802
174,13.0,12.0,60.0,1.08,1.08,10.0,14.0,0.602488409
175,13.0,12.0,60.0,1.08,1.08,10.0,15.0,0.602981393
176,13.0,12.0,60.0,1.08,1.08,11.0,0.0,0.463859929
177,13.0,12.0,60.0,1.08,1.08,11.0,1.0,0.475671076
178,13.0,12.0,60.0,1.08,1.08,11.0,2.0,0.489491851
179,13.0,12.0,60.0,1.08,1.08,11.0,3.0,0.500880372
180,13.0,12.0,60.0,1.08,1.08,11.0,4.0,0.51698308
181,13.0,12.0,60.0,1.08,1.08,11.0,5.0,0.528195167
182,13.0,12.0,60.0,1.08,1.08,11.0,6.0,0.540988105
183,13.0,12.0,60.0,1.08,1.08,11.0,7.0,0.551603681
184,13.0,12.0,60.0,1.08,1.08,11.0,8.0,0.568550779
185,13.0,12.0,60.0,1.08,1.08,11.0,9.0,0.577625472
186,13.0,12.0,60.0,1.08,1.08,11.0,10.0,0.587031986
187,13.0,12.0,60.0,1.08,1.08,11.0,11.0,0.593126267
188,13.0,12.0,60.0,1.08,1.08,11.0,12.0,0.598651217
189,13.0,12.0,60.0,1.08,1.08,11.0,13.0,0.600740351
190,13.0,12.0,60.0,1.08,1.08,11.0,14.0,0.60208107
191,13.0,12.0,60.0,1.08,1.08,11.0,15.0,0.602723232
192,13.0,12.0,60.0,1.08,1.08,12.0,0.0,0.454831361
193,13.0,12.0,60.0,1.08,1.08,12.0,1.0,0.46641189
194,13.0,12.0,60.0,1.08,1.08,12.0,2.0,0.479959536
195,13.0,12.0,60.0,1.08,1.08,12.0,3.0,0.491345004
196,13.0,12.0,60.0,1.08,1.08,12.0,4.0,0.507355288
197,13.0,12.0,60.0,1.08,1.08,12.0,5.0,0.518231997
198,13.0,12.0,60.0,1.08,1.08,12.0,6.0,0.531202373
199,13.0,12.0,60.0,1.08,1.08,12.0,7.0,0.541749927
200,13.0,12.0,60.0,1.08,1.08,12.0,8.0,0.559010628
201,13.0,12.0,60.0,1.08,1.08,12.0,9.0,0.568470739
202,13.0,12.0,60.0,1.08,1.08,12.0,10.0,0.57887954
203,13.0,12.0,60.0,1.08,1.08,12.0,11.0,0.586579699
204,13.0,12.0,60.0,1.08,1.08,12.0,12.0,0.594678293
205,13.0,12.0,60.0,1.08,1.08,12.0,13.0,0.598293348
206,13.0,12.0,60.0,1.08,1.08,12.0,14.0,0.600758764
207,13.0,12.0,60.0,1.08,1.08,12.0,15.0,0.601882065
208,13.0,12.0,60.0,1.08,1.08,13.0,0.0,0.450321301
209,13.0,12.0,60.0,1.08,1.08,13.0,1.0,0.461706595
210,13.0,12.0,60.0,1.08,1.08,13.0,2.0,0.475023135
211,13.0,12.0,60.0,1.08,1.08,13.0,3.0,0.486349211
212,13.0,12.0,60.0,1.08,1.08,13.0,4.0,0.50240818
213,13.0,12.0,60.0,1.08,1.08,13.0,5.0,0.513272031
214,13.0,12.0,60.0,1.08,1.08,13.0,6.0,0.526082846
215,13.0,12.0,60.0,1.08,1.08,13.0,7.0,0.536700595
216,13.0,12.0,60.0,1.08,1.08,13.0,8.0,0.554246448
217,13.0,12.0,60.0,1.08,1.08,13.0,9.0,0.564024591
218,13.0,12.0,60.0,1.08,1.08,13.0,10.0,0.574735564
219,13.0,12.0,60.0,1.08,1.08,13.0,11.0,0.582800398
220,13.0,12.0,60.0,1.08,1.08,13.0,12.0,0.592028232
221,13.0,12.0,60.0,1.08,1.08,13.0,13.0,0.596625261
222,13.0,12.0,60.0,1.08,1.08,13.0,14.0,0.599802201
