,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,2.0,1.0,-20.0,1.08,1.08,0.0,0.0,0.553565586
1,2.0,1.0,-20.0,1.08,1.08,0.0,1.0,0.555412045
2,2.0,1.0,-20.0,1.08,1.08,0.0,2.0,0.556206067
3,2.0,1.0,-20.0,1.08,1.08,0.0,3.0,0.556444622
4,2.0,1.0,-20.0,1.08,1.08,0.0,4.0,0.556693893
5,2.0,1.0,-20.0,1.08,1.08,0.0,5.0,0.556790169
6,2.0,1.0,-20.0,1.08,1.08,0.0,6.0,0.556861398
7,2.0,1.0,-20.0,1.08,1.08,0.0,7.0,0.556835407
8,2.0,1.0,-20.0,1.08,1.08,0.0,8.0,0.55682886
9,2.0,1.0,-20.0,1.08,1.08,0.0,9.0,0.556853381
10,2.0,1.0,-20.0,1.08,1.08,0.0,10.0,0.556842334
11,2.0,1.0,-20.0,1.08,1.08,0.0,11.0,0.556840654
12,2.0,1.0,-20.0,1.08,1.08,0.0,12.0,0.556809614
13,2.0,1.0,-20.0,1.08,1.08,0.0,13.0,0.556751706
14,2.0,1.0,-20.0,1.08,1.08,0.0,14.0,0.556881776
15,2.0,1.0,-20.0,1.08,1.08,0.0,15.0,0.556896207
16,2.0,1.0,-20.0,1.08,1.08,1.0,0.0,0.550651198
17,2.0,1.0,-20.0,1.08,1.08,1.0,1.0,0.554298346
18,2.0,1.0,-20.0,1.08,1.08,1.0,2.0,0.555747302
19,2.0,1.0,-20.0,1.08,1.08,1.0,3.0,0.556266017
20,2.0,1.0,-20.0,1.08,1.08,1.0,4.0,0.556600405
21,2.0,1.0,-20.0,1.08,1.08,1.0,5.0,0.556716239
22,2.0,1.0,-20.0,1.08,1.08,1.0,6.0,0.556762144
23,2.0,1.0,-20.0,1.08,1.08,1.0,7.0,0.556788849
24,2.0,1.0,-20.0,1.08,1.08,1.0,8.0,0.556848532
25,2.0,1.0,-20.0,1.08,1.08,1.0,9.0,0.556888593
26,2.0,1.0,-20.0,1.08,1.08,1.0,10.0,0.556869511
27,2.0,1.0,-20.0,1.08,1.08,1.0,11.0,0.556860077
28,2.0,1.0,-20.0,1.08,1.08,1.0,12.0,0.556871651
