0.530475779,-40,0,0,0.54230844,-40,0,0,0.542875345,-40,0,0,0.542003629,-40,0,0,0.512704752,-40,0,0,0.536700389,-40,0,0,0.531944219,-40,0,0,0.542475171,-40,0,0,0.542283838,-40,0,0,0.541347449,-40,0,0,0.54159498,-40,0,0,0.537162576,-40,0,0,0.537616278,-40,0,0,0.494272292,-40,0,0,0.519597218,-40,0,0,0.515380815,-40,0,0
0.539124875,-40,0,1,0.543491801,-40,0,1,0.543319592,-40,0,1,0.542850222,-40,0,1,0.5243771,-40,0,1,0.540799102,-40,0,1,0.5387738,-40,0,1,0.542696987,-40,0,1,0.542636777,-40,0,1,0.542146115,-40,0,1,0.542321156,-40,0,1,0.540713893,-40,0,1,0.540953861,-40,0,1,0.50732765,-40,0,1,0.530464888,-40,0,1,0.527837447,-40,0,1
0.543164357,-40,0,2,0.543995071,-40,0,2,0.543498388,-40,0,2,0.543199836,-40,0,2,0.534717972,-40,0,2,0.542125066,-40,0,2,0.541301373,-40,0,2,0.54276872,-40,0,2,0.542822313,-40,0,2,0.54247809,-40,0,2,0.54263484,-40,0,2,0.542014128,-40,0,2,0.542200431,-40,0,2,0.521335884,-40,0,2,0.538616875,-40,0,2,0.538242318,-40,0,2
0.544282487,-40,0,3,0.54416914,-40,0,3,0.543517658,-40,0,3,0.543318121,-40,0,3,0.539747513,-40,0,3,0.542575688,-40,0,3,0.541986324,-40,0,3,0.542783915,-40,0,3,0.542874668,-40,0,3,0.542606574,-40,0,3,0.542767673,-40,0,3,0.542470526,-40,0,3,0.542630677,-40,0,3,0.53215384,-40,0,3,0.541373693,-40,0,3,0.542168061,-40,0,3
0.544764799,-40,0,4,0.544294087,-40,0,4,0.543572667,-40,0,4,0.543382802,-40,0,4,0.541957958,-40,0,4,0.542807918,-40,0,4,0.542328877,-40,0,4,0.54282132,-40,0,4,0.542879655,-40,0,4,0.542685175,-40,0,4,0.542851284,-40,0,4,0.542688392,-40,0,4,0.54286596,-40,0,4,0.539601665,-40,0,4,0.542470903,-40,0,4,0.543763616,-40,0,4
0.544934569,-40,0,5,0.544366645,-40,0,5,0.543594498,-40,0,5,0.54342084,-40,0,5,0.542565229,-40,0,5,0.54294126,-40,0,5,0.542432729,-40,0,5,0.542821183,-40,0,5,0.542888495,-40,0,5,0.54267305,-40,0,5,0.542867382,-40,0,5,0.542763768,-40,0,5,0.542935813,-40,0,5,0.541375146,-40,0,5,0.542740354,-40,0,5,0.544175321,-40,0,5
0.545021876,-40,0,6,0.544396996,-40,0,6,0.543653289,-40,0,6,0.543466968,-40,0,6,0.542890475,-40,0,6,0.542993113,-40,0,6,0.542512498,-40,0,6,0.542831638,-40,0,6,0.542908069,-40,0,6,0.542698493,-40,0,6,0.542858194,-40,0,6,0.542794523,-40,0,6,0.54294375,-40,0,6,0.542071954,-40,0,6,0.542917148,-40,0,6,0.54435984,-40,0,6
0.545036883,-40,0,7,0.544419953,-40,0,7,0.543697003,-40,0,7,0.5434827,-40,0,7,0.543018177,-40,0,7,0.54297825,-40,0,7,0.542559964,-40,0,7,0.542833553,-40,0,7,0.542913036,-40,0,7,0.542690565,-40,0,7,0.54287913,-40,0,7,0.542771744,-40,0,7,0.542980776,-40,0,7,0.542292093,-40,0,7,0.54299626,-40,0,7,0.54444218,-40,0,7
0.545058869,-40,0,8,0.544428639,-40,0,8,0.543671283,-40,0,8,0.543491149,-40,0,8,0.543065549,-40,0,8,0.542968998,-40,0,8,0.542564029,-40,0,8,0.542836386,-40,0,8,0.542921987,-40,0,8,0.542706877,-40,0,8,0.542887414,-40,0,8,0.542777018,-40,0,8,0.542978074,-40,0,8,0.542447767,-40,0,8,0.543028998,-40,0,8,0.54451055,-40,0,8
0.545094999,-40,0,9,0.544430831,-40,0,9,0.543634882,-40,0,9,0.543475561,-40,0,9,0.543014211,-40,0,9,0.542957163,-40,0,9,0.542586113,-40,0,9,0.5428661,-40,0,9,0.542908746,-40,0,9,0.542724339,-40,0,9,0.542856178,-40,0,9,0.542762791,-40,0,9,0.543000557,-40,0,9,0.542458059,-40,0,9,0.543039693,-40,0,9,0.544536181,-40,0,9
0.545091946,-40,0,10,0.544452299,-40,0,10,0.543628547,-40,0,10,0.543478374,-40,0,10,0.543044064,-40,0,10,0.542957987,-40,0,10,0.542556381,-40,0,10,0.542834684,-40,0,10,0.54291925,-40,0,10,0.542718717,-40,0,10,0.542866837,-40,0,10,0.542765635,-40,0,10,0.542969355,-40,0,10,0.542491238,-40,0,10,0.543020382,-40,0,10,0.544570394,-40,0,10
0.545091698,-40,0,11,0.544491254,-40,0,11,0.543598093,-40,0,11,0.54349457,-40,0,11,0.543197236,-40,0,11,0.542965779,-40,0,11,0.542561631,-40,0,11,0.542823507,-40,0,11,0.542923957,-40,0,11,0.542748278,-40,0,11,0.542874183,-40,0,11,0.54278537,-40,0,11,0.542940944,-40,0,11,0.542502147,-40,0,11,0.542991569,-40,0,11,0.544595306,-40,0,11
0.54509512,-40,0,12,0.544459973,-40,0,12,0.543643122,-40,0,12,0.543490358,-40,0,12,0.543208263,-40,0,12,0.542970642,-40,0,12,0.5425425,-40,0,12,0.542822386,-40,0,12,0.542922495,-40,0,12,0.54277,-40,0,12,0.542874047,-40,0,12,0.542735835,-40,0,12,0.5429455,-40,0,12,0.542516142,-40,0,12,0.543013492,-40,0,12,0.544593507,-40,0,12
0.545096982,-40,0,13,0.544463015,-40,0,13,0.543660534,-40,0,13,0.54349086,-40,0,13,0.543227655,-40,0,13,0.542990826,-40,0,13,0.542525414,-40,0,13,0.542820523,-40,0,13,0.542897707,-40,0,13,0.542736668,-40,0,13,0.542897111,-40,0,13,0.54273123,-40,0,13,0.542948452,-40,0,13,0.542522828,-40,0,13,0.543026631,-40,0,13,0.544599998,-40,0,13
0.545088308,-40,0,14,0.54445838,-40,0,14,0.543664731,-40,0,14,0.543506727,-40,0,14,0.543237683,-40,0,14,0.543002455,-40,0,14,0.542527177,-40,0,14,0.542818317,-40,0,14,0.542877066,-40,0,14,0.542703048,-40,0,14,0.542888475,-40,0,14,0.54272108,-40,0,14,0.542951618,-40,0,14,0.54252177,-40,0,14,0.543020479,-40,0,14,0.544559796,-40,0,14
0.545076306,-40,0,15,0.544458448,-40,0,15,0.543638503,-40,0,15,0.543482611,-40,0,15,0.543229857,-40,0,15,0.54298209,-40,0,15,0.542524708,-40,0,15,0.542815805,-40,0,15,0.542905245,-40,0,15,0.54274487,-40,0,15,0.542875312,-40,0,15,0.542739295,-40,0,15,0.542937189,-40,0,15,0.54254495,-40,0,15,0.543021025,-40,0,15,0.544563901,-40,0,15
0.523381315,-40,1,0,0.540662659,-40,1,0,0.542273029,-40,1,0,0.540859374,-40,1,0,0.504698118,-40,1,0,0.532296781,-40,1,0,0.525403646,-40,1,0,0.542140522,-40,1,0,0.541813092,-40,1,0,0.540222725,-40,1,0,0.540583222,-40,1,0,0.532674249,-40,1,0,0.533667314,-40,1,0,0.48614794,-40,1,0,0.511877947,-40,1,0,0.507755884,-40,1,0
0.534310674,-40,1,1,0.542951687,-40,1,1,0.543066809,-40,1,1,0.542397993,-40,1,1,0.517240306,-40,1,1,0.538970535,-40,1,1,0.535254528,-40,1,1,0.542544094,-40,1,1,0.542431919,-40,1,1,0.541762723,-40,1,1,0.541949479,-40,1,1,0.538851297,-40,1,1,0.53942883,-40,1,1,0.499349249,-40,1,1,0.524046621,-40,1,1,0.520607816,-40,1,1
0.541434625,-40,1,2,0.543829365,-40,1,2,0.543406779,-40,1,2,0.542996849,-40,1,2,0.529260995,-40,1,2,0.541597352,-40,1,2,0.540231868,-40,1,2,0.542728005,-40,1,2,0.542685107,-40,1,2,0.542341632,-40,1,2,0.542474685,-40,1,2,0.541307872,-40,1,2,0.541686524,-40,1,2,0.513932232,-40,1,2,0.534892261,-40,1,2,0.532946163,-40,1,2
