27.17339	7	10
27.57211	8	8
30.98406	9	5
29.31313	7	9
41.93021	15	4
14.43393	11	10
38.68751	9	9
23.83235	8	8
13.64799	8	8
15.8264	7	9
15.15235	8	9
19.63879	9	11
18.83902	8	9
35.91316	14	15
15.10102	8	12
14.82695	10	1
