 454.967721	437.461451	433.111308	424.734568	455.088924	475.305485	552.268000	641.591974	765.258037	807.556941	834.281281	846.304684	854.952338	857.994309	860.590926	861.938057
 406.253952	386.603454	381.057805	368.533204	393.309238	399.612549	438.271997	504.496711	658.539326	736.726863	796.508186	825.240468	844.921376	848.720680	855.870297	856.971516
 336.194970	315.071963	324.229942	296.750026	327.003999	319.850619	341.083198	362.869398	496.287684	594.365031	697.965014	762.651565	815.314388	834.878096	847.145447	853.402382
 304.785000	283.798619	277.796895	262.251808	283.754494	274.210070	285.244065	295.655612	390.106650	473.080142	587.569724	676.166858	768.871365	807.509955	833.744910	845.921583
 221.370045	199.413799	192.059316	172.320707	194.587587	185.309961	189.957744	186.465684	251.246904	288.936957	381.209846	481.637057	625.094259	707.003209	774.823639	809.719063
 183.619205	165.649678	159.614639	141.223693	160.641009	146.667936	148.226366	142.735510	205.528771	220.873682	284.530070	370.168999	517.493469	614.567297	710.406641	768.238777
 135.271275	116.382550	111.679991	95.833838	113.372746	99.337621	96.751079	93.401880	138.704256	146.315648	183.980220	243.034045	380.440889	484.743325	602.011065	685.730190
 114.629817	98.586115	88.814665	72.596449	89.069065	74.276260	73.774857	64.620466	101.287538	103.973658	130.384851	167.054862	278.841206	381.206200	505.391108	603.203822
 44.564790	29.231454	25.641596	38.986474	26.465007	36.823888	40.002732	52.770742	26.985910	21.615968	27.131969	38.202314	112.576764	187.283094	304.073647	410.273924
 31.499438	44.901189	51.301905	71.476664	54.046139	68.873340	71.703096	84.258514	39.581424	42.586046	29.273697	19.638787	54.473085	108.712607	211.870575	316.225701
 67.311318	86.897818	93.300418	111.691136	94.525198	110.946966	113.150806	124.099082	80.722482	85.847245	73.047267	69.643840	29.047316	37.218568	115.505318	209.636372
 85.375940	108.898511	113.945947	134.736703	118.273795	135.111881	137.490925	151.694593	108.597026	118.360990	109.727587	107.041392	65.505156	51.878430	59.626157	136.227805
 143.305205	165.684437	172.897697	187.641612	171.269439	188.206219	195.182722	208.264336	165.934029	173.347055	169.907630	171.807005	132.199230	117.254043	82.626458	64.879212
 165.254811	184.358681	193.795514	213.175948	194.978341	213.371515	213.917407	231.289757	191.473573	202.245836	197.668961	198.076608	168.056269	155.331743	119.410637	96.780739
 204.744576	223.418929	227.983769	247.222116	224.981772	246.231106	251.218918	264.320267	225.856257	235.591749	231.359748	237.235920	208.389479	201.366139	170.230549	143.519090
 218.148997	243.121888	248.410880	267.659569	252.796217	268.874825	275.373592	287.855641	249.680117	260.348485	258.063656	263.261961	235.648213	230.564635	206.586320	179.182305
