 419.056098	405.780313	416.039137	440.521063	563.225979	663.978818	759.184626	807.894550	842.283933	851.060075	855.890697	858.044391	859.944262	861.226386	862.625845	863.230389
 372.682250	358.028930	363.256855	369.699251	444.549928	527.680843	650.299414	737.011039	817.994973	837.761014	849.646346	855.117456	859.229812	860.259100	861.320637	862.636218
 315.355335	296.744531	296.053901	288.547668	331.918749	371.689424	479.122572	589.236609	741.749646	794.814647	828.497998	842.984091	853.875430	857.966271	860.408894	862.040782
 274.484690	256.401734	252.205653	239.639705	274.404646	291.520938	361.050561	460.329027	646.862514	731.208116	794.268564	823.790946	844.749426	852.120610	857.044916	859.746428
 186.391245	167.559311	165.356635	151.720377	178.500168	177.963545	208.281151	260.514888	437.066155	551.365162	669.999395	744.697282	808.376843	830.655177	845.213624	851.912378
 148.964516	127.839400	123.982212	110.410337	136.355634	129.985180	148.512986	177.826386	325.364418	437.827685	570.627836	668.409755	766.685341	806.537692	832.197946	844.556697
 102.985262	81.786557	76.282455	63.644822	83.825727	75.399792	86.178646	97.363181	206.495355	294.696029	429.838372	543.985581	681.757278	751.479146	802.419340	826.636494
 73.160507	54.979395	50.454860	37.118900	53.964318	43.927226	53.357941	50.775543	137.030149	199.491980	323.425126	440.371178	597.397883	686.477334	761.945313	802.262279
 35.645662	50.826609	55.757931	72.299376	51.349100	61.405221	57.647826	59.011797	13.647993	40.637510	116.338751	218.967999	388.983693	503.867353	621.746220	702.925158
 55.719863	77.851622	84.230606	102.052679	80.169011	95.460552	90.525480	95.481395	32.118983	21.193356	55.285459	135.917160	297.536376	415.254116	544.613540	638.338427
 93.553819	114.617216	119.351508	136.983048	118.969345	135.967999	132.925265	138.622711	82.946440	74.496793	44.298282	65.352952	190.815859	305.976138	437.722167	544.549267
 122.611926	145.539220	150.824832	168.892407	149.811324	163.293108	161.270944	169.818463	117.473310	113.442954	80.865239	60.090129	130.193540	228.905722	359.566631	467.320863
 178.864625	197.392330	203.647982	224.965024	204.034992	219.891185	219.294895	228.535711	176.630605	177.180091	155.141996	128.161913	72.187969	132.949041	245.378633	349.805882
 199.676192	222.936923	226.541865	248.137980	230.601621	245.758894	246.843183	258.412554	204.658169	206.074573	190.206376	172.490854	104.945350	83.034544	187.193345	286.920953
 231.619523	251.466426	258.129718	276.359331	259.041999	275.671325	273.736118	288.153990	243.335915	243.558565	229.484976	218.305123	150.818469	120.030356	125.984003	218.650218
 252.844120	276.683340	280.712100	299.296166	279.803628	295.445737	298.314994	312.614425	263.892830	268.163289	255.328638	248.396214	189.230443	153.874901	111.944160	173.140439
