464.396082	447.244608	442.574995	430.841444	464.123401	479.601388	550.581870	636.525637	761.460690	802.471671	827.625087	838.989175	847.416495	850.507180	852.700311	854.346179
422.340112	403.453616	397.685656	383.464375	410.497979	412.176644	450.335360	511.461327	663.657954	737.449512	793.187366	819.525328	837.797877	844.925962	849.804519	852.493584
360.878584	337.617568	334.492240	318.908097	339.468685	334.817413	353.284594	377.250059	506.289688	599.942770	699.766064	760.532196	809.754721	828.321640	840.120888	845.513932
322.659595	300.651298	296.115987	280.816012	302.652367	294.886750	305.476550	314.652810	406.560376	482.477296	594.134585	679.889826	765.762385	801.740429	824.857325	835.786950
234.862037	218.382798	211.701719	191.787034	215.951211	202.334576	208.169439	205.727507	269.108496	306.533696	397.204792	495.110717	630.480762	709.949459	771.673665	804.553155
199.394960	179.187136	172.287831	154.901195	174.825722	161.471844	164.311178	159.558019	213.432858	235.785406	306.015715	390.943526	534.018841	628.254036	717.509770	770.430803
151.712291	132.327961	121.929797	105.214997	125.919973	112.293281	113.780993	104.562664	154.940601	164.856945	205.277726	264.342883	399.236568	502.275519	614.389669	693.971326
123.166219	100.410692	93.649431	75.470477	97.315124	79.931988	78.603224	71.567895	118.304805	118.876201	145.167889	183.797805	299.546162	400.589308	522.799426	616.049464
44.305460	30.499561	23.775529	29.950111	22.061111	25.998715	26.212713	28.698892	22.845619	18.839020	28.735967	45.232241	123.696706	200.021732	319.505525	427.481110
25.409872	33.054554	35.305047	53.871814	36.948848	46.498526	47.030792	57.272927	25.128693	24.181440	23.458860	19.796638	64.014951	124.173741	231.207650	335.968831
40.334948	60.673713	64.812239	88.231756	72.539068	87.610784	89.821606	101.410106	62.371127	67.007113	56.992642	53.586101	21.337024	51.740770	128.748229	226.363593
65.586403	85.550853	91.497358	112.746470	93.784125	112.759895	114.485568	127.891305	87.190625	95.769884	87.598690	81.314513	49.203003	37.679892	74.100652	153.441770
115.306894	138.546152	143.865949	166.740393	146.547253	162.930667	165.787048	178.265445	139.341462	147.534664	144.126814	145.011654	110.218675	96.305033	70.506858	73.832566
141.016689	161.825606	170.267085	187.237961	168.471141	183.447981	188.034874	205.088274	165.584657	174.134878	170.049244	173.711748	140.195361	129.399932	101.358796	78.908942
169.704189	191.082944	198.895861	216.940475	201.387898	220.182773	223.127941	238.603195	198.488553	211.738558	205.870606	210.393435	180.599180	172.024030	141.006450	121.176493
195.235310	216.811928	221.555699	243.877670	224.431249	240.898337	246.380214	259.576306	225.542143	236.802277	232.447465	239.113436	207.909361	204.164618	177.837144	153.731593
