666.743256	641.805561	630.053468	613.474555	623.519024	606.864752	599.003850	597.002182	663.073157	709.774342	768.749620	804.897255	832.564163	842.889332	849.590757	852.461560
616.343695	597.399213	593.098565	571.646191	577.822995	560.175708	563.133971	552.890034	600.916014	626.318481	686.808696	744.367293	801.266867	823.929952	839.005511	846.152520
568.933473	545.778574	537.350542	519.177497	537.395878	515.696109	508.515391	494.725094	536.864047	539.285982	570.431209	624.482127	718.080194	768.655553	808.191214	827.607863
530.417683	511.263056	500.682785	480.817452	493.167561	477.270645	472.015861	459.272109	493.367796	488.863459	504.572307	527.600969	619.268347	692.238547	761.550562	797.512033
442.245697	426.757098	419.379256	398.402608	415.259287	398.178199	391.838081	377.670110	410.970593	404.521134	410.776368	419.563838	469.955614	524.994757	616.701421	687.523989
410.655980	392.015378	376.244665	364.481569	378.717123	365.103091	356.293326	340.872520	379.448471	367.607013	369.940359	371.389555	409.788095	441.998834	521.856777	600.417627
364.207505	344.726032	338.942375	318.191371	335.435121	314.670258	305.661108	281.464565	319.726103	316.378650	317.546836	311.334499	338.042007	356.048381	412.933668	482.377790
331.119730	309.938999	301.243731	279.723833	297.072479	284.302993	274.819843	254.474268	291.617498	278.562539	280.218605	273.438791	298.576498	306.547440	341.752825	394.569523
237.124941	220.704825	214.192092	188.497526	205.248529	191.212137	185.922454	170.196385	208.711012	194.848166	194.898905	187.062992	207.016032	204.525458	226.148687	247.334382
217.278124	197.985427	189.607034	169.920418	177.353716	164.063321	159.083204	141.736598	177.079846	165.273811	157.724252	149.019291	170.052883	173.851708	183.074520	195.690173
173.498304	157.765720	150.259020	131.339978	151.491640	130.823952	129.034212	111.829141	150.647268	137.404798	132.060566	122.168663	143.791637	141.033227	150.035291	156.262230
155.773262	140.216138	130.027564	107.102984	129.628736	114.475950	106.278017	86.427954	128.940941	111.798781	84.978903	83.337699	100.886502	98.993742	108.973397	120.036280
111.451423	87.227015	87.437341	71.391744	85.904132	73.815795	69.776579	56.954187	76.500748	69.502045	72.149790	63.186554	77.623894	70.205304	76.145893	72.906570
88.124749	72.683607	71.103902	58.005087	67.408505	56.612224	56.323570	55.971337	73.593040	62.126188	60.558780	47.778543	60.828246	59.638952	59.060200	60.732641
68.893123	58.253895	55.892157	50.993753	55.437166	47.922179	45.120759	54.376699	53.609563	46.599787	43.934472	51.150786	49.135113	51.057392	48.620181	47.696878
55.850521	50.880081	47.259854	53.122625	41.930211	54.789842	61.000473	73.272275	48.158182	56.475828	64.014724	77.268658	63.445770	65.272215	66.310014	67.696852
