,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,15.0,14.0,10.0,1.08,1.08,0.0,0.0,0.534733563
1,15.0,14.0,10.0,1.08,1.08,0.0,1.0,0.547038095
2,15.0,14.0,10.0,1.08,1.08,0.0,2.0,0.559283274
3,15.0,14.0,10.0,1.08,1.08,0.0,3.0,0.567022929
4,15.0,14.0,10.0,1.08,1.08,0.0,4.0,0.571980345
5,15.0,14.0,10.0,1.08,1.08,0.0,5.0,0.57328022
6,15.0,14.0,10.0,1.08,1.08,0.0,6.0,0.573932341
7,15.0,14.0,10.0,1.08,1.08,0.0,7.0,0.574172469
8,15.0,14.0,10.0,1.08,1.08,0.0,8.0,0.574375795
9,15.0,14.0,10.0,1.08,1.08,0.0,9.0,0.574449913
10,15.0,14.0,10.0,1.08,1.08,0.0,10.0,0.574511307
11,15.0,14.0,10.0,1.08,1.08,0.0,11.0,0.574518405
12,15.0,14.0,10.0,1.08,1.08,0.0,12.0,0.574516473
13,15.0,14.0,10.0,1.08,1.08,0.0,13.0,0.57452134
14,15.0,14.0,10.0,1.08,1.08,0.0,14.0,0.574516078
15,15.0,14.0,10.0,1.08,1.08,0.0,15.0,0.574545992
16,15.0,14.0,10.0,1.08,1.08,1.0,0.0,0.525063503
17,15.0,14.0,10.0,1.08,1.08,1.0,1.0,0.53764846
18,15.0,14.0,10.0,1.08,1.08,1.0,2.0,0.551209636
19,15.0,14.0,10.0,1.08,1.08,1.0,3.0,0.5609924
20,15.0,14.0,10.0,1.08,1.08,1.0,4.0,0.569625277
21,15.0,14.0,10.0,1.08,1.08,1.0,5.0,0.572208457
22,15.0,14.0,10.0,1.08,1.08,1.0,6.0,0.573433623
23,15.0,14.0,10.0,1.08,1.08,1.0,7.0,0.573894858
24,15.0,14.0,10.0,1.08,1.08,1.0,8.0,0.574215743
25,15.0,14.0,10.0,1.08,1.08,1.0,9.0,0.574331335
26,15.0,14.0,10.0,1.08,1.08,1.0,10.0,0.574413069
27,15.0,14.0,10.0,1.08,1.08,1.0,11.0,0.574446242
28,15.0,14.0,10.0,1.08,1.08,1.0,12.0,0.574476207
29,15.0,14.0,10.0,1.08,1.08,1.0,13.0,0.574487045
30,15.0,14.0,10.0,1.08,1.08,1.0,14.0,0.574477964
31,15.0,14.0,10.0,1.08,1.08,1.0,15.0,0.574468323
32,15.0,14.0,10.0,1.08,1.08,2.0,0.0,0.512647189
33,15.0,14.0,10.0,1.08,1.08,2.0,1.0,0.525515438
34,15.0,14.0,10.0,1.08,1.08,2.0,2.0,0.539681652
35,15.0,14.0,10.0,1.08,1.08,2.0,3.0,0.550987931
36,15.0,14.0,10.0,1.08,1.08,2.0,4.0,0.5636709
37,15.0,14.0,10.0,1.08,1.08,2.0,5.0,0.569309464
38,15.0,14.0,10.0,1.08,1.08,2.0,6.0,0.572306139
39,15.0,14.0,10.0,1.08,1.08,2.0,7.0,0.573352539
40,15.0,14.0,10.0,1.08,1.08,2.0,8.0,0.574040922
41,15.0,14.0,10.0,1.08,1.08,2.0,9.0,0.574204431
42,15.0,14.0,10.0,1.08,1.08,2.0,10.0,0.574306709
43,15.0,14.0,10.0,1.08,1.08,2.0,11.0,0.574396251
44,15.0,14.0,10.0,1.08,1.08,2.0,12.0,0.574432752
45,15.0,14.0,10.0,1.08,1.08,2.0,13.0,0.574426933
46,15.0,14.0,10.0,1.08,1.08,2.0,14.0,0.574428883
47,15.0,14.0,10.0,1.08,1.08,2.0,15.0,0.574440501
48,15.0,14.0,10.0,1.08,1.08,3.0,0.0,0.504695742
49,15.0,14.0,10.0,1.08,1.08,3.0,1.0,0.517574973
50,15.0,14.0,10.0,1.08,1.08,3.0,2.0,0.531920867
51,15.0,14.0,10.0,1.08,1.08,3.0,3.0,0.543558226
52,15.0,14.0,10.0,1.08,1.08,3.0,4.0,0.557804827
53,15.0,14.0,10.0,1.08,1.08,3.0,5.0,0.565654617
54,15.0,14.0,10.0,1.08,1.08,3.0,6.0,0.570705739
55,15.0,14.0,10.0,1.08,1.08,3.0,7.0,0.572606492
56,15.0,14.0,10.0,1.08,1.08,3.0,8.0,0.573775483
57,15.0,14.0,10.0,1.08,1.08,3.0,9.0,0.57406166
58,15.0,14.0,10.0,1.08,1.08,3.0,10.0,0.574253004
59,15.0,14.0,10.0,1.08,1.08,3.0,11.0,0.574358666
60,15.0,14.0,10.0,1.08,1.08,3.0,12.0,0.574435339
61,15.0,14.0,10.0,1.08,1.08,3.0,13.0,0.574445326
62,15.0,14.0,10.0,1.08,1.08,3.0,14.0,0.57445085
63,15.0,14.0,10.0,1.08,1.08,3.0,15.0,0.574472376
64,15.0,14.0,10.0,1.08,1.08,4.0,0.0,0.489706614
65,15.0,14.0,10.0,1.08,1.08,4.0,1.0,0.502450286
66,15.0,14.0,10.0,1.08,1.08,4.0,2.0,0.516890839
67,15.0,14.0,10.0,1.08,1.08,4.0,3.0,0.5289552
68,15.0,14.0,10.0,1.08,1.08,4.0,4.0,0.544582194
69,15.0,14.0,10.0,1.08,1.08,4.0,5.0,0.554901525
70,15.0,14.0,10.0,1.08,1.08,4.0,6.0,0.564371841
71,15.0,14.0,10.0,1.08,1.08,4.0,7.0,0.569385356
72,15.0,14.0,10.0,1.08,1.08,4.0,8.0,0.572722893
73,15.0,14.0,10.0,1.08,1.08,4.0,9.0,0.57349587
74,15.0,14.0,10.0,1.08,1.08,4.0,10.0,0.573952327
75,15.0,14.0,10.0,1.08,1.08,4.0,11.0,0.574162865
76,15.0,14.0,10.0,1.08,1.08,4.0,12.0,0.574307244
77,15.0,14.0,10.0,1.08,1.08,4.0,13.0,0.574344024
78,15.0,14.0,10.0,1.08,1.08,4.0,14.0,0.574387203
79,15.0,14.0,10.0,1.08,1.08,4.0,15.0,0.574397317
80,15.0,14.0,10.0,1.08,1.08,5.0,0.0,0.482886755
81,15.0,14.0,10.0,1.08,1.08,5.0,1.0,0.495626092
82,15.0,14.0,10.0,1.08,1.08,5.0,2.0,0.509977267
83,15.0,14.0,10.0,1.08,1.08,5.0,3.0,0.522094585
84,15.0,14.0,10.0,1.08,1.08,5.0,4.0,0.538004479
85,15.0,14.0,10.0,1.08,1.08,5.0,5.0,0.548716651
86,15.0,14.0,10.0,1.08,1.08,5.0,6.0,0.559520389
87,15.0,14.0,10.0,1.08,1.08,5.0,7.0,0.566422564
88,15.0,14.0,10.0,1.08,1.08,5.0,8.0,0.571791787
89,15.0,14.0,10.0,1.08,1.08,5.0,9.0,0.573068335
90,15.0,14.0,10.0,1.08,1.08,5.0,10.0,0.573735653
91,15.0,14.0,10.0,1.08,1.08,5.0,11.0,0.574045426
92,15.0,14.0,10.0,1.08,1.08,5.0,12.0,0.57425404
93,15.0,14.0,10.0,1.08,1.08,5.0,13.0,0.574343727
94,15.0,14.0,10.0,1.08,1.08,5.0,14.0,0.574385951
95,15.0,14.0,10.0,1.08,1.08,5.0,15.0,0.574399398
96,15.0,14.0,10.0,1.08,1.08,6.0,0.0,0.474270025
97,15.0,14.0,10.0,1.08,1.08,6.0,1.0,0.486724342
98,15.0,14.0,10.0,1.08,1.08,6.0,2.0,0.500937626
99,15.0,14.0,10.0,1.08,1.08,6.0,3.0,0.513148857
100,15.0,14.0,10.0,1.08,1.08,6.0,4.0,0.529440235
101,15.0,14.0,10.0,1.08,1.08,6.0,5.0,0.540528684
102,15.0,14.0,10.0,1.08,1.08,6.0,6.0,0.552428516
103,15.0,14.0,10.0,1.08,1.08,6.0,7.0,0.560950152
104,15.0,14.0,10.0,1.08,1.08,6.0,8.0,0.569628662
105,15.0,14.0,10.0,1.08,1.08,6.0,9.0,0.572012498
106,15.0,14.0,10.0,1.08,1.08,6.0,10.0,0.573293871
107,15.0,14.0,10.0,1.08,1.08,6.0,11.0,0.573810057
108,15.0,14.0,10.0,1.08,1.08,6.0,12.0,0.574138871
109,15.0,14.0,10.0,1.08,1.08,6.0,13.0,0.574254899
110,15.0,14.0,10.0,1.08,1.08,6.0,14.0,0.57433986
111,15.0,14.0,10.0,1.08,1.08,6.0,15.0,0.57439478
112,15.0,14.0,10.0,1.08,1.08,7.0,0.0,0.468576156
113,15.0,14.0,10.0,1.08,1.08,7.0,1.0,0.481083932
114,15.0,14.0,10.0,1.08,1.08,7.0,2.0,0.495005098
115,15.0,14.0,10.0,1.08,1.08,7.0,3.0,0.506960279
116,15.0,14.0,10.0,1.08,1.08,7.0,4.0,0.523186654
117,15.0,14.0,10.0,1.08,1.08,7.0,5.0,0.534560768
118,15.0,14.0,10.0,1.08,1.08,7.0,6.0,0.546673212
119,15.0,14.0,10.0,1.08,1.08,7.0,7.0,0.556070721
120,15.0,14.0,10.0,1.08,1.08,7.0,8.0,0.567104764
121,15.0,14.0,10.0,1.08,1.08,7.0,9.0,0.570745402
122,15.0,14.0,10.0,1.08,1.08,7.0,10.0,0.572632511
123,15.0,14.0,10.0,1.08,1.08,7.0,11.0,0.573357224
124,15.0,14.0,10.0,1.08,1.08,7.0,12.0,0.573855038
125,15.0,14.0,10.0,1.08,1.08,7.0,13.0,0.574043713
126,15.0,14.0,10.0,1.08,1.08,7.0,14.0,0.574185854
127,15.0,14.0,10.0,1.08,1.08,7.0,15.0,0.574249939
128,15.0,14.0,10.0,1.08,1.08,8.0,0.0,0.455600231
129,15.0,14.0,10.0,1.08,1.08,8.0,1.0,0.467845369
130,15.0,14.0,10.0,1.08,1.08,8.0,2.0,0.481664084
131,15.0,14.0,10.0,1.08,1.08,8.0,3.0,0.493558063
132,15.0,14.0,10.0,1.08,1.08,8.0,4.0,0.509680893
133,15.0,14.0,10.0,1.08,1.08,8.0,5.0,0.521047524
134,15.0,14.0,10.0,1.08,1.08,8.0,6.0,0.533711182
135,15.0,14.0,10.0,1.08,1.08,8.0,7.0,0.544132665
136,15.0,14.0,10.0,1.08,1.08,8.0,8.0,0.558647973
137,15.0,14.0,10.0,1.08,1.08,8.0,9.0,0.565423339
138,15.0,14.0,10.0,1.08,1.08,8.0,10.0,0.570234866
139,15.0,14.0,10.0,1.08,1.08,8.0,11.0,0.572175381
140,15.0,14.0,10.0,1.08,1.08,8.0,12.0,0.573350819
141,15.0,14.0,10.0,1.08,1.08,8.0,13.0,0.573757208
142,15.0,14.0,10.0,1.08,1.08,8.0,14.0,0.574010639
143,15.0,14.0,10.0,1.08,1.08,8.0,15.0,0.574126928
144,15.0,14.0,10.0,1.08,1.08,9.0,0.0,0.450733227
145,15.0,14.0,10.0,1.08,1.08,9.0,1.0,0.462755436
146,15.0,14.0,10.0,1.08,1.08,9.0,2.0,0.476570057
147,15.0,14.0,10.0,1.08,1.08,9.0,3.0,0.488300975
148,15.0,14.0,10.0,1.08,1.08,9.0,4.0,0.50440371
149,15.0,14.0,10.0,1.08,1.08,9.0,5.0,0.515722441
150,15.0,14.0,10.0,1.08,1.08,9.0,6.0,0.52842799
151,15.0,14.0,10.0,1.08,1.08,9.0,7.0,0.539079024
