,TP,reg,temp,Vin_real,Vin,SLOPE,MEAN,Volt
0,16.0,15.0,60.0,1.08,1.08,0.0,0.0,0.552118381
1,16.0,15.0,60.0,1.08,1.08,0.0,1.0,0.564844351
2,16.0,15.0,60.0,1.08,1.08,0.0,2.0,0.578722641
3,16.0,15.0,60.0,1.08,1.08,0.0,3.0,0.588729412
4,16.0,15.0,60.0,1.08,1.08,0.0,4.0,0.598559277
5,16.0,15.0,60.0,1.08,1.08,0.0,5.0,0.601722473
6,16.0,15.0,60.0,1.08,1.08,0.0,6.0,0.603514139
7,16.0,15.0,60.0,1.08,1.08,0.0,7.0,0.604250873
8,16.0,15.0,60.0,1.08,1.08,0.0,8.0,0.604825714
9,16.0,15.0,60.0,1.08,1.08,0.0,9.0,0.604986769
10,16.0,15.0,60.0,1.08,1.08,0.0,10.0,0.605132561
11,16.0,15.0,60.0,1.08,1.08,0.0,11.0,0.605209642
12,16.0,15.0,60.0,1.08,1.08,0.0,12.0,0.60526421
13,16.0,15.0,60.0,1.08,1.08,0.0,13.0,0.605269891
14,16.0,15.0,60.0,1.08,1.08,0.0,14.0,0.605289288
15,16.0,15.0,60.0,1.08,1.08,0.0,15.0,0.605296856
16,16.0,15.0,60.0,1.08,1.08,1.0,0.0,0.540236047
17,16.0,15.0,60.0,1.08,1.08,1.0,1.0,0.553124059
18,16.0,15.0,60.0,1.08,1.08,1.0,2.0,0.567706625
19,16.0,15.0,60.0,1.08,1.08,1.0,3.0,0.578924189
20,16.0,15.0,60.0,1.08,1.08,1.0,4.0,0.592419205
21,16.0,15.0,60.0,1.08,1.08,1.0,5.0,0.598412609
22,16.0,15.0,60.0,1.08,1.08,1.0,6.0,0.602030473
23,16.0,15.0,60.0,1.08,1.08,1.0,7.0,0.603457118
24,16.0,15.0,60.0,1.08,1.08,1.0,8.0,0.60446939
25,16.0,15.0,60.0,1.08,1.08,1.0,9.0,0.604787145
26,16.0,15.0,60.0,1.08,1.08,1.0,10.0,0.605003668
27,16.0,15.0,60.0,1.08,1.08,1.0,11.0,0.605109978
28,16.0,15.0,60.0,1.08,1.08,1.0,12.0,0.605190202
29,16.0,15.0,60.0,1.08,1.08,1.0,13.0,0.605209139
30,16.0,15.0,60.0,1.08,1.08,1.0,14.0,0.605238968
31,16.0,15.0,60.0,1.08,1.08,1.0,15.0,0.605254023
32,16.0,15.0,60.0,1.08,1.08,2.0,0.0,0.525033295
33,16.0,15.0,60.0,1.08,1.08,2.0,1.0,0.537985126
34,16.0,15.0,60.0,1.08,1.08,2.0,2.0,0.552768552
35,16.0,15.0,60.0,1.08,1.08,2.0,3.0,0.564821545
36,16.0,15.0,60.0,1.08,1.08,2.0,4.0,0.580972685
37,16.0,15.0,60.0,1.08,1.08,2.0,5.0,0.59004173
38,16.0,15.0,60.0,1.08,1.08,2.0,6.0,0.597694582
39,16.0,15.0,60.0,1.08,1.08,2.0,7.0,0.601157171
40,16.0,15.0,60.0,1.08,1.08,2.0,8.0,0.603579731
41,16.0,15.0,60.0,1.08,1.08,2.0,9.0,0.604259505
42,16.0,15.0,60.0,1.08,1.08,2.0,10.0,0.60469615
43,16.0,15.0,60.0,1.08,1.08,2.0,11.0,0.604915276
44,16.0,15.0,60.0,1.08,1.08,2.0,12.0,0.605113728
45,16.0,15.0,60.0,1.08,1.08,2.0,13.0,0.605201057
46,16.0,15.0,60.0,1.08,1.08,2.0,14.0,0.605262614
47,16.0,15.0,60.0,1.08,1.08,2.0,15.0,0.605296385
48,16.0,15.0,60.0,1.08,1.08,3.0,0.0,0.515281516
49,16.0,15.0,60.0,1.08,1.08,3.0,1.0,0.528124541
50,16.0,15.0,60.0,1.08,1.08,3.0,2.0,0.54298543
51,16.0,15.0,60.0,1.08,1.08,3.0,3.0,0.555151856
52,16.0,15.0,60.0,1.08,1.08,3.0,4.0,0.571869757
53,16.0,15.0,60.0,1.08,1.08,3.0,5.0,0.582086101
54,16.0,15.0,60.0,1.08,1.08,3.0,6.0,0.592171612
55,16.0,15.0,60.0,1.08,1.08,3.0,7.0,0.597956392
56,16.0,15.0,60.0,1.08,1.08,3.0,8.0,0.602406835
57,16.0,15.0,60.0,1.08,1.08,3.0,9.0,0.603604037
58,16.0,15.0,60.0,1.08,1.08,3.0,10.0,0.60437944
59,16.0,15.0,60.0,1.08,1.08,3.0,11.0,0.604728439
60,16.0,15.0,60.0,1.08,1.08,3.0,12.0,0.605015672
61,16.0,15.0,60.0,1.08,1.08,3.0,13.0,0.605108178
62,16.0,15.0,60.0,1.08,1.08,3.0,14.0,0.605188816
63,16.0,15.0,60.0,1.08,1.08,3.0,15.0,0.605246729
64,16.0,15.0,60.0,1.08,1.08,4.0,0.0,0.497106811
65,16.0,15.0,60.0,1.08,1.08,4.0,1.0,0.509769004
66,16.0,15.0,60.0,1.08,1.08,4.0,2.0,0.524429
67,16.0,15.0,60.0,1.08,1.08,4.0,3.0,0.536533305
68,16.0,15.0,60.0,1.08,1.08,4.0,4.0,0.553981918
69,16.0,15.0,60.0,1.08,1.08,4.0,5.0,0.565185298
70,16.0,15.0,60.0,1.08,1.08,4.0,6.0,0.577695111
71,16.0,15.0,60.0,1.08,1.08,4.0,7.0,0.58686025
72,16.0,15.0,60.0,1.08,1.08,4.0,8.0,0.597188079
73,16.0,15.0,60.0,1.08,1.08,4.0,9.0,0.60077721
74,16.0,15.0,60.0,1.08,1.08,4.0,10.0,0.602933599
75,16.0,15.0,60.0,1.08,1.08,4.0,11.0,0.603874874
76,16.0,15.0,60.0,1.08,1.08,4.0,12.0,0.604581239
77,16.0,15.0,60.0,1.08,1.08,4.0,13.0,0.604861061
78,16.0,15.0,60.0,1.08,1.08,4.0,14.0,0.60505071
79,16.0,15.0,60.0,1.08,1.08,4.0,15.0,0.605145418
80,16.0,15.0,60.0,1.08,1.08,5.0,0.0,0.48896616
81,16.0,15.0,60.0,1.08,1.08,5.0,1.0,0.501491923
82,16.0,15.0,60.0,1.08,1.08,5.0,2.0,0.516096245
83,16.0,15.0,60.0,1.08,1.08,5.0,3.0,0.52819581
84,16.0,15.0,60.0,1.08,1.08,5.0,4.0,0.545525053
85,16.0,15.0,60.0,1.08,1.08,5.0,5.0,0.556921246
86,16.0,15.0,60.0,1.08,1.08,5.0,6.0,0.569863487
87,16.0,15.0,60.0,1.08,1.08,5.0,7.0,0.579802878
88,16.0,15.0,60.0,1.08,1.08,5.0,8.0,0.592591467
89,16.0,15.0,60.0,1.08,1.08,5.0,9.0,0.597897188
90,16.0,15.0,60.0,1.08,1.08,5.0,10.0,0.60150857
91,16.0,15.0,60.0,1.08,1.08,5.0,11.0,0.603051559
92,16.0,15.0,60.0,1.08,1.08,5.0,12.0,0.604144379
93,16.0,15.0,60.0,1.08,1.08,5.0,13.0,0.604558457
94,16.0,15.0,60.0,1.08,1.08,5.0,14.0,0.604862385
95,16.0,15.0,60.0,1.08,1.08,5.0,15.0,0.605019736
96,16.0,15.0,60.0,1.08,1.08,6.0,0.0,0.478415656
97,16.0,15.0,60.0,1.08,1.08,6.0,1.0,0.490532627
98,16.0,15.0,60.0,1.08,1.08,6.0,2.0,0.504973483
99,16.0,15.0,60.0,1.08,1.08,6.0,3.0,0.516930299
100,16.0,15.0,60.0,1.08,1.08,6.0,4.0,0.534231812
101,16.0,15.0,60.0,1.08,1.08,6.0,5.0,0.545734342
102,16.0,15.0,60.0,1.08,1.08,6.0,6.0,0.558992115
103,16.0,15.0,60.0,1.08,1.08,6.0,7.0,0.569402421
104,16.0,15.0,60.0,1.08,1.08,6.0,8.0,0.584313562
105,16.0,15.0,60.0,1.08,1.08,6.0,9.0,0.591952458
106,16.0,15.0,60.0,1.08,1.08,6.0,10.0,0.598261848
107,16.0,15.0,60.0,1.08,1.08,6.0,11.0,0.601230254
108,16.0,15.0,60.0,1.08,1.08,6.0,12.0,0.603353786
109,16.0,15.0,60.0,1.08,1.08,6.0,13.0,0.604074466
110,16.0,15.0,60.0,1.08,1.08,6.0,14.0,0.604585414
111,16.0,15.0,60.0,1.08,1.08,6.0,15.0,0.60483881
112,16.0,15.0,60.0,1.08,1.08,7.0,0.0,0.471384806
113,16.0,15.0,60.0,1.08,1.08,7.0,1.0,0.483423402
114,16.0,15.0,60.0,1.08,1.08,7.0,2.0,0.497628523
115,16.0,15.0,60.0,1.08,1.08,7.0,3.0,0.509517914
116,16.0,15.0,60.0,1.08,1.08,7.0,4.0,0.526604149
117,16.0,15.0,60.0,1.08,1.08,7.0,5.0,0.538107145
118,16.0,15.0,60.0,1.08,1.08,7.0,6.0,0.551390903
119,16.0,15.0,60.0,1.08,1.08,7.0,7.0,0.562104621
120,16.0,15.0,60.0,1.08,1.08,7.0,8.0,0.577841969
121,16.0,15.0,60.0,1.08,1.08,7.0,9.0,0.586435536
122,16.0,15.0,60.0,1.08,1.08,7.0,10.0,0.594549341
123,16.0,15.0,60.0,1.08,1.08,7.0,11.0,0.599020725
124,16.0,15.0,60.0,1.08,1.08,7.0,12.0,0.602373308
125,16.0,15.0,60.0,1.08,1.08,7.0,13.0,0.603496315
126,16.0,15.0,60.0,1.08,1.08,7.0,14.0,0.604244601
127,16.0,15.0,60.0,1.08,1.08,7.0,15.0,0.604614655
128,16.0,15.0,60.0,1.08,1.08,8.0,0.0,0.45616596
129,16.0,15.0,60.0,1.08,1.08,8.0,1.0,0.467880967
130,16.0,15.0,60.0,1.08,1.08,8.0,2.0,0.481763667
131,16.0,15.0,60.0,1.08,1.08,8.0,3.0,0.493140511
132,16.0,15.0,60.0,1.08,1.08,8.0,4.0,0.510048312
133,16.0,15.0,60.0,1.08,1.08,8.0,5.0,0.521309032
134,16.0,15.0,60.0,1.08,1.08,8.0,6.0,0.534605086
135,16.0,15.0,60.0,1.08,1.08,8.0,7.0,0.545459459
136,16.0,15.0,60.0,1.08,1.08,8.0,8.0,0.562018784
137,16.0,15.0,60.0,1.08,1.08,8.0,9.0,0.571861186
138,16.0,15.0,60.0,1.08,1.08,8.0,10.0,0.58264791
139,16.0,15.0,60.0,1.08,1.08,8.0,11.0,0.590273756
140,16.0,15.0,60.0,1.08,1.08,8.0,12.0,0.597901384
141,16.0,15.0,60.0,1.08,1.08,8.0,13.0,0.600906384
142,16.0,15.0,60.0,1.08,1.08,8.0,14.0,0.602886997
143,16.0,15.0,60.0,1.08,1.08,8.0,15.0,0.603779265
144,16.0,15.0,60.0,1.08,1.08,9.0,0.0,0.450282694
145,16.0,15.0,60.0,1.08,1.08,9.0,1.0,0.461853943
146,16.0,15.0,60.0,1.08,1.08,9.0,2.0,0.475700037
147,16.0,15.0,60.0,1.08,1.08,9.0,3.0,0.486933537
148,16.0,15.0,60.0,1.08,1.08,9.0,4.0,0.503706609
149,16.0,15.0,60.0,1.08,1.08,9.0,5.0,0.51495117
150,16.0,15.0,60.0,1.08,1.08,9.0,6.0,0.528107679
151,16.0,15.0,60.0,1.08,1.08,9.0,7.0,0.538956848
152,16.0,15.0,60.0,1.08,1.08,9.0,8.0,0.555628967
153,16.0,15.0,60.0,1.08,1.08,9.0,9.0,0.565667832
154,16.0,15.0,60.0,1.08,1.08,9.0,10.0,0.577000356
155,16.0,15.0,60.0,1.08,1.08,9.0,11.0,0.585321364
156,16.0,15.0,60.0,1.08,1.08,9.0,12.0,0.594800109
157,16.0,15.0,60.0,1.08,1.08,9.0,13.0,0.598965386
158,16.0,15.0,60.0,1.08,1.08,9.0,14.0,0.601855913
159,16.0,15.0,60.0,1.08,1.08,9.0,15.0,0.603175657
160,16.0,15.0,60.0,1.08,1.08,10.0,0.0,0.442867509
161,16.0,15.0,60.0,1.08,1.08,10.0,1.0,0.45419517
